項目数,項目集合,事例数,支持度,支持度（％）
2,給付年度=21 | 被災学校種=中,113,0.01852762747991474,1.8528
2,給付年度=21 | 被災学年=1,113,0.01852762747991474,1.8528
2,発生場所2=運動場・校庭（園庭） | 給付年度=2,113,0.01852762747991474,1.8528
2,給付年度=5 | 被災学校種=高,113,0.01852762747991474,1.8528
2,和暦=平成 | 場合別2=その他の教科,112,0.01836366617478275,1.8364
2,給付年度=20 | 被災学年=2,112,0.01836366617478275,1.8364
2,給付年度=20 | 被災学校種=高,112,0.01836366617478275,1.8364
2,場合別1=課外指導 | 給付年度=22,112,0.01836366617478275,1.8364
2,場合別1=各教科等 | 被災学年=6,112,0.01836366617478275,1.8364
2,性別=女 | 発生場所2=その他,112,0.01836366617478275,1.8364
2,発生場所2=運動場・校庭（園庭） | 給付年度=28,112,0.01836366617478275,1.8364
2,発生場所2=運動場・校庭（園庭） | 被災学年=6,111,0.01819970486965076,1.82
2,場合別2=体育的部活動 | 給付年度=18,111,0.01819970486965076,1.82
2,給付年度=20 | 被災学校種=小,111,0.01819970486965076,1.82
2,場合別2=その他の教科 | 発生場所1=学校内・校舎内（園内・園舎内）,111,0.01819970486965076,1.82
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バドミントン,111,0.01819970486965076,1.82
2,給付年度=24 | 被災学校種=小,111,0.01819970486965076,1.82
2,給付年度=27 | 被災学年=2,111,0.01819970486965076,1.82
2,場合別1=特別活動（除学校行事） | 性別=女,111,0.01819970486965076,1.82
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=3,111,0.01819970486965076,1.82
2,給付年度=18 | 被災学年=2,110,0.018035743564518772,1.8036
2,和暦=平成 | 競技種目=ソフトボール,110,0.018035743564518772,1.8036
2,場合別1=学校行事 | 被災学校種=高,110,0.018035743564518772,1.8036
2,給付年度=21 | 被災学校種=高,110,0.018035743564518772,1.8036
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=1,110,0.018035743564518772,1.8036
2,場合別2=体育的部活動 | 給付年度=22,109,0.017871782259386786,1.7872
2,場合別1=課外指導 | 給付年度=25,109,0.017871782259386786,1.7872
2,場合別1=学校行事 | 発生場所2=運動場・校庭（園庭）,108,0.017707820954254796,1.7708
2,給付年度=17 | 被災学校種=小,108,0.017707820954254796,1.7708
2,給付年度=17 | 被災学年=2,108,0.017707820954254796,1.7708
2,給付年度=17 | 被災学校種=中,108,0.017707820954254796,1.7708
2,場合別1=各教科等 | 競技種目=サッカー・フットサル,108,0.017707820954254796,1.7708
2,場合別2=体育（保健体育） | 競技種目=サッカー・フットサル,108,0.017707820954254796,1.7708
2,性別=女 | 給付年度=20,108,0.017707820954254796,1.7708
2,給付年度=22 | 被災学校種=中,108,0.017707820954254796,1.7708
2,給付年度=29 | 被災学校種=中,108,0.017707820954254796,1.7708
2,発生場所2=教室（保育室） | 被災学校種=保,107,0.017543859649122806,1.7544
2,競技種目=バスケットボール | 被災学校種=中,107,0.017543859649122806,1.7544
2,給付年度=26 | 被災学校種=高,107,0.017543859649122806,1.7544
2,発生場所1=学校外（園外） | 競技種目=サッカー・フットサル,107,0.017543859649122806,1.7544
2,給付年度=30 | 被災学校種=中,107,0.017543859649122806,1.7544
2,場合別2=体育的部活動 | 給付年度=19,106,0.01737989834399082,1.738
2,発生場所2=体育館・屋内運動場 | 競技種目=バドミントン,106,0.01737989834399082,1.738
2,給付年度=22 | 被災学年=2,106,0.01737989834399082,1.738
2,場合別2=授業終了後の特定時間中 | 被災学校種=小,106,0.01737989834399082,1.738
2,性別=男 | 発生場所2=実習実験室,106,0.01737989834399082,1.738
2,性別=女 | 給付年度=17,105,0.01721593703885883,1.7216
2,場合別2=昼食時休憩時間中 | 被災学年=3,105,0.01721593703885883,1.7216
2,発生場所2=廊下 | 被災学年=1,105,0.01721593703885883,1.7216
2,発生場所2=その他 | 被災学校種=高,105,0.01721593703885883,1.7216
2,場合別1=各教科等 | 発生場所2=教室（保育室）,105,0.01721593703885883,1.7216
2,場合別1=課外指導 | 給付年度=20,105,0.01721593703885883,1.7216
2,発生場所2=運動場・校庭（園庭） | 給付年度=24,105,0.01721593703885883,1.7216
2,和暦=平成 | 被災学校種=幼,105,0.01721593703885883,1.7216
2,発生場所2=運動場・校庭（園庭） | 給付年度=26,105,0.01721593703885883,1.7216
2,発生場所2=運動場・校庭（園庭） | 給付年度=1,105,0.01721593703885883,1.7216
2,場合別2=体育的部活動 | 給付年度=25,105,0.01721593703885883,1.7216
2,場合別1=各教科等 | 発生場所2=実習実験室,105,0.01721593703885883,1.7216
2,場合別1=休憩時間 | 給付年度=19,104,0.01705197573372684,1.7052
2,給付年度=21 | 被災学校種=小,104,0.01705197573372684,1.7052
2,給付年度=22 | 被災学校種=小,104,0.01705197573372684,1.7052
2,給付年度=23 | 被災学校種=高,104,0.01705197573372684,1.7052
2,和暦=平成 | 場合別2=登校（登園）中,104,0.01705197573372684,1.7052
2,発生場所2=運動場・校庭（園庭） | 給付年度=3,104,0.01705197573372684,1.7052
2,場合別1=学校行事 | 性別=女,103,0.01688801442859485,1.6888
2,発生場所2=廊下 | 被災学年=2,103,0.01688801442859485,1.6888
2,給付年度=19 | 被災学年=2,103,0.01688801442859485,1.6888
2,給付年度=26 | 被災学年=2,103,0.01688801442859485,1.6888
2,給付年度=2 | 被災学年=1,103,0.01688801442859485,1.6888
2,場合別1=特別活動（除学校行事） | 場合別2=日常の清掃,103,0.01688801442859485,1.6888
2,場合別1=学校行事 | 被災学年=2,102,0.016724053123462864,1.6724
2,場合別2=休憩時間中 | 被災学年=3,102,0.016724053123462864,1.6724
2,給付年度=25 | 被災学年=2,102,0.016724053123462864,1.6724
2,給付年度=25 | 被災学校種=中,102,0.016724053123462864,1.6724
2,給付年度=28 | 被災学年=1,102,0.016724053123462864,1.6724
2,発生場所2=学校外運動場・競技場 | 被災学年=3,101,0.016560091818330874,1.656
2,給付年度=19 | 被災学校種=高,101,0.016560091818330874,1.656
2,場合別2=体育的部活動 | 給付年度=20,101,0.016560091818330874,1.656
2,場合別1=課外指導 | 給付年度=23,101,0.016560091818330874,1.656
2,発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,101,0.016560091818330874,1.656
2,性別=女 | 給付年度=27,101,0.016560091818330874,1.656
2,給付年度=29 | 被災学年=2,101,0.016560091818330874,1.656
2,給付年度=29 | 被災学年=1,101,0.016560091818330874,1.656
2,場合別1=課外指導 | 給付年度=3,101,0.016560091818330874,1.656
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=4,101,0.016560091818330874,1.656
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=その他,101,0.016560091818330874,1.656
2,給付年度=20 | 被災学校種=中,100,0.016396130513198885,1.6396
2,給付年度=22 | 被災学校種=高,100,0.016396130513198885,1.6396
2,給付年度=25 | 被災学校種=高,100,0.016396130513198885,1.6396
2,被災学校種=高 | 通学方法=自転車,100,0.016396130513198885,1.6396
2,和暦=令和 | 発生場所2=学校外運動場・競技場,100,0.016396130513198885,1.6396
2,和暦=平成 | 通学方法=自転車,99,0.016232169208066895,1.6232
2,給付年度=18 | 被災学校種=高,99,0.016232169208066895,1.6232
2,給付年度=19 | 被災学年=1,99,0.016232169208066895,1.6232
2,場合別1=課外指導 | 給付年度=17,98,0.01606820790293491,1.6068
2,和暦=平成 | 競技種目=柔道,98,0.01606820790293491,1.6068
2,発生場所2=その他 | 被災学年=2,98,0.01606820790293491,1.6068
2,和暦=平成 | 発生場所2=学校外体育館,98,0.01606820790293491,1.6068
2,発生場所2=運動場・校庭（園庭） | 給付年度=23,98,0.01606820790293491,1.6068
2,場合別1=課外指導 | 給付年度=24,98,0.01606820790293491,1.6068
2,給付年度=27 | 被災学年=1,98,0.01606820790293491,1.6068
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=5,98,0.01606820790293491,1.6068
2,場合別2=昼食時休憩時間中 | 被災学年=1,97,0.01590424659780292,1.5904
2,場合別2=体育的部活動 | 給付年度=23,97,0.01590424659780292,1.5904
2,給付年度=24 | 被災学年=1,97,0.01590424659780292,1.5904
2,給付年度=26 | 被災学校種=中,97,0.01590424659780292,1.5904
2,給付年度=3 | 被災学校種=高,97,0.01590424659780292,1.5904
2,場合別1=課外指導 | 給付年度=5,97,0.01590424659780292,1.5904
2,性別=男 | 通学方法=徒歩,97,0.01590424659780292,1.5904
2,発生場所2=道路 | 被災学年=2,97,0.01590424659780292,1.5904
2,給付年度=18 | 被災学年=3,96,0.01574028529267093,1.574
2,給付年度=18 | 被災学年=1,96,0.01574028529267093,1.574
2,競技種目=バスケットボール | 被災学年=2,96,0.01574028529267093,1.574
2,発生場所2=その他 | 被災学校種=中,96,0.01574028529267093,1.574
2,場合別1=休憩時間 | 給付年度=22,96,0.01574028529267093,1.574
2,給付年度=23 | 被災学校種=中,96,0.01574028529267093,1.574
2,場合別2=体育的部活動 | 給付年度=24,96,0.01574028529267093,1.574
2,発生場所2=その他 | 被災学年=1,96,0.01574028529267093,1.574
2,給付年度=25 | 被災学年=1,96,0.01574028529267093,1.574
2,場合別2=体育的部活動 | 給付年度=3,96,0.01574028529267093,1.574
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=昇降口・玄関,96,0.01574028529267093,1.574
2,場合別2=体育的部活動 | 給付年度=17,95,0.01557632398753894,1.5576
2,給付年度=23 | 被災学年=1,95,0.01557632398753894,1.5576
2,性別=女 | 給付年度=24,95,0.01557632398753894,1.5576
2,場合別1=保育中 | 被災学年=4,95,0.01557632398753894,1.5576
2,性別=女 | 給付年度=28,95,0.01557632398753894,1.5576
2,場合別2=体育的部活動 | 給付年度=5,95,0.01557632398753894,1.5576
2,場合別1=通学中 | 被災学年=2,95,0.01557632398753894,1.5576
2,場合別1=休憩時間 | 給付年度=20,94,0.015412362682406953,1.5412
2,場合別1=特別活動（除学校行事） | 発生場所2=教室（保育室）,94,0.015412362682406953,1.5412
2,和暦=令和 | 場合別2=休憩時間中,94,0.015412362682406953,1.5412
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=階段,94,0.015412362682406953,1.5412
2,場合別1=保育中 | 被災学年=5,93,0.015248401377274963,1.5248
2,和暦=平成 | 競技種目=バドミントン,93,0.015248401377274963,1.5248
2,場合別1=課外指導 | 競技種目=バレーボール,93,0.015248401377274963,1.5248
2,場合別2=体育的部活動 | 競技種目=バレーボール,93,0.015248401377274963,1.5248
2,性別=女 | 給付年度=30,93,0.015248401377274963,1.5248
2,和暦=令和 | 場合別2=昼食時休憩時間中,93,0.015248401377274963,1.5248
2,場合別1=課外指導 | 競技種目=柔道,92,0.015084440072142975,1.5084
2,場合別2=体育的部活動 | 競技種目=柔道,92,0.015084440072142975,1.5084
2,給付年度=22 | 被災学年=1,92,0.015084440072142975,1.5084
2,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=プール,92,0.015084440072142975,1.5084
2,和暦=令和 | 競技種目=サッカー・フットサル,92,0.015084440072142975,1.5084
2,給付年度=19 | 被災学年=3,91,0.014920478767010985,1.492
2,給付年度=24 | 被災学年=2,91,0.014920478767010985,1.492
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バレーボール,91,0.014920478767010985,1.492
2,給付年度=28 | 被災学年=2,91,0.014920478767010985,1.492
2,性別=女 | 給付年度=1,91,0.014920478767010985,1.492
2,給付年度=17 | 被災学校種=高,91,0.014920478767010985,1.492
2,発生場所2=運動場・校庭（園庭） | 給付年度=5,91,0.014920478767010985,1.492
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=柔道,90,0.014756517461878997,1.4757
2,場合別1=休憩時間 | 給付年度=24,90,0.014756517461878997,1.4757
2,性別=男 | 通学方法=自転車,90,0.014756517461878997,1.4757
2,性別=女 | 給付年度=29,90,0.014756517461878997,1.4757
2,給付年度=23 | 被災学年=2,89,0.014592556156747007,1.4593
2,競技種目=サッカー・フットサル | 被災学年=3,89,0.014592556156747007,1.4593
2,場合別2=下校（降園）中 | 被災学校種=小,89,0.014592556156747007,1.4593
2,性別=男 | 発生場所2=学校外体育館,89,0.014592556156747007,1.4593
2,場合別1=課外指導 | 競技種目=ラグビー,89,0.014592556156747007,1.4593
2,場合別2=体育的部活動 | 競技種目=ラグビー,89,0.014592556156747007,1.4593
2,性別=男 | 競技種目=ラグビー,89,0.014592556156747007,1.4593
2,性別=女 | 給付年度=25,88,0.01442859485161502,1.4429
2,給付年度=3 | 被災学年=2,88,0.01442859485161502,1.4429
2,和暦=令和 | 被災学年=5,88,0.01442859485161502,1.4429
2,場合別2=日常の清掃 | 発生場所1=学校内・校舎内（園内・園舎内）,88,0.01442859485161502,1.4429
2,発生場所2=廊下 | 被災学年=3,87,0.01426463354648303,1.4265
2,発生場所2=体育館・屋内運動場 | 競技種目=柔道,87,0.01426463354648303,1.4265
2,給付年度=26 | 被災学年=1,87,0.01426463354648303,1.4265
2,発生場所2=体育館・屋内運動場 | 競技種目=バレーボール,87,0.01426463354648303,1.4265
2,給付年度=1 | 被災学校種=小,87,0.01426463354648303,1.4265
2,給付年度=3 | 被災学年=1,87,0.01426463354648303,1.4265
2,発生場所1=学校外（園外） | 給付年度=21,86,0.014100672241351041,1.4101
2,和暦=平成 | 競技種目=バレーボール,86,0.014100672241351041,1.4101
2,発生場所2=教室（保育室） | 被災学年=4,86,0.014100672241351041,1.4101
2,性別=女 | 給付年度=2,86,0.014100672241351041,1.4101
2,給付年度=5 | 被災学年=1,86,0.014100672241351041,1.4101
2,場合別1=休憩時間 | 給付年度=17,85,0.013936710936219052,1.3937
2,場合別1=課外指導 | 競技種目=テニス（含ソフトテニス）,85,0.013936710936219052,1.3937
2,場合別2=体育的部活動 | 競技種目=テニス（含ソフトテニス）,85,0.013936710936219052,1.3937
2,給付年度=20 | 被災学年=1,85,0.013936710936219052,1.3937
2,場合別2=授業終了後の特定時間中 | 性別=女,85,0.013936710936219052,1.3937
2,性別=女 | 給付年度=26,85,0.013936710936219052,1.3937
2,給付年度=26 | 被災学校種=小,85,0.013936710936219052,1.3937
2,場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,84,0.013772749631087064,1.3773
2,給付年度=20 | 被災学年=3,84,0.013772749631087064,1.3773
2,給付年度=30 | 被災学年=1,84,0.013772749631087064,1.3773
2,性別=女 | 給付年度=3,84,0.013772749631087064,1.3773
2,和暦=平成 | 場合別2=日常の清掃,84,0.013772749631087064,1.3773
2,性別=女 | 競技種目=ソフトボール,83,0.013608788325955074,1.3609
2,場合別2=登校（登園）中 | 性別=男,83,0.013608788325955074,1.3609
2,給付年度=28 | 被災学校種=中,83,0.013608788325955074,1.3609
2,給付年度=30 | 被災学校種=小,83,0.013608788325955074,1.3609
2,給付年度=1 | 被災学年=1,83,0.013608788325955074,1.3609
2,発生場所2=教室（保育室） | 被災学年=5,83,0.013608788325955074,1.3609
2,場合別2=授業終了後の特定時間中 | 被災学校種=中,82,0.013444827020823086,1.3445
2,場合別1=学校行事 | 被災学年=3,82,0.013444827020823086,1.3445
2,場合別2=その他の教科 | 性別=男,82,0.013444827020823086,1.3445
2,性別=女 | 競技種目=バスケットボール,82,0.013444827020823086,1.3445
2,給付年度=24 | 被災学校種=中,82,0.013444827020823086,1.3445
2,和暦=令和 | 被災学年=6,82,0.013444827020823086,1.3445
2,場合別1=課外指導 | 競技種目=バドミントン,82,0.013444827020823086,1.3445
2,場合別2=体育的部活動 | 競技種目=バドミントン,82,0.013444827020823086,1.3445
2,和暦=令和 | 発生場所2=道路,82,0.013444827020823086,1.3445
2,給付年度=24 | 被災学年=3,81,0.013280865715691098,1.3281
2,場合別1=各教科等 | 競技種目=バスケットボール,81,0.013280865715691098,1.3281
2,場合別2=体育（保健体育） | 競技種目=バスケットボール,81,0.013280865715691098,1.3281
2,給付年度=1 | 被災学年=2,81,0.013280865715691098,1.3281
2,競技種目=ラグビー | 被災学校種=高,81,0.013280865715691098,1.3281
2,給付年度=5 | 被災学年=2,81,0.013280865715691098,1.3281
2,給付年度=17 | 被災学年=1,80,0.013116904410559108,1.3117
2,競技種目=柔道 | 被災学校種=高,80,0.013116904410559108,1.3117
2,場合別1=休憩時間 | 給付年度=21,80,0.013116904410559108,1.3117
2,場合別1=休憩時間 | 給付年度=25,80,0.013116904410559108,1.3117
2,給付年度=25 | 被災学校種=小,80,0.013116904410559108,1.3117
2,場合別1=各教科等 | 被災学年=5,80,0.013116904410559108,1.3117
2,給付年度=1 | 被災学年=3,80,0.013116904410559108,1.3117
2,給付年度=3 | 被災学校種=小,80,0.013116904410559108,1.3117
2,給付年度=4 | 被災学校種=高,80,0.013116904410559108,1.3117
2,場合別2=昼食時休憩時間中 | 発生場所2=教室（保育室）,79,0.01295294310542712,1.2953
2,場合別1=各教科等 | 給付年度=29,79,0.01295294310542712,1.2953
2,給付年度=22 | 被災学年=3,79,0.01295294310542712,1.2953
2,発生場所2=その他 | 被災学校種=小,78,0.01278898180029513,1.2789
2,場合別1=各教科等 | 給付年度=20,78,0.01278898180029513,1.2789
2,場合別1=特別活動（除学校行事） | 被災学校種=中,78,0.01278898180029513,1.2789
2,場合別1=課外指導 | 給付年度=4,78,0.01278898180029513,1.2789
2,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=テニス（含ソフトテニス）,77,0.012625020495163142,1.2625
2,場合別1=特別活動（除学校行事） | 場合別2=学級（ホームルーム）活動,77,0.012625020495163142,1.2625
2,給付年度=3 | 被災学校種=中,77,0.012625020495163142,1.2625
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=マット運動,77,0.012625020495163142,1.2625
2,発生場所2=体育館・屋内運動場 | 競技種目=マット運動,77,0.012625020495163142,1.2625
2,発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=保,76,0.012461059190031152,1.2461
2,和暦=平成 | 発生場所2=プール,76,0.012461059190031152,1.2461
2,場合別2=体育（保健体育） | 被災学年=6,76,0.012461059190031152,1.2461
2,場合別2=体育的部活動 | 給付年度=4,76,0.012461059190031152,1.2461
2,性別=女 | 給付年度=5,76,0.012461059190031152,1.2461
2,発生場所2=体育館・屋内運動場 | 給付年度=30,76,0.012461059190031152,1.2461
2,場合別1=課外指導 | 発生場所2=その他,76,0.012461059190031152,1.2461
2,給付年度=29 | 被災学校種=小,76,0.012461059190031152,1.2461
2,発生場所2=道路 | 被災学年=3,75,0.012297097884899164,1.2297
2,発生場所2=運動場・校庭（園庭） | 競技種目=テニス（含ソフトテニス）,75,0.012297097884899164,1.2297
2,場合別1=休憩時間 | 発生場所2=体育館・屋内運動場,75,0.012297097884899164,1.2297
2,性別=女 | 給付年度=23,75,0.012297097884899164,1.2297
2,場合別1=各教科等 | 給付年度=24,75,0.012297097884899164,1.2297
2,給付年度=27 | 被災学年=3,75,0.012297097884899164,1.2297
2,和暦=平成 | 発生場所2=昇降口・玄関,75,0.012297097884899164,1.2297
2,場合別2=日常の清掃 | 性別=男,75,0.012297097884899164,1.2297
2,給付年度=27 | 被災学校種=小,75,0.012297097884899164,1.2297
2,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=水泳,74,0.012133136579767174,1.2133
2,場合別2=登校（登園）中 | 通学方法=自転車,74,0.012133136579767174,1.2133
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=4,74,0.012133136579767174,1.2133
2,和暦=平成 | 発生場所2=階段,74,0.012133136579767174,1.2133
2,和暦=令和 | 発生場所2=廊下,74,0.012133136579767174,1.2133
2,和暦=令和 | 場合別1=通学中,74,0.012133136579767174,1.2133
2,和暦=平成 | 競技種目=テニス（含ソフトテニス）,73,0.011969175274635186,1.1969
2,発生場所2=運動場・校庭（園庭） | 被災学校種=保,73,0.011969175274635186,1.1969
2,性別=男 | 競技種目=バドミントン,73,0.011969175274635186,1.1969
2,和暦=平成 | 競技種目=水泳,73,0.011969175274635186,1.1969
2,給付年度=28 | 被災学校種=小,73,0.011969175274635186,1.1969
2,和暦=令和 | 被災学年=4,73,0.011969175274635186,1.1969
2,場合別1=各教科等 | 競技種目=マット運動,73,0.011969175274635186,1.1969
2,場合別2=体育（保健体育） | 競技種目=マット運動,73,0.011969175274635186,1.1969
2,発生場所2=プール | 競技種目=水泳,72,0.011805213969503197,1.1805
2,発生場所2=運動場・校庭（園庭） | 給付年度=4,72,0.011805213969503197,1.1805
2,場合別1=休憩時間 | 発生場所2=昇降口・玄関,72,0.011805213969503197,1.1805
2,競技種目=ソフトボール | 被災学校種=高,71,0.011641252664371209,1.1641
2,場合別1=各教科等 | 給付年度=19,71,0.011641252664371209,1.1641
2,競技種目=バスケットボール | 被災学年=1,71,0.011641252664371209,1.1641
2,場合別1=休憩時間 | 給付年度=23,71,0.011641252664371209,1.1641
2,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=その他,71,0.011641252664371209,1.1641
2,和暦=令和 | 競技種目=バスケットボール,71,0.011641252664371209,1.1641
2,給付年度=2 | 被災学校種=小,71,0.011641252664371209,1.1641
2,場合別1=各教科等 | 給付年度=3,71,0.011641252664371209,1.1641
2,場合別1=通学中 | 被災学年=3,70,0.011477291359239219,1.1477
2,場合別1=休憩時間 | 発生場所2=その他,70,0.011477291359239219,1.1477
2,発生場所2=学校外体育館 | 被災学校種=高,70,0.011477291359239219,1.1477
2,和暦=令和 | 場合別1=保育中,70,0.011477291359239219,1.1477
2,場合別2=下校（降園）中 | 性別=女,70,0.011477291359239219,1.1477
2,和暦=平成 | 競技種目=ラグビー,70,0.011477291359239219,1.1477
2,発生場所1=学校外（園外） | 給付年度=17,69,0.01131333005410723,1.1313
2,発生場所2=道路 | 被災学校種=中,69,0.01131333005410723,1.1313
2,給付年度=23 | 被災学校種=小,69,0.01131333005410723,1.1313
2,性別=男 | 発生場所2=プール,69,0.01131333005410723,1.1313
2,発生場所1=学校外（園外） | 給付年度=26,69,0.01131333005410723,1.1313
2,給付年度=30 | 被災学年=3,69,0.01131333005410723,1.1313
2,給付年度=1 | 被災学校種=中,69,0.01131333005410723,1.1313
2,場合別1=各教科等 | 競技種目=その他,69,0.01131333005410723,1.1313
2,場合別2=体育（保健体育） | 競技種目=その他,69,0.01131333005410723,1.1313
2,場合別1=休憩時間 | 給付年度=27,69,0.01131333005410723,1.1313
2,場合別1=学校行事 | 場合別2=運動会・体育祭,68,0.011149368748975241,1.1149
2,場合別2=昼食時休憩時間中 | 発生場所2=廊下,68,0.011149368748975241,1.1149
2,給付年度=17 | 被災学年=3,68,0.011149368748975241,1.1149
2,給付年度=28 | 被災学年=3,68,0.011149368748975241,1.1149
2,場合別1=各教科等 | 給付年度=30,68,0.011149368748975241,1.1149
2,給付年度=5 | 被災学校種=中,68,0.011149368748975241,1.1149
2,給付年度=4 | 被災学年=1,68,0.011149368748975241,1.1149
2,場合別2=授業終了後の特定時間中 | 発生場所2=運動場・校庭（園庭）,67,0.010985407443843253,1.0985
2,被災学年=1 | 通学方法=自転車,67,0.010985407443843253,1.0985
2,性別=男 | 競技種目=水泳,67,0.010985407443843253,1.0985
2,場合別1=各教科等 | 給付年度=28,67,0.010985407443843253,1.0985
2,場合別1=課外指導 | 競技種目=ソフトボール,67,0.010985407443843253,1.0985
2,場合別2=体育的部活動 | 競技種目=ソフトボール,67,0.010985407443843253,1.0985
2,場合別1=各教科等 | 競技種目=ソフトボール,66,0.010821446138711265,1.0821
2,場合別2=体育（保健体育） | 競技種目=ソフトボール,66,0.010821446138711265,1.0821
2,場合別1=各教科等 | 被災学年=4,66,0.010821446138711265,1.0821
2,給付年度=21 | 被災学年=3,66,0.010821446138711265,1.0821
2,発生場所2=その他 | 被災学年=3,66,0.010821446138711265,1.0821
2,性別=女 | 競技種目=バレーボール,66,0.010821446138711265,1.0821
2,場合別2=登校（登園）中 | 被災学校種=高,66,0.010821446138711265,1.0821
2,場合別1=休憩時間 | 給付年度=26,66,0.010821446138711265,1.0821
2,場合別2=日常の清掃 | 被災学校種=小,66,0.010821446138711265,1.0821
2,和暦=平成 | 競技種目=その他,66,0.010821446138711265,1.0821
2,競技種目=バドミントン | 被災学校種=高,66,0.010821446138711265,1.0821
2,場合別1=通学中 | 被災学校種=中,65,0.010657484833579275,1.0657
2,場合別2=授業終了後の特定時間中 | 被災学年=2,65,0.010657484833579275,1.0657
2,発生場所2=教室（保育室） | 被災学校種=高,65,0.010657484833579275,1.0657
2,発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=幼,65,0.010657484833579275,1.0657
2,場合別1=特別活動（除学校行事） | 被災学年=2,65,0.010657484833579275,1.0657
2,場合別1=各教科等 | 給付年度=5,65,0.010657484833579275,1.0657
2,場合別1=学校行事 | 被災学年=1,65,0.010657484833579275,1.0657
2,性別=男 | 競技種目=テニス（含ソフトテニス）,64,0.010493523528447287,1.0494
2,場合別1=各教科等 | 給付年度=22,64,0.010493523528447287,1.0494
2,給付年度=23 | 被災学年=3,64,0.010493523528447287,1.0494
2,場合別1=各教科等 | 給付年度=23,64,0.010493523528447287,1.0494
2,発生場所2=体育館・屋内運動場 | 給付年度=1,64,0.010493523528447287,1.0494
2,場合別1=各教科等 | 給付年度=2,64,0.010493523528447287,1.0494
2,場合別1=休憩時間 | 給付年度=2,64,0.010493523528447287,1.0494
2,場合別2=授業終了後の特定時間中 | 被災学年=1,64,0.010493523528447287,1.0494
2,発生場所1=学校外（園外） | 給付年度=2,64,0.010493523528447287,1.0494
2,給付年度=26 | 被災学年=3,64,0.010493523528447287,1.0494
2,和暦=令和 | 場合別1=学校行事,64,0.010493523528447287,1.0494
2,場合別2=その他の教科 | 被災学校種=小,63,0.010329562223315297,1.033
2,発生場所1=学校外（園外） | 給付年度=22,63,0.010329562223315297,1.033
2,場合別1=特別活動（除学校行事） | 発生場所1=学校内・校舎外（園内・園舎外）,63,0.010329562223315297,1.033
2,発生場所2=体育館・屋内運動場 | 給付年度=28,63,0.010329562223315297,1.033
2,場合別1=休憩時間 | 給付年度=29,63,0.010329562223315297,1.033
2,給付年度=29 | 被災学年=3,63,0.010329562223315297,1.033
2,場合別1=休憩時間 | 給付年度=30,63,0.010329562223315297,1.033
2,場合別1=各教科等 | 給付年度=1,63,0.010329562223315297,1.033
2,発生場所2=体育館・屋内運動場 | 給付年度=2,63,0.010329562223315297,1.033
2,場合別1=学校行事 | 場合別2=競技大会・球技大会,63,0.010329562223315297,1.033
2,性別=女 | 被災学校種=幼,63,0.010329562223315297,1.033
2,場合別2=運動会・体育祭 | 発生場所1=学校内・校舎外（園内・園舎外）,62,0.01016560091818331,1.0166
2,場合別2=運動会・体育祭 | 発生場所2=運動場・校庭（園庭）,62,0.01016560091818331,1.0166
2,場合別1=保育中 | 被災学年=3,62,0.01016560091818331,1.0166
2,競技種目=バレーボール | 被災学校種=中,62,0.01016560091818331,1.0166
2,場合別1=休憩時間 | 給付年度=1,62,0.01016560091818331,1.0166
2,場合別1=学校行事 | 発生場所1=学校内・校舎内（園内・園舎内）,62,0.01016560091818331,1.0166
2,場合別2=体育的部活動 | 発生場所2=その他,62,0.01016560091818331,1.0166
2,性別=女 | 通学方法=徒歩,62,0.01016560091818331,1.0166
2,場合別1=学校行事 | 被災学校種=小,61,0.01000163961305132,1.0002
2,発生場所1=学校外（園外） | 給付年度=18,61,0.01000163961305132,1.0002
2,場合別2=その他の教科 | 発生場所2=教室（保育室）,61,0.01000163961305132,1.0002
2,場合別1=各教科等 | 給付年度=21,61,0.01000163961305132,1.0002
2,場合別2=始業前の特定時間中 | 性別=女,61,0.01000163961305132,1.0002
2,被災学年=4 | 被災学校種=保,61,0.01000163961305132,1.0002
2,発生場所1=学校外（園外） | 給付年度=29,61,0.01000163961305132,1.0002
2,場合別2=休憩時間中 | 被災学年=4,61,0.01000163961305132,1.0002
