語1,語2,共起事例数,Jaccard（ネットワーク重み）
れる,支える,9,0.0064285714285714285
れる,段,9,0.006414825374198147
れる,調節,9,0.006396588486140725
れる,ジャンプ,9,0.006392045454545455
窓,転倒,9,0.0063784549964564135
れる,形式,9,0.0063335679099225895
れる,鉄棒,9,0.00631578947368421
れる,左腕,9,0.006293706293706294
当る,眼,9,0.006097560975609756
眼,竹,9,0.006068779501011463
眼,紅白,9,0.006068779501011463
眼,返す,9,0.006064690026954178
からかう,眼,9,0.006064690026954178
ファースト,眼,9,0.006060606060606061
れる,着地,9,0.006056527590847914
振り上げる,眼,9,0.006048387096774193
方,眼,9,0.006044325050369375
眼,箇所,9,0.006040268456375839
眼,縄跳び,9,0.006032171581769437
気づく,眼,9,0.006012024048096192
眼,翌日,9,0.006012024048096192
時限,眼,9,0.005996002664890073
眼,顧問,9,0.005992010652463382
位置,眼,9,0.005988023952095809
理科,眼,9,0.005984042553191489
斜め,眼,9,0.005984042553191489
眼,順番,9,0.005980066445182724
片付け,眼,9,0.005948446794448116
転倒,飛ぶ,9,0.005924950625411455
上部,眼,9,0.005924950625411455
けんか,眼,9,0.005909389363099146
眼,開ける,9,0.005893909626719057
ごと,眼,9,0.005886200130804447
眼,転,9,0.005836575875486381
眼,給食,9,0.005810200129115558
眼,等,9,0.005747126436781609
眼,置く,9,0.005732484076433121
両手,眼,9,0.005703422053231939
打ち付ける,眼,9,0.005625
児,眼,9,0.005579665220086794
ボール,内野,9,0.005535055350553505
ボール,孔,9,0.005531653349723417
ボール,マシーン,9,0.005528255528255528
ボール,競り合う,9,0.005528255528255528
ボール,回し,9,0.005528255528255528
ボール,ライト,9,0.0055248618784530384
ボール,円,9,0.0055248618784530384
折れる,眼,9,0.005494505494505495
用具,負傷,9,0.00548780487804878
課題,負傷,9,0.005477784540474742
短縮,負傷,9,0.005477784540474742
バック,ボール,9,0.00546448087431694
グループ,ボール,9,0.0054611650485436895
負傷,通路,9,0.005454545454545455
刃,負傷,9,0.005454545454545455
フリー,負傷,9,0.005447941888619854
ボール,余る,9,0.005438066465256798
指先,負傷,9,0.005434782608695652
ボール,斜め,9,0.005434782608695652
ボール,気,9,0.005428226779252111
同級生,負傷,9,0.0054249547920434
引っかかる,負傷,9,0.0054249547920434
眼鏡,負傷,9,0.005421686746987952
ボール,近づく,9,0.005418422636965683
ドリブル,負傷,9,0.005418422636965683
バッターボックス,負傷,9,0.005415162454873646
急ぐ,負傷,9,0.005415162454873646
上腕,負傷,9,0.005415162454873646
ボール,頭痛,9,0.005411906193625977
こむ,負傷,9,0.005411906193625977
負傷,部室,9,0.005411906193625977
入り口,負傷,9,0.005411906193625977
キーパー,負傷,9,0.005408653846153846
園児,負傷,9,0.005408653846153846
ボール,通る,9,0.005405405405405406
斜め,負傷,9,0.005405405405405406
押さえる,負傷,9,0.005398920215956809
ボール,並ぶ,9,0.00539568345323741
守る,負傷,9,0.00539568345323741
塁,負傷,9,0.00539568345323741
ボール,日,9,0.005392450569203115
柱,負傷,9,0.005392450569203115
止まる,負傷,9,0.005389221556886228
負傷,運動会,9,0.005389221556886228
立てる,負傷,9,0.005385996409335727
戦,負傷,9,0.005382775119617225
掛ける,負傷,9,0.005379557680812911
リレー,負傷,9,0.005379557680812911
ボール,周辺,9,0.005376344086021506
失う,眼,9,0.005376344086021506
曲がる,負傷,9,0.005373134328358209
正面,負傷,9,0.005366726296958855
椅子,負傷,9,0.005360333531864205
フライ,負傷,9,0.005357142857142857
刺さる,負傷,9,0.005357142857142857
ボール,捻る,9,0.005357142857142857
ボール,一部,9,0.0053475935828877
ボール,帰宅,9,0.005338078291814947
ボール,悪い,9,0.005334914048606995
水,負傷,9,0.005319148936170213
ボール,外れる,9,0.005312868949232586
棒,負傷,9,0.005309734513274336
声,負傷,9,0.00530035335689046
ボール,鉄棒,9,0.005263157894736842
給食,負傷,9,0.005263157894736842
ポジション,当たる,9,0.005253940455341506
当たる,逸れる,9,0.005253940455341506
サーブ,当たる,9,0.005250875145857643
ガラス,眼,9,0.005244755244755245
指,眼,9,0.005244755244755245
上げる,負傷,9,0.0052417006406523005
当たる,紅白,9,0.005235602094240838
三塁,当たる,9,0.005232558139534884
出し,当たる,9,0.005229517722254503
ファースト,当たる,9,0.005229517722254503
ボール,名,9,0.005229517722254503
当たる,渡す,9,0.00522344747533372
ランナー,当たる,9,0.00522344747533372
下ろす,当たる,9,0.00522344747533372
眼,額,9,0.005220417633410673
あう,当たる,9,0.0052173913043478265
当たる,穴,9,0.0052173913043478265
当たる,隙間,9,0.005214368482039398
フリー,当たる,9,0.0052113491603937466
当たる,精巣,9,0.0052113491603937466
上顎,当たる,9,0.005208333333333333
回,負傷,9,0.005205320994794679
当たる,枝,9,0.005205320994794679
当たる,怒る,9,0.005184331797235023
口論,当たる,9,0.005178365937859608
急,負傷,9,0.0051635111876075735
引く,当たる,9,0.005154639175257732
トラブル,当たる,9,0.005154639175257732
当たる,教師,9,0.005139920045688178
当たる,日,9,0.00513405590416429
当たる,椅子,9,0.005131128848346636
当たる,脇,9,0.005128205128205128
当たる,薬指,9,0.005125284738041002
ボール,座る,9,0.00510783200908059
ボール,挟む,9,0.00510783200908059
当たる,開ける,9,0.005104934770277935
当たる,遊具,9,0.00510204081632653
受傷,当たる,9,0.0050991501416430595
当たる,者,9,0.005084745762711864
当たる,様子,9,0.005081874647092038
当たる,悪い,9,0.005081874647092038
当たる,陸上,9,0.005076142131979695
ボール,打ちつける,9,0.005067567567567568
当たる,殴る,9,0.005044843049327354
当たる,給食,9,0.005042016806722689
当たる,追う,9,0.005036373810856184
かかる,ボール,9,0.005030743432084964
プール,当たる,9,0.005
園,当たる,9,0.004986149584487534
ボール,割れる,9,0.0049833887043189366
当たる,背中,9,0.004888647474198805
ボール,室,9,0.004646360351058337
処理,練習,9,0.004352030947775629
チップ,練習,9,0.004343629343629344
ゲージ,練習,9,0.004343629343629344
メニュー,練習,9,0.004343629343629344
ハーフ,練習,9,0.004339440694310511
ハードル,練習,9,0.004337349397590362
ヘルメット,練習,9,0.004335260115606936
土台,練習,9,0.004331087584215592
練習,胸椎,9,0.004329004329004329
ずれる,練習,9,0.004326923076923077
神経,練習,9,0.004324843825084094
組む,練習,9,0.004322766570605188
練習,跳び箱,9,0.004322766570605188
列,練習,9,0.004318618042226488
ゴム,練習,9,0.004316546762589928
上下,練習,9,0.004314477468839885
指示,練習,9,0.004312410158121706
姿勢,練習,9,0.004312410158121706
応援,練習,9,0.004312410158121706
練習,通報,9,0.004312410158121706
練習,走り高跳び,9,0.004310344827586207
破損,練習,9,0.00430622009569378
回る,練習,9,0.00430622009569378
もつれる,練習,9,0.00430416068866571
グループ,練習,9,0.004300047778308648
域,練習,9,0.004297994269340974
始まる,練習,9,0.0042959427207637235
練習,跳箱,9,0.004285714285714286
植え込む,練習,9,0.004285714285714286
クラブ,練習,9,0.0042796005706134095
注意,練習,9,0.004271476032273375
練習,飛び出す,9,0.004269449715370019
練習,言う,9,0.004269449715370019
日,練習,9,0.004257332071901609
深い,練習,9,0.004257332071901609
挟まる,練習,9,0.004257332071901609
上部,練習,9,0.004253308128544423
大きい,練習,9,0.004251299008030231
引っ張る,練習,9,0.00424929178470255
ぶつける,当たる,9,0.0042452830188679245
水,練習,9,0.0042293233082706765
バレー,部,9,0.0038743004735256135
刈り,部,9,0.00387263339070568
幹部,部,9,0.00387263339070568
捕手,部,9,0.003870967741935484
外周,部,9,0.003869303525365434
見失う,部,9,0.003867640739149119
発現,部,9,0.003865979381443299
打ち合い,部,9,0.003865979381443299
部,頚,9,0.003865979381443299
部,駆け付ける,9,0.003865979381443299
聴力,部,9,0.0038643194504079004
調整,部,9,0.0038643194504079004
夏休み,部,9,0.0038626609442060085
筋,部,9,0.0038626609442060085
違和感,部,9,0.0038626609442060085
失明,部,9,0.0038593481989708405
急性,部,9,0.0038576939562794685
センター,部,9,0.0038576939562794685
腕骨,部,9,0.0038576939562794685
ポスト,部,9,0.0038560411311053984
てんかん,部,9,0.0038560411311053984
走者,部,9,0.0038560411311053984
ショック,部,9,0.003854389721627409
奪う,部,9,0.003852739726027397
腰部,部,9,0.003852739726027397
出入り口,部,9,0.003852739726027397
ける,部,9,0.0038510911424903724
グランド,部,9,0.0038510911424903724
断,部,9,0.003849443969204448
道,部,9,0.003849443969204448
通常,部,9,0.003849443969204448
宿泊,部,9,0.003847798204360838
穴,部,9,0.003847798204360838
足元,部,9,0.0038461538461538464
通報,部,9,0.0038461538461538464
待機,部,9,0.003844510892780863
周囲,部,9,0.003844510892780863
操作,部,9,0.0038395904436860067
ひねる,部,9,0.0038395904436860067
回す,部,9,0.003837953091684435
当日,部,9,0.0038363171355498722
ぶら下がる,部,9,0.0038314176245210726
フェンス,部,9,0.003829787234042553
こむ,部,9,0.003826530612244898
担当,部,9,0.003821656050955414
あたる,部,9,0.003818413237165889
坂道,部,9,0.003818413237165889
作る,部,9,0.0038151759220008477
部,靴,9,0.0038151759220008477
止まる,部,9,0.0038151759220008477
人差し指,部,9,0.003810330228619814
入ろう,部,9,0.0038054968287526427
ハンドル,部,9,0.003781512605042017
下り坂,部,9,0.0037767519932857744
机,部,9,0.0037174721189591076
児,部,9,0.0036540803897685747
練習,遊ぶ,9,0.0034562211981566822
かかえる,抱く,8,0.5333333333333333
てい,雲,8,0.47058823529411764
体験,職場,8,0.36363636363636365
不良,体調,8,0.34782608695652173
名前,呼ぶ,8,0.3076923076923077
支援,特別,8,0.3076923076923077
こぼれる,鍋,8,0.27586206896551724
剣道,竹刀,8,0.25806451612903225
引火,火,8,0.25806451612903225
熱湯,鍋,8,0.25
ずれる,タイミング,8,0.22857142857142856
スポーツ,テスト,8,0.21052631578947367
振盪,網膜,8,0.1951219512195122
宿泊,行事,8,0.19047619047619047
引火,理科,8,0.1568627450980392
火,熱傷,8,0.1568627450980392
熱傷,調理,8,0.15384615384615385
植え込む,養護,8,0.15384615384615385
サード,守る,8,0.13114754098360656
種目,運動会,8,0.12698412698412698
人工,呼吸,8,0.12698412698412698
科,糸,8,0.12307692307692308
呼吸,心臓,8,0.11428571428571428
扉,防火,8,0.1095890410958904
実験,熱傷,8,0.10810810810810811
傘,柄,8,0.10810810810810811
急性,高次,8,0.10526315789473684
蘇生,養護,8,0.10526315789473684
ベース,一塁,8,0.1038961038961039
感じる,違和感,8,0.10256410256410256
学級,支援,8,0.10126582278481013
科,鍋,8,0.10126582278481013
ざま,振り向く,8,0.10126582278481013
.,m,8,0.1
ショック,蘇生,8,0.1
器,養護,8,0.1
ICD,仰向け,8,0.0975609756097561
蘇生,装着,8,0.0975609756097561
通報,高次,8,0.0963855421686747
ブレーキ,下る,8,0.09523809523809523
前輪,絡まる,8,0.09523809523809523
神経症,視,8,0.09523809523809523
ファースト,送球,8,0.09302325581395349
分,分間,8,0.09302325581395349
反応,呼吸,8,0.09090909090909091
殴る,発,8,0.0898876404494382
並ぶ,順番,8,0.0898876404494382
圧迫,ＡＥＤ,8,0.0898876404494382
じゃれる,合う,8,0.08888888888888889
呼吸,程度,8,0.08888888888888889
給食,食,8,0.08791208791208792
実習,鍋,8,0.08695652173913043
程度,～,8,0.08602150537634409
呼吸,植え込む,8,0.08602150537634409
ICD,周,8,0.08602150537634409
玄関,靴,8,0.0851063829787234
教諭,植え込む,8,0.0851063829787234
番,高次,8,0.08421052631578947
刃,実習,8,0.08421052631578947
会,楽しみ,8,0.08333333333333333
給食,食べる,8,0.08333333333333333
会,委員,8,0.08247422680412371
保健,冷却,8,0.08163265306122448
カンナ,作業,8,0.08163265306122448
保健,嘔吐,8,0.08163265306122448
低下,股関節,8,0.08
失敗,跳箱,8,0.08
サイド,飛び込む,8,0.08
痛い,言う,8,0.08
仰向け,植込み,8,0.08
停止,植え込む,8,0.08
停止,処置,8,0.08
タイヤ,ブレーキ,8,0.07920792079207921
みる,様子,8,0.07920792079207921
乱取り,技,8,0.0784313725490196
作業,加工,8,0.0784313725490196
作業,盤,8,0.07766990291262135
停止,周,8,0.07766990291262135
張る,支柱,8,0.07692307692307693
会,記録,8,0.07692307692307693
ハンドル,坂道,8,0.0761904761904762
実習,熱傷,8,0.0761904761904762
全身,起こす,8,0.07547169811320754
神経,麻痺,8,0.07547169811320754
摘出,股間,8,0.07547169811320754
段,跳箱,8,0.07476635514018691
心肺,養護,8,0.07476635514018691
AED,回復,8,0.07476635514018691
ランニング,顧問,8,0.07407407407407407
打撃,防,8,0.07339449541284404
停止,要請,8,0.07339449541284404
-,教員,8,0.07272727272727272
分,頭痛,8,0.07207207207207207
上がる,駆ける,8,0.07207207207207207
木,登る,8,0.07207207207207207
",",心肺,8,0.07207207207207207
S,教員,8,0.07207207207207207
パス,味方,8,0.07142857142857142
戸,閉める,8,0.07142857142857142
タワー,体操,8,0.07142857142857142
分,開始,8,0.07142857142857142
脳,通報,8,0.07142857142857142
AED,到着,8,0.07142857142857142
切断,機械,8,0.07079646017699115
前腕,戸,8,0.07017543859649122
ない,到着,8,0.06956521739130435
登る,遊具,8,0.06956521739130435
作る,実習,8,0.06956521739130435
怒る,殴る,8,0.06896551724137931
歯槽,骨,8,0.06896551724137931
房,瞳,8,0.06896551724137931
的,行事,8,0.06837606837606838
房,散る,8,0.06837606837606838
減じる,視野,8,0.06666666666666667
日,様子,8,0.06666666666666667
宿泊,的,8,0.06611570247933884
体操,土台,8,0.06504065040650407
スタート,プール,8,0.06504065040650407
学習,生活,8,0.06451612903225806
番,脳,8,0.06451612903225806
刈り,柔道,8,0.064
柔道,武道,8,0.064
ストレッチ,体操,8,0.064
呼吸,様子,8,0.064
AED,仰向け,8,0.064
作業,固定,8,0.06349206349206349
寝技,柔道,8,0.06349206349206349
切断,機,8,0.06349206349206349
保健,運ぶ,8,0.06299212598425197
四肢,身体,8,0.06299212598425197
分,蘇生,8,0.06299212598425197
キャッチャー,送球,8,0.0625
柔道,背負い投げ,8,0.0625
扉,突っ込む,8,0.06201550387596899
閉める,開ける,8,0.061068702290076333
こむ,形,8,0.061068702290076333
シャトル,ペア,8,0.061068702290076333
歯槽,脱臼,8,0.06060606060606061
ティー,打者,8,0.06060606060606061
実施,心肺,8,0.06060606060606061
園,降る,8,0.06015037593984962
植込み,直後,8,0.06015037593984962
剥離,減退,8,0.05970149253731343
合う,引っ張る,8,0.05925925925925926
体重,転,8,0.05925925925925926
ランニング,停止,8,0.05925925925925926
倒れ込む,心肺,8,0.05925925925925926
様子,者,8,0.058394160583941604
打者,次,8,0.058394160583941604
倒立,回転,8,0.058394160583941604
払う,腰,8,0.058394160583941604
スマッシュ,眼球,8,0.057971014492753624
冷却,瞳,8,0.057971014492753624
中指,閉める,8,0.057971014492753624
冷却,散る,8,0.05755395683453238
人差し指,切断,8,0.05755395683453238
AED,倒れ込む,8,0.05755395683453238
身,階,8,0.05673758865248227
切断,爪,8,0.05673758865248227
入れる,熱傷,8,0.056338028169014086
スマッシュ,瞳,8,0.056338028169014086
回,実施,8,0.056338028169014086
直後,細,8,0.056338028169014086
AED,開始,8,0.056338028169014086
指導,顧問,8,0.055944055944055944
スマッシュ,散る,8,0.055944055944055944
動,直後,8,0.055944055944055944
声,担任,8,0.05517241379310345
指導,生活,8,0.05517241379310345
ちょっかい,出す,8,0.05517241379310345
バッターボックス,ピッチャー,8,0.0547945205479452
担当,指導,8,0.0547945205479452
冷却,減退,8,0.05405405405405406
除,陸上,8,0.05405405405405406
入れる,実験,8,0.05333333333333334
作業,科,8,0.05333333333333334
細,陸上,8,0.052980132450331126
児,歳児,8,0.05263157894736842
動,陸上,8,0.05263157894736842
キャッチャー,股間,8,0.05194805194805195
うし,振り返る,8,0.05128205128205128
ない,教諭,8,0.05128205128205128
低下,感覚,8,0.050955414012738856
両手,両足,8,0.05063291139240506
遊具,降りる,8,0.050314465408805034
トイレ,入ろう,8,0.050314465408805034
AED,確認,8,0.050314465408805034
中指,作業,8,0.050314465408805034
唇,裂傷,8,0.05
左足,足首,8,0.05
切断,扉,8,0.05
階,飛び降りる,8,0.049689440993788817
着地,走り幅跳び,8,0.049689440993788817
低下,前腕,8,0.049689440993788817
位,骨,8,0.049689440993788817
ICD,体操,8,0.049689440993788817
コンクリート,柱,8,0.04938271604938271
掛ける,柔道,8,0.049079754601226995
指導,教諭,8,0.04878048780487805
畳,首,8,0.04878048780487805
捻る,疼痛,8,0.04878048780487805
挟む,開放,8,0.048484848484848485
ゴールキーパー,跳ね返る,8,0.048484848484848485
気付く,素振り,8,0.048484848484848485
マット,敷く,8,0.048484848484848485
児,子,8,0.048484848484848485
園,遊具,8,0.048484848484848485
ない,分,8,0.048484848484848485
跳ぶ,転,8,0.04819277108433735
庇,窓,8,0.04819277108433735
段,降りる,8,0.04790419161676647
窓,窓際,8,0.04790419161676647
AED,陸上,8,0.04790419161676647
カーテン,窓,8,0.047619047619047616
分,回,8,0.047619047619047616
マット,跳び箱,8,0.047058823529411764
バッターボックス,立つ,8,0.04678362573099415
コンクリート,玄関,8,0.04678362573099415
トイレ,開ける,8,0.04678362573099415
端,骨,8,0.046511627906976744
並ぶ,隣,8,0.046242774566473986
声,教員,8,0.046242774566473986
我慢,痛み,8,0.04597701149425287
倒立,腰,8,0.04597701149425287
児,遊戯,8,0.045714285714285714
入院,脳,8,0.045714285714285714
前のめり,除,8,0.045714285714285714
棒,競技,8,0.045454545454545456
背中,跳箱,8,0.045454545454545456
下肢,腰,8,0.045454545454545456
症,関節,8,0.04519774011299435
ひっかく,遊び,8,0.04519774011299435
入院,身体,8,0.04519774011299435
植込み,終わる,8,0.04519774011299435
切れる,ｃｍ,8,0.0449438202247191
前のめり,細,8,0.0449438202247191
左足,捻る,8,0.0446927374301676
コート,支柱,8,0.0446927374301676
場所,清掃,8,0.0446927374301676
痛める,跳箱,8,0.0446927374301676
前のめり,動,8,0.0446927374301676
植込み,競技,8,0.0446927374301676
生じる,痛み,8,0.044444444444444446
振り向く,瞳,8,0.044444444444444446
ぶら下がる,ゴール,8,0.04419889502762431
振り向く,散る,8,0.04419889502762431
ゴロ,捕る,8,0.04395604395604396
ハンドル,来る,8,0.04371584699453552
保育,歳児,8,0.04371584699453552
脳,訴える,8,0.04371584699453552
打ち付ける,眉,8,0.043243243243243246
入院,力,8,0.043243243243243246
昇降,特定,8,0.043010752688172046
児,自由,8,0.043010752688172046
ネット,防御,8,0.043010752688172046
用,置く,8,0.043010752688172046
ほお,感覚,8,0.043010752688172046
ランニング,朝,8,0.0427807486631016
三塁,守備,8,0.0427807486631016
校庭,花壇,8,0.0425531914893617
机,給食,8,0.0425531914893617
視野,跳ね返る,8,0.0425531914893617
後日,競技,8,0.0425531914893617
底,瞳,8,0.042328042328042326
シート,捕る,8,0.042105263157894736
挟む,掃除,8,0.042105263157894736
セカンド,捕る,8,0.042105263157894736
冷却,視力,8,0.042105263157894736
教員,麻痺,8,0.042105263157894736
教員,脳,8,0.042105263157894736
減じる,視力,8,0.041666666666666664
左上,打ち付ける,8,0.04145077720207254
作業,祭,8,0.04145077720207254
切,窓,8,0.04145077720207254
前額,眉,8,0.04145077720207254
プール,上がる,8,0.04145077720207254
急,除,8,0.04145077720207254
端,関節,8,0.041237113402061855
症状,見る,8,0.041237113402061855
出血,多量,8,0.041025641025641026
担任,気付く,8,0.04081632653061224
急,細,8,0.04081632653061224
立つ,起こす,8,0.04060913705583756
ゲーム,ラケット,8,0.04060913705583756
保育,棚,8,0.04060913705583756
左側,腹部,8,0.04060913705583756
動,急,8,0.04060913705583756
上顎,折れる,8,0.04040404040404041
コンクリート,昇降,8,0.04
保育,泣く,8,0.04
体操,肩,8,0.03980099502487562
感覚,関節,8,0.03980099502487562
下り坂,打ち付ける,8,0.03980099502487562
ない,回,8,0.03980099502487562
教員,等,8,0.039603960396039604
振る,素振り,8,0.039603960396039604
プール,損傷,8,0.039603960396039604
左側,耳,8,0.03940886699507389
倒立,着地,8,0.0392156862745098
右足,捻る,8,0.0392156862745098
前腕,関節,8,0.03902439024390244
ぶらんこ,乗る,8,0.038834951456310676
落とす,誤る,8,0.038834951456310676
階段,駆ける,8,0.038834951456310676
ソフトボール,バッターボックス,8,0.038834951456310676
入れる,力,8,0.03864734299516908
手すり,窓,8,0.03864734299516908
唇,脱臼,8,0.03864734299516908
チーム,分かれる,8,0.03864734299516908
式,移動,8,0.03864734299516908
ゲーム,パス,8,0.03864734299516908
歩道,道路,8,0.038461538461538464
保育,引っかく,8,0.038461538461538464
出入り口,割れる,8,0.038461538461538464
特定,疼痛,8,0.038461538461538464
打撲,症,8,0.038461538461538464
ろ,一緒,8,0.03827751196172249
かかる,理科,8,0.03827751196172249
全身,打撲,8,0.03827751196172249
式,間,8,0.0380952380952381
塁,捕る,8,0.0380952380952381
マット,体重,8,0.0380952380952381
扉,挟む,8,0.037914691943127965
イレギュラーバウンド,破る,8,0.03773584905660377
さ,切断,8,0.03773584905660377
疼痛,骨,8,0.03755868544600939
スティック,チーム,8,0.03755868544600939
グラウンド,ラグビー,8,0.03755868544600939
プール,清掃,8,0.037383177570093455
かかる,作る,8,0.037383177570093455
台,腕,8,0.037383177570093455
捻る,着地,8,0.037209302325581395
向かう,通路,8,0.037209302325581395
全身,転落,8,0.037209302325581395
失う,節,8,0.037209302325581395
すべり台,鬼ごっこ,8,0.037037037037037035
ベース,後方,8,0.037037037037037035
スイング,バット,8,0.037037037037037035
眉,移動,8,0.037037037037037035
バット,放す,8,0.03686635944700461
踏み外す,転落,8,0.03686635944700461
ベース,守備,8,0.03686635944700461
フライ,追いかける,8,0.03669724770642202
きれる,ピッチャー,8,0.03669724770642202
形,腰,8,0.03669724770642202
減退,跳ね返る,8,0.03669724770642202
急,高い,8,0.03669724770642202
みる,出血,8,0.0365296803652968
ベランダ,割れる,8,0.0365296803652968
シュート,ジャンプ,8,0.03636363636363636
坂道,途中,8,0.03636363636363636
キャッチャー,振る,8,0.03636363636363636
思う,階,8,0.03636363636363636
さ,後頭部,8,0.03619909502262444
机,清掃,8,0.03619909502262444
呼吸,戻る,8,0.03619909502262444
チーム,味方,8,0.036036036036036036
使う,眼球,8,0.036036036036036036
段,着地,8,0.03587443946188341
スタート,ｍ,8,0.03587443946188341
おる,名,8,0.03571428571428571
横,通る,8,0.03571428571428571
途中,通学,8,0.03571428571428571
入り口,割れる,8,0.03571428571428571
変形,痛み,8,0.03571428571428571
スマッシュ,外傷,8,0.03571428571428571
上がる,階,8,0.035555555555555556
前方,投げ出す,8,0.035398230088495575
トイレ,清掃,8,0.035398230088495575
イレギュラーバウンド,折,8,0.03524229074889868
突っ込む,追いかける,8,0.03524229074889868
左足,骨,8,0.03508771929824561
バット,応援,8,0.03508771929824561
場所,移動,8,0.03508771929824561
意識,消失,8,0.03508771929824561
キャッチャー,後方,8,0.034934497816593885
バット,待機,8,0.034934497816593885
始業,痕,8,0.034934497816593885
始める,移動,8,0.034782608695652174
指導,腰,8,0.034782608695652174
プール,首,8,0.03463203463203463
転落,遊具,8,0.034482758620689655
扉,追いかける,8,0.034482758620689655
心室,意識,8,0.034482758620689655
意識,脈,8,0.034334763948497854
ゴールキーパー,大会,8,0.03418803418803419
ピッチャー,隣,8,0.03418803418803419
後頭部,首,8,0.03404255319148936
急性,機能,8,0.03404255319148936
キャッチボール,捕る,8,0.03389830508474576
使う,拾う,8,0.03389830508474576
始業,線,8,0.03389830508474576
戻る,植込み,8,0.03389830508474576
かかる,離す,8,0.03375527426160337
キャッチボール,ソフトボール,8,0.03361344537815126
先,抜ける,8,0.03361344537815126
クラス,出す,8,0.03361344537815126
打ち付ける,損傷,8,0.03361344537815126
チーム,至近,8,0.03361344537815126
拾う,隣,8,0.03333333333333333
段,転落,8,0.03333333333333333
クラス,昼休み,8,0.03319502074688797
校門,歩く,8,0.03319502074688797
バッター,抜ける,8,0.03319502074688797
机,立つ,8,0.03319502074688797
バッター,離れる,8,0.03319502074688797
大会,陸上,8,0.03319502074688797
バレーボール,脱臼,8,0.03319502074688797
園,遊び,8,0.03292181069958848
ふざける,振り回す,8,0.03278688524590164
段,角,8,0.03278688524590164
硬い,負う,8,0.03278688524590164
血腫,負う,8,0.03278688524590164
開始,ｍ,8,0.03278688524590164
意識,装着,8,0.03278688524590164
戻る,昇降,8,0.0326530612244898
朝,階,8,0.0326530612244898
呼ぶ,意識,8,0.0326530612244898
清掃,階,8,0.032520325203252036
ガードレール,登校,8,0.032520325203252036
時限,目,8,0.032520325203252036
ふざける,着替え,8,0.032520325203252036
回,座る,8,0.032520325203252036
ない,ゴール,8,0.032388663967611336
悪い,途中,8,0.03225806451612903
戻る,給食,8,0.03225806451612903
右側,打撲,8,0.0321285140562249
コース,目,8,0.0321285140562249
失う,巻き込む,8,0.032
壁,階,8,0.032
グラウンド,跳ね返る,8,0.032
友達,逃げる,8,0.032
あたり,階段,8,0.03187250996015936
うし,座る,8,0.03187250996015936
残存,硬い,8,0.03187250996015936
残存,血腫,8,0.03187250996015936
登校,絡まる,8,0.031746031746031744
性,神経症,8,0.031746031746031744
守備,追う,8,0.031496062992125984
勢い,逃げる,8,0.031496062992125984
膜,負う,8,0.031496062992125984
切断,誤る,8,0.031496062992125984
球,隙間,8,0.03137254901960784
両手,勢い,8,0.03137254901960784
着地,高い,8,0.03137254901960784
ほお,切れる,8,0.03137254901960784
腰,首,8,0.03125
ラグビー,乗る,8,0.03125
内,用,8,0.0311284046692607
トス,バット,8,0.0311284046692607
損傷,着地,8,0.0311284046692607
打ち付ける,腰,8,0.0311284046692607
ろ,座る,8,0.0311284046692607
グラウンド,体操,8,0.0311284046692607
始業,状,8,0.0311284046692607
外傷,打撃,8,0.0311284046692607
大会,麻痺,8,0.031007751937984496
口元,折れる,8,0.03088803088803089
壁,背中,8,0.03088803088803089
コート,側,8,0.03088803088803089
痛み,股間,8,0.03088803088803089
押す,肩,8,0.03076923076923077
グラウンド,ピッチャー,8,0.03076923076923077
ない,見る,8,0.03076923076923077
心肺,道路,8,0.03076923076923077
場所,ｍ,8,0.03065134099616858
打ち付ける,脱臼,8,0.03065134099616858
勢い,腕,8,0.03065134099616858
残存,膜,8,0.03065134099616858
合同,意識,8,0.03065134099616858
AED,戻る,8,0.03065134099616858
ガラス,切り傷,8,0.030534351145038167
保育,醜状,8,0.030534351145038167
かける,乱取り,8,0.030418250950570342
km,病院,8,0.030418250950570342
下り坂,補綴,8,0.030303030303030304
壁,挟む,8,0.030303030303030304
昼食,耳,8,0.03018867924528302
急性,性,8,0.03018867924528302
大会,訴える,8,0.03018867924528302
ノック,唇,8,0.03018867924528302
病院,移送,8,0.03018867924528302
剥離,性,8,0.03018867924528302
欠損,痛み,8,0.03007518796992481
スピード,前方,8,0.03007518796992481
ふざける,席,8,0.03007518796992481
後頭部,打撲,8,0.03007518796992481
大腿,痕,8,0.03007518796992481
回,移動,8,0.0299625468164794
ゴール,来る,8,0.0299625468164794
下り坂,歯科,8,0.0299625468164794
打ち付ける,関節,8,0.0299625468164794
意識,症,8,0.0299625468164794
呼吸,目,8,0.0299625468164794
外周,病院,8,0.0299625468164794
ICD,準備,8,0.0299625468164794
向ける,目,8,0.029850746268656716
理科,負う,8,0.029850746268656716
かかる,左腕,8,0.029850746268656716
割れる,昇降,8,0.029850746268656716
男子,追いかける,8,0.02973977695167286
意識,開始,8,0.02973977695167286
ない,転落,8,0.02973977695167286
リレー,意識,8,0.02973977695167286
打ち付ける,立つ,8,0.02962962962962963
声,後ろ,8,0.02962962962962963
ごと,前方,8,0.02962962962962963
ハンドル,前方,8,0.02952029520295203
醜状,鬼ごっこ,8,0.02952029520295203
ネット,使用,8,0.02952029520295203
心肺,途中,8,0.02952029520295203
ハンドボール,機能,8,0.02952029520295203
お互い,頬,8,0.029411764705882353
ノック,口元,8,0.029411764705882353
見る,離れる,8,0.029411764705882353
