語1,語2,共起事例数,Jaccard（ネットワーク重み）
前歯,降りる,8,0.010884353741496598
ピッチャー,前歯,8,0.010869565217391304
前歯,拾う,8,0.010869565217391304
前歯,気付く,8,0.010854816824966078
前歯,ｍ,8,0.010854816824966078
ごと,前歯,8,0.01084010840108401
前歯,押す,8,0.010825439783491205
前歯,車,8,0.010796221322537112
前歯,部員,8,0.01078167115902965
悪い,気分,7,0.5833333333333334
カーブ,曲がる,7,0.2916666666666667
バドミントン,ラケット,7,0.25
逃げる,鬼ごっこ,7,0.22580645161290322
裂傷,負う,7,0.21875
ネット,防,7,0.21875
スピード,出す,7,0.21212121212121213
段差,車道,7,0.21212121212121213
押す,背中,7,0.20588235294117646
かかる,ブレーキ,7,0.175
あう,ふざける,7,0.16279069767441862
離れる,ｍ,7,0.15217391304347827
帰宅,途中,7,0.14893617021276595
歩道,段差,7,0.14583333333333334
ゲーム,形式,7,0.14
前輪,絡まる,7,0.14
歯牙,負う,7,0.13725490196078433
かかる,前輪,7,0.1320754716981132
球,防,7,0.1320754716981132
コンクリート,部分,7,0.1320754716981132
ゴール,シュート,7,0.12962962962962962
ゴールキーパー,膝,7,0.11475409836065574
唇,裂傷,7,0.109375
サッカー,ヘディング,7,0.109375
バッティング,隣,7,0.10606060606060606
イレギュラー,切れる,7,0.1
ソフトボール,応援,7,0.09722222222222222
乗る,状態,7,0.0958904109589041
かける,られる,7,0.0945945945945946
バスケットボール,対,7,0.09210526315789473
ソフトボール,打者,7,0.08860759493670886
振る,素振り,7,0.08433734939759036
バッター,後方,7,0.08235294117647059
サッカー,シュート,7,0.07954545454545454
昼食,遊ぶ,7,0.07865168539325842
遊ぶ,鬼ごっこ,7,0.07526881720430108
バウンド,守備,7,0.07291666666666667
友達,遊ぶ,7,0.07142857142857142
フライ,守備,7,0.07142857142857142
切る,顎,7,0.0707070707070707
衝突,追いかける,7,0.07
前方,失う,7,0.06930693069306931
ピッチャー,打球,7,0.06930693069306931
スピード,登校,7,0.0673076923076923
直撃,硬式,7,0.0673076923076923
イレギュラー,捕る,7,0.0673076923076923
下り坂,道路,7,0.0673076923076923
サッカー,肘,7,0.06666666666666667
登校,路面,7,0.06666666666666667
乗る,遊ぶ,7,0.06542056074766354
せる,廊下,7,0.06363636363636363
ふざける,廊下,7,0.06306306306306306
倒れる,立つ,7,0.061946902654867256
バット,打席,7,0.06086956521739131
ピッチャー,直撃,7,0.06086956521739131
内,教室,7,0.0603448275862069
バット,応援,7,0.05982905982905983
下る,下校,7,0.05982905982905983
一緒,下校,7,0.059322033898305086
口元,後方,7,0.059322033898305086
つく,廊下,7,0.059322033898305086
乗る,人,7,0.059322033898305086
バット,待つ,7,0.058823529411764705
カーブ,滑る,7,0.058823529411764705
下校,坂道,7,0.058823529411764705
バッティング,守備,7,0.058333333333333334
打ち付ける,脱臼,7,0.058333333333333334
倒れる,前のめり,7,0.05785123966942149
地面,落下,7,0.056910569105691054
せる,脱臼,7,0.056910569105691054
バット,打者,7,0.056451612903225805
ノック,切れる,7,0.056451612903225805
唇,飛ぶ,7,0.056
下校,転落,7,0.05555555555555555
シュート,体育館,7,0.05555555555555555
清掃,滑る,7,0.0546875
廊下,行く,7,0.0546875
バット,拾う,7,0.05426356589147287
せる,教室,7,0.05426356589147287
下り坂,地面,7,0.05384615384615385
打球,球,7,0.05343511450381679
口元,球,7,0.05343511450381679
うし,友人,7,0.05343511450381679
ろ,友人,7,0.05343511450381679
後方,直撃,7,0.05303030303030303
出血,登校,7,0.05303030303030303
口元,欠損,7,0.05263157894736842
ぶつかる,男子,7,0.05223880597014925
そう,ぶつかる,7,0.051094890510948905
出る,教室,7,0.051094890510948905
友人,追う,7,0.050724637681159424
人,行く,7,0.050724637681159424
時間,清掃,7,0.05
地面,終了,7,0.04964539007092199
崩す,避ける,7,0.04929577464788732
崩す,段差,7,0.04861111111111111
遊ぶ,顎,7,0.04861111111111111
バット,付近,7,0.04861111111111111
友人,準備,7,0.04827586206896552
友達,手,7,0.04794520547945205
抜ける,飛ぶ,7,0.04794520547945205
横,走る,7,0.04794520547945205
バランス,避ける,7,0.04794520547945205
人,接触,7,0.047619047619047616
ハンドル,バランス,7,0.0472972972972973
下校,終了,7,0.0472972972972973
バランス,段差,7,0.0472972972972973
ドッジボール,足,7,0.0472972972972973
唇,直撃,7,0.0472972972972973
ぶつかる,欠ける,7,0.0472972972972973
体育館,打ちつける,7,0.046357615894039736
強い,避ける,7,0.0457516339869281
打球,飛ぶ,7,0.045454545454545456
崩す,状態,7,0.045454545454545456
友人,後方,7,0.045454545454545456
かける,時間,7,0.04516129032258064
サッカー,地面,7,0.04487179487179487
体,崩す,7,0.04487179487179487
出る,走る,7,0.044585987261146494
せる,手,7,0.044585987261146494
倒れる,抜ける,7,0.044585987261146494
ぶつかる,勢い,7,0.044585987261146494
脱臼,飛ぶ,7,0.04430379746835443
手,歩く,7,0.04430379746835443
強い,部分,7,0.04430379746835443
ふざける,手,7,0.04430379746835443
くる,正面,7,0.0440251572327044
くる,方向,7,0.04375
取る,脱臼,7,0.04375
バット,投げる,7,0.043478260869565216
教室,頭,7,0.043209876543209874
出血,崩す,7,0.043209876543209874
口元,打球,7,0.04294478527607362
足,蹴る,7,0.042682926829268296
ネット,運動,7,0.04242424242424243
くる,追う,7,0.04216867469879518
打ちつける,走る,7,0.04216867469879518
ぶつける,出る,7,0.041916167664670656
ぶつかる,出る,7,0.041916167664670656
体育館,頭,7,0.041916167664670656
休憩,走る,7,0.041666666666666664
崩す,欠損,7,0.041666666666666664
持つ,時間,7,0.04142011834319527
地面,道路,7,0.04142011834319527
地面,顎,7,0.041176470588235294
くる,ゴール,7,0.041176470588235294
くる,車,7,0.041176470588235294
手,投げる,7,0.04093567251461988
しまう,雨,7,0.040697674418604654
友人,打ちつける,7,0.040697674418604654
バランス,欠損,7,0.040697674418604654
手,打ちつける,7,0.040229885057471264
折れる,蹴る,7,0.040229885057471264
強い,肘,7,0.040229885057471264
前方,教室,7,0.04
強い,持つ,7,0.03977272727272727
ぶつかる,行く,7,0.03954802259887006
歩く,足,7,0.03954802259887006
体育,次,7,0.03932584269662921
足,近く,7,0.03932584269662921
ぶつかる,休憩,7,0.03932584269662921
しまう,上顎,7,0.03910614525139665
場,離れる,7,0.03910614525139665
体育,打者,7,0.03888888888888889
くる,横,7,0.03888888888888889
滑る,道路,7,0.03888888888888889
れる,ロック,7,0.03867403314917127
体育,校庭,7,0.03867403314917127
折れる,横,7,0.03825136612021858
出る,足,7,0.03804347826086957
れる,引っ張る,7,0.03783783783783784
れる,声,7,0.03783783783783784
しまう,入る,7,0.03783783783783784
サッカー,強い,7,0.03763440860215054
ぶつける,接触,7,0.03763440860215054
れる,殴る,7,0.0374331550802139
体育,側,7,0.03723404255319149
落ちる,運動,7,0.03723404255319149
投げる,運動,7,0.03723404255319149
がけ,床,7,0.03684210526315789
ゴール,体育,7,0.03684210526315789
取る,崩す,7,0.03664921465968586
しまう,勢い,7,0.03664921465968586
体育,離れる,7,0.03664921465968586
人,滑る,7,0.03664921465968586
イレギュラー,折れる,7,0.03664921465968586
くる,膝,7,0.03664921465968586
手,顎,7,0.036458333333333336
しまう,後方,7,0.036458333333333336
れる,出す,7,0.036458333333333336
友人,取る,7,0.036458333333333336
床,雑巾,7,0.03626943005181347
れる,意識,7,0.03626943005181347
しまう,状態,7,0.03626943005181347
場,近く,7,0.03626943005181347
ぶつかる,顎,7,0.03608247422680412
れる,先,7,0.03608247422680412
れる,失う,7,0.03608247422680412
折れる,膝,7,0.03608247422680412
人,走る,7,0.03608247422680412
キャッチャー,破る,7,0.035897435897435895
キャッチャー,折,7,0.03571428571428571
サッカー,足,7,0.03553299492385787
折れる,持つ,7,0.03553299492385787
つかむ,床,7,0.03535353535353535
くる,唇,7,0.03535353535353535
バレーボール,破る,7,0.035175879396984924
強い,道路,7,0.035175879396984924
出血,場,7,0.035175879396984924
倒れる,崩す,7,0.035
人,友人,7,0.035
くる,打ちつける,7,0.035
両手,顔,7,0.035
しまう,出血,7,0.03482587064676617
れる,車,7,0.03482587064676617
破る,立つ,7,0.03482587064676617
崩す,脱臼,7,0.034653465346534656
折,立つ,7,0.034653465346534656
前方,手,7,0.034482758620689655
友人,脱臼,7,0.034482758620689655
内,顔,7,0.03431372549019608
れる,ハンドル,7,0.03431372549019608
バランス,倒れる,7,0.03431372549019608
ぶつける,人,7,0.03431372549019608
蹴る,顔,7,0.03414634146341464
切る,顔,7,0.03398058252427184
バスケットボール,足,7,0.03398058252427184
欠ける,顔,7,0.03398058252427184
ハンドル,顔,7,0.033816425120772944
しまう,落ちる,7,0.033816425120772944
シュート,顔,7,0.03349282296650718
れる,下り坂,7,0.03349282296650718
口元,強い,7,0.03349282296650718
部分,顔,7,0.03333333333333333
くる,ソフトボール,7,0.03333333333333333
内,床,7,0.03333333333333333
床,打撲,7,0.03317535545023697
サード,野球,7,0.03317535545023697
拾う,補綴,7,0.03317535545023697
体育,肘,7,0.0330188679245283
裂傷,野球,7,0.03286384976525822
くる,バスケットボール,7,0.03286384976525822
ヘディング,相手,7,0.03286384976525822
体育館,崩す,7,0.03286384976525822
打つ,打者,7,0.03286384976525822
下校,滑る,7,0.03286384976525822
加える,拾う,7,0.03286384976525822
拾う,歯科,7,0.03286384976525822
れる,状態,7,0.03271028037383177
キャッチャー,補綴,7,0.03255813953488372
損ねる,野球,7,0.032407407407407406
対,相手,7,0.032407407407407406
挟まる,自転車,7,0.032407407407407406
体育館,手,7,0.032407407407407406
前のめり,顔,7,0.03225806451612903
くる,道路,7,0.03225806451612903
口唇,破る,7,0.03225806451612903
体育館,時間,7,0.03225806451612903
交差点,自転車,7,0.03225806451612903
キャッチャー,加える,7,0.03225806451612903
キャッチャー,歯科,7,0.03225806451612903
坂,自転車,7,0.03211009174311927
ラケット,打つ,7,0.03211009174311927
口唇,折,7,0.03211009174311927
自転車,車道,7,0.03211009174311927
ぶつかる,地面,7,0.0319634703196347
段差,補綴,7,0.0319634703196347
しまう,接触,7,0.031818181818181815
溝,自転車,7,0.031818181818181815
ジャンプ,相手,7,0.031818181818181815
折れる,顎,7,0.03167420814479638
バット,走る,7,0.03167420814479638
加える,段差,7,0.03167420814479638
歯科,段差,7,0.03167420814479638
れる,チーム,7,0.03153153153153153
れる,出血,7,0.03153153153153153
れる,出る,7,0.03153153153153153
歯牙,補綴,7,0.03153153153153153
本,裂傷,7,0.03139013452914798
相手,額,7,0.03139013452914798
ノック,強い,7,0.03125
しまう,選手,7,0.03125
打つ,離れる,7,0.03125
打つ,部員,7,0.03125
加える,歯牙,7,0.03125
歯牙,歯科,7,0.03125
下り坂,補綴,7,0.03125
上唇,本,7,0.03111111111111111
切る,打つ,7,0.03111111111111111
相手,肩,7,0.030973451327433628
側溝,自転車,7,0.030973451327433628
打つ,段差,7,0.030973451327433628
場,顎,7,0.030973451327433628
下り坂,加える,7,0.030973451327433628
下り坂,歯科,7,0.030973451327433628
部員,野球,7,0.030837004405286344
引っ掛かる,自転車,7,0.030837004405286344
くる,口元,7,0.030837004405286344
後ろ,補綴,7,0.030837004405286344
朝,本,7,0.03070175438596491
切れる,野球,7,0.03056768558951965
れる,唇,7,0.03056768558951965
床,終了,7,0.03056768558951965
加える,後ろ,7,0.03056768558951965
後ろ,歯科,7,0.03056768558951965
打球,折れる,7,0.030434782608695653
振る,破る,7,0.030303030303030304
両手,本,7,0.03017241379310345
唇,顔,7,0.03017241379310345
本,鬼ごっこ,7,0.030042918454935622
相手,蹴る,7,0.030042918454935622
自転車,転落,7,0.029914529914529916
地面,運動,7,0.029914529914529916
救急,自転車,7,0.029787234042553193
内,本,7,0.029661016949152543
接触,破る,7,0.029661016949152543
打撲,本,7,0.029535864978902954
しまう,口元,7,0.029535864978902954
倒れる,場,7,0.029535864978902954
前輪,打つ,7,0.029535864978902954
向かう,打つ,7,0.029535864978902954
折,接触,7,0.029535864978902954
打つ,近く,7,0.029411764705882353
欠ける,自転車,7,0.029288702928870293
出る,加える,7,0.029288702928870293
出る,歯科,7,0.029288702928870293
破る,選手,7,0.029166666666666667
入る,本,7,0.029045643153526972
折,選手,7,0.029045643153526972
れる,ソフトボール,7,0.029045643153526972
近く,野球,7,0.029045643153526972
セカンド,試合,7,0.02880658436213992
折れる,直撃,7,0.028688524590163935
チーム,打つ,7,0.028688524590163935
折,顎,7,0.02857142857142857
バッターボックス,試合,7,0.02857142857142857
相手,追いかける,7,0.02857142857142857
体,相手,7,0.02834008097165992
横,自転車,7,0.02834008097165992
れる,頭,7,0.02834008097165992
強い,時間,7,0.028225806451612902
本,追いかける,7,0.028112449799196786
守る,試合,7,0.028112449799196786
れる,抜ける,7,0.028
打つ,落ちる,7,0.028
本,途中,7,0.028
られる,本,7,0.027888446215139442
本,近く,7,0.027888446215139442
ピッチャー,試合,7,0.02766798418972332
友人,運動,7,0.027559055118110236
取る,顔,7,0.027559055118110236
持つ,相手,7,0.02734375
フライ,試合,7,0.02734375
接触,補綴,7,0.02734375
自転車,頭部,7,0.027237354085603113
球,相手,7,0.027237354085603113
出血,自転車,7,0.027131782945736434
加える,接触,7,0.027131782945736434
接触,歯科,7,0.027131782945736434
唇,相手,7,0.026923076923076925
切る,試合,7,0.026923076923076925
バレーボール,試合,7,0.02681992337164751
グラウンド,試合,7,0.02681992337164751
投げる,本,7,0.026615969581749048
治療,試合,7,0.026615969581749048
衝突,野球,7,0.026515151515151516
抜ける,補綴,7,0.026415094339622643
打ちつける,本,7,0.02631578947368421
試合,近く,7,0.02564102564102564
野球,顎,7,0.025547445255474453
直撃,顔,7,0.025454545454545455
相手,飛ぶ,7,0.025
折,滑る,7,0.02491103202846975
抜ける,相手,7,0.02491103202846975
本,飛ぶ,7,0.02464788732394366
折,走る,7,0.02464788732394366
れる,滑る,7,0.02456140350877193
ノック,補綴,7,0.024305555555555556
ノック,加える,7,0.02413793103448276
ノック,歯科,7,0.02413793103448276
ぶつける,破る,7,0.023890784982935155
本,登校,7,0.02348993288590604
フェンス,強打,7,0.02287581699346405
本,直撃,7,0.02280130293159609
強打,角,7,0.022653721682847898
強打,靴,7,0.02258064516129032
強打,濡れる,7,0.02258064516129032
傘,強打,7,0.022508038585209004
下る,強打,7,0.022508038585209004
強打,特定,7,0.022435897435897436
強打,朝,7,0.022222222222222223
強打,机,7,0.022222222222222223
強打,急,7,0.022222222222222223
強打,昼食,7,0.022151898734177215
スピード,強打,7,0.022151898734177215
倒れる,試合,7,0.022082018927444796
強打,路面,7,0.022082018927444796
強打,追う,7,0.0219435736677116
強打,気付く,7,0.0219435736677116
強打,負う,7,0.0219435736677116
強打,鬼ごっこ,7,0.021875
壁,強打,7,0.021875
上顎,強打,7,0.021739130434782608
強打,車,7,0.021671826625386997
崩す,相手,7,0.021604938271604937
強打,離れる,7,0.021604938271604937
強打,欠ける,7,0.021538461538461538
強打,目,7,0.021538461538461538
しまう,破る,7,0.021406727828746176
シュート,強打,7,0.021341463414634148
バランス,相手,7,0.021341463414634148
しまう,折,7,0.021341463414634148
強打,転ぶ,7,0.021148036253776436
出る,強打,7,0.020348837209302327
強打,投げる,7,0.02
口,周辺,7,0.019390581717451522
口,外野,7,0.01912568306010929
体育,野球,7,0.01907356948228883
口,男子,7,0.019021739130434784
使う,口,7,0.019021739130434784
口,朝,7,0.01881720430107527
クラス,口,7,0.01881720430107527
口,当たり,7,0.01876675603217158
先,口,7,0.01876675603217158
ピッチャー,口,7,0.018666666666666668
口,外,7,0.018666666666666668
口,拾う,7,0.018666666666666668
フライ,口,7,0.018518518518518517
口,大会,7,0.018518518518518517
プール,負傷,7,0.01837270341207349
入れる,負傷,7,0.01837270341207349
キャッチ,負傷,7,0.01832460732984293
側溝,負傷,7,0.018276762402088774
入る,口,7,0.01818181818181818
校庭,負傷,7,0.01818181818181818
外れる,負傷,7,0.018134715025906734
競技,負傷,7,0.018134715025906734
口,歯牙,7,0.018134715025906734
外,負傷,7,0.017994858611825194
口,横,7,0.017948717948717947
負傷,隣,7,0.017902813299232736
他校,負傷,7,0.017857142857142856
口,状態,7,0.017811704834605598
口,向かう,7,0.017766497461928935
負傷,車,7,0.017766497461928935
負傷,避ける,7,0.017721518987341773
負傷,離れる,7,0.017721518987341773
目,負傷,7,0.017676767676767676
段差,負傷,7,0.017632241813602016
準備,負傷,7,0.017632241813602016
来る,負傷,7,0.017543859649122806
転倒,輪,7,0.0175
下りる,転倒,7,0.0175
坂,転倒,7,0.0175
イレギュラーバウンド,負傷,7,0.017456359102244388
つく,口,7,0.017456359102244388
石,転倒,7,0.017412935323383085
転倒,降る,7,0.017412935323383085
歩行,転倒,7,0.017412935323383085
ボール,取り合い,7,0.017326732673267328
横,負傷,7,0.017326732673267328
ひっかかる,転倒,7,0.01728395061728395
転倒,靴,7,0.017241379310344827
負傷,追いかける,7,0.0171990171990172
終える,転倒,7,0.0171990171990172
腕,転倒,7,0.01715686274509804
バット,強打,7,0.01715686274509804
かかる,転倒,7,0.017114914425427872
指導,転倒,7,0.017114914425427872
口,打ちつける,7,0.01707317073170732
競技,転倒,7,0.0170316301703163
急,転倒,7,0.0170316301703163
ボール,瞬間,7,0.01699029126213592
ボール,上唇,7,0.01699029126213592
ボール,方向,7,0.01694915254237288
参加,転倒,7,0.01694915254237288
清掃,転倒,7,0.016908212560386472
ボール,校庭,7,0.016908212560386472
塁,当たる,7,0.016867469879518072
対,当たる,7,0.016867469879518072
きれる,ボール,7,0.016826923076923076
ごと,転倒,7,0.016826923076923076
祭,転倒,7,0.016786570743405275
テニス,当たる,7,0.016786570743405275
ショート,当たる,7,0.016786570743405275
外野,当たる,7,0.016786570743405275
ボール,負う,7,0.016706443914081145
ボール,激突,7,0.016706443914081145
バレーボール,転倒,7,0.016587677725118485
クラス,当たる,7,0.016548463356973995
ボール,切る,7,0.01647058823529412
参加,当たる,7,0.01647058823529412
当たる,隣,7,0.016355140186915886
ボール,入る,7,0.016355140186915886
捕る,負傷,7,0.016241299303944315
バレーボール,当たる,7,0.016129032258064516
ボール,折る,7,0.016129032258064516
ボール,近く,7,0.01598173515981735
口唇,転倒,7,0.015909090909090907
出血,転倒,7,0.015909090909090907
かける,当たる,7,0.015873015873015872
付近,当たる,7,0.015873015873015872
当たる,折る,7,0.01583710407239819
抜ける,負傷,7,0.01580135440180587
ボール,出る,7,0.015765765765765764
ボール,膝,7,0.015765765765765764
られる,当たる,7,0.01569506726457399
唇,転倒,7,0.015659955257270694
歯,陸上,7,0.015590200445434299
回転,歯,7,0.015521064301552107
コート,歯,7,0.015418502202643172
歯,特定,7,0.015418502202643172
引っ掛かる,歯,7,0.015384615384615385
指導,歯,7,0.015384615384615385
歯,額,7,0.015350877192982455
失う,歯,7,0.015283842794759825
形式,歯,7,0.015250544662309368
ラケット,歯,7,0.015217391304347827
歯,終わる,7,0.015184381778741865
搬送,歯,7,0.015184381778741865
ごと,歯,7,0.015151515151515152
転倒,選手,7,0.01511879049676026
種目,練習,7,0.01511879049676026
他校,歯,7,0.01511879049676026
キャッチャー,歯,7,0.015086206896551725
上顎,歯,7,0.015086206896551725
歯,素振り,7,0.015086206896551725
歯,車,7,0.015053763440860216
歯,見る,7,0.015053763440860216
リレー,練習,7,0.015053763440860216
トス,練習,7,0.015021459227467811
歯,蹴る,7,0.015021459227467811
失敗,練習,7,0.015021459227467811
歯,離れる,7,0.015021459227467811
学年,練習,7,0.015021459227467811
歯,避ける,7,0.015021459227467811
対,練習,7,0.014989293361884369
シート,練習,7,0.014957264957264958
グラウンド,歯,7,0.014957264957264958
練習,転がる,7,0.014925373134328358
マット,練習,7,0.014893617021276596
ボール,遊ぶ,7,0.014893617021276596
歯,立つ,7,0.014893617021276596
練習,跳ね返る,7,0.014861995753715499
上下,練習,7,0.014830508474576272
練習,骨折,7,0.014799154334038054
校庭,練習,7,0.014767932489451477
先,練習,7,0.014705882352941176
おる,練習,7,0.014644351464435146
練習,負う,7,0.014613778705636743
練習,追う,7,0.014613778705636743
激突,練習,7,0.014613778705636743
気付く,練習,7,0.014613778705636743
練習,離れる,7,0.014462809917355372
練習,落下,7,0.014462809917355372
ラグビー,部,7,0.014373716632443531
バック,部,7,0.014285714285714285
シート,部,7,0.014256619144602852
板,顔面,7,0.014256619144602852
転がる,部,7,0.014227642276422764
欠損,歯,7,0.014227642276422764
乗り上げる,顔面,7,0.014198782961460446
投げ出す,顔面,7,0.014198782961460446
痛める,顔面,7,0.014198782961460446
激しい,部,7,0.014198782961460446
バント,部,7,0.014198782961460446
歩行,顔面,7,0.014198782961460446
跳ね返る,部,7,0.01417004048582996
脱落,部,7,0.01417004048582996
帰宅,顔面,7,0.01417004048582996
打撃,部,7,0.01417004048582996
後方,練習,7,0.014141414141414142
指導,部,7,0.014112903225806451
そう,部,7,0.014084507042253521
校舎,部,7,0.014084507042253521
校庭,部,7,0.014084507042253521
傘,顔面,7,0.014056224899598393
終える,顔面,7,0.014056224899598393
使う,顔面,7,0.014056224899598393
部,鼻,7,0.014028056112224449
側溝,顔面,7,0.014028056112224449
抜け落ちる,顔面,7,0.014028056112224449
方向,顔面,7,0.014
いく,部,7,0.013972055888223553
おる,部,7,0.013972055888223553
競技,顔面,7,0.013944223107569721
誤る,部,7,0.013888888888888888
戻る,顔面,7,0.013888888888888888
清掃,顔面,7,0.013861386138613862
損傷,部,7,0.013861386138613862
おる,顔面,7,0.013861386138613862
見る,部,7,0.01383399209486166
顔面,鬼ごっこ,7,0.013806706114398421
欠ける,部,7,0.013779527559055118
フライ,顔面,7,0.013779527559055118
側,顔面,7,0.013779527559055118
切る,部,7,0.013779527559055118
見る,顔面,7,0.013725490196078431
下校,当たる,7,0.0136986301369863
部,部分,7,0.013671875
欠ける,顔面,7,0.013671875
歯,道路,7,0.013671875
バレーボール,顔面,7,0.01364522417153996
切れる,顔面,7,0.01364522417153996
入る,顔面,7,0.013592233009708738
イレギュラーバウンド,顔面,7,0.013539651837524178
廊下,練習,7,0.013182674199623353
滑る,練習,7,0.012345679012345678
時間,練習,7,0.012089810017271158
練習,自転車,7,0.010432190760059613
前歯,片付け,7,0.009695290858725761
前歯,台,7,0.009681881051175657
ガードレール,前歯,7,0.009668508287292817
前歯,形,7,0.009668508287292817
前歯,石,7,0.009655172413793104
前歯,技,7,0.009655172413793104
ドリブル,前歯,7,0.009628610729023384
サード,前歯,7,0.009628610729023384
前歯,角,7,0.009615384615384616
前歯,絡まる,7,0.009602194787379973
前歯,高い,7,0.009602194787379973
前歯,跳ね返る,7,0.009589041095890411
側溝,前歯,7,0.009575923392612859
うし,前歯,7,0.009575923392612859
ろ,前歯,7,0.009575923392612859
コート,前歯,7,0.009575923392612859
かかる,前歯,7,0.009562841530054645
ゴールキーパー,前歯,7,0.009549795361527967
出す,前歯,7,0.009549795361527967
クラス,前歯,7,0.009536784741144414
前歯,大会,7,0.00945945945945946
前歯,素振り,7,0.009446693657219974
前歯,目,7,0.009408602150537635
つま,づく,6,1.0
がけ,雑巾,6,0.46153846153846156
歩行,者,6,0.46153846153846156
サイド,プール,6,0.375
さ,高い,6,0.3333333333333333
側,反対,6,0.2222222222222222
濡れる,雨,6,0.20689655172413793
ネット,バック,6,0.15789473684210525
ゴール,ゴールキーパー,6,0.14634146341463414
転落,階,6,0.13953488372093023
かける,声,6,0.13636363636363635
踊り場,階段,6,0.13636363636363635
気付く,素振り,6,0.13333333333333333
スピード,ハンドル,6,0.13043478260869565
ゴールキーパー,シュート,6,0.13043478260869565
下りる,階段,6,0.13043478260869565
歯牙,骨折,6,0.13043478260869565
前輪,投げ出す,6,0.1276595744680851
外,治療,6,0.12
スピード,下り坂,6,0.11764705882352941
特定,階段,6,0.1111111111111111
バッター,塁,6,0.10344827586206896
戻る,途中,6,0.10344827586206896
乗る,転落,6,0.10344827586206896
激突,追いかける,6,0.1016949152542373
ゴール,横,6,0.1
キャッチャー,後方,6,0.09836065573770492
前輪,走行,6,0.09836065573770492
歯牙,治療,6,0.09836065573770492
転落,階段,6,0.0967741935483871
スティック,チーム,6,0.09523809523809523
切る,折る,6,0.09523809523809523
ブレーキ,状態,6,0.09375
損ねる,球,6,0.09230769230769231
打ち付ける,治療,6,0.09230769230769231
移動,階段,6,0.09090909090909091
体,落下,6,0.09090909090909091
口唇,負う,6,0.08955223880597014
バッター,ピッチャー,6,0.08695652173913043
つまずく,段差,6,0.08695652173913043
両手,持つ,6,0.08571428571428572
ゴール,チーム,6,0.08450704225352113
フライ,球,6,0.0821917808219178
ソフトボール,金属,6,0.0821917808219178
ショート,捕る,6,0.0821917808219178
外野,捕る,6,0.0821917808219178
唇,負う,6,0.08108108108108109
キャッチャー,投げる,6,0.07894736842105263
シュート,肘,6,0.07792207792207792
ソフトボール,バッターボックス,6,0.07792207792207792
向かう,歩く,6,0.07692307692307693
守る,捕る,6,0.07692307692307693
遊ぶ,遊具,6,0.07692307692307693
ドリブル,選手,6,0.0759493670886076
持つ,部分,6,0.075
つまずく,歩く,6,0.075
廊下,雑巾,6,0.07407407407407407
つく,打ち付ける,6,0.07407407407407407
振る,気付く,6,0.07407407407407407
つまずく,階段,6,0.07407407407407407
遊び,遊ぶ,6,0.07317073170731707
つく,乗る,6,0.07317073170731707
歩く,終了,6,0.07228915662650602
つく,後方,6,0.07228915662650602
出血,状態,6,0.07142857142857142
終了,階段,6,0.07142857142857142
遊ぶ,鉄棒,6,0.07058823529411765
振る,見る,6,0.07058823529411765
つく,体,6,0.06976744186046512
側溝,道路,6,0.06976744186046512
られる,出血,6,0.06976744186046512
振る,部員,6,0.06976744186046512
打ち付ける,欠損,6,0.06896551724137931
ディフェンス,選手,6,0.06741573033707865
倒れる,起こす,6,0.06666666666666667
前方,飛ばす,6,0.06593406593406594
他校,選手,6,0.06521739130434782
休憩,打ち付ける,6,0.06521739130434782
両手,遊ぶ,6,0.06451612903225806
転落,道路,6,0.06382978723404255
廊下,階,6,0.06382978723404255
イレギュラー,唇,6,0.0625
車,道路,6,0.061855670103092786
シュート,バスケットボール,6,0.061224489795918366
落下,遊ぶ,6,0.061224489795918366
登校,絡まる,6,0.06060606060606061
人,間,6,0.06060606060606061
内,抜ける,6,0.06060606060606061
ハンドル,道路,6,0.06
前方,着地,6,0.06
捕る,追いかける,6,0.06
ゲーム,バスケットボール,6,0.06
バッター,投げる,6,0.0594059405940594
切れる,飛ぶ,6,0.0594059405940594
切る,抜ける,6,0.0594059405940594
バウンド,打球,6,0.05825242718446602
教室,角,6,0.05825242718446602
学級,教室,6,0.05825242718446602
打ちつける,持つ,6,0.057692307692307696
グラウンド,守備,6,0.057692307692307696
サッカー,膝,6,0.05714285714285714
前方,ｍ,6,0.05714285714285714
サッカー,チーム,6,0.05714285714285714
ごと,倒れる,6,0.05660377358490566
人,祭,6,0.05660377358490566
倒れる,押す,6,0.056074766355140186
ドッジボール,体育館,6,0.056074766355140186
バッターボックス,直撃,6,0.05555555555555555
前方,車,6,0.05504587155963303
振り向く,直撃,6,0.05454545454545454
後方,飛ぶ,6,0.05454545454545454
接触,頭部,6,0.05454545454545454
前のめり,道路,6,0.05454545454545454
地面,濡れる,6,0.05454545454545454
教室,昼食,6,0.05454545454545454
打者,直撃,6,0.05405405405405406
途中,道路,6,0.05405405405405406
前のめり,顎,6,0.05405405405405406
口元,立つ,6,0.05357142857142857
接触,肘,6,0.05357142857142857
前のめり,抜ける,6,0.05357142857142857
抜ける,状態,6,0.05357142857142857
られる,顎,6,0.05309734513274336
つまずく,遊ぶ,6,0.05309734513274336
スピード,地面,6,0.05172413793103448
地面,失う,6,0.05172413793103448
終了,遊ぶ,6,0.05172413793103448
カーブ,下校,6,0.05172413793103448
下り坂,前方,6,0.05128205128205128
人,横,6,0.05084745762711865
膝,顎,6,0.05042016806722689
