項目数,項目集合,事例数,支持度,支持度（％）
3,場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 競技種目=サッカー・フットサル | 被災学年=1,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 競技種目=サッカー・フットサル | 被災学年=1,20,0.012634238787113077,1.2634
3,発生場所2=運動場・校庭（園庭） | 競技種目=サッカー・フットサル | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 場合別2=体育的部活動 | 競技種目=ホッケー,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 競技種目=ホッケー | 被災学校種=高,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 競技種目=ホッケー | 被災学校種=高,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 性別=女 | 被災学年=3,20,0.012634238787113077,1.2634
3,和暦=平成 | 場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,20,0.012634238787113077,1.2634
3,場合別1=休憩時間 | 場合別2=授業終了後の特定時間中 | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別1=休憩時間 | 発生場所2=廊下 | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別2=登校（登園）中 | 性別=女 | 被災学年=1,20,0.012634238787113077,1.2634
3,性別=女 | 被災学年=2 | 通学方法=自転車,20,0.012634238787113077,1.2634
3,和暦=平成 | 場合別1=通学中 | 給付年度=18,20,0.012634238787113077,1.2634
3,場合別1=通学中 | 発生場所1=学校外（園外） | 給付年度=18,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 給付年度=18,20,0.012634238787113077,1.2634
3,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式） | 給付年度=18,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下 | 被災学年=1,20,0.012634238787113077,1.2634
3,場合別1=休憩時間 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別1=休憩時間 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=19 | 被災学校種=小,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 給付年度=19,20,0.012634238787113077,1.2634
3,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式） | 給付年度=19,20,0.012634238787113077,1.2634
3,性別=女 | 被災学年=4 | 被災学校種=小,20,0.012634238787113077,1.2634
3,場合別1=休憩時間 | 場合別2=授業終了後の特定時間中 | 被災学校種=小,20,0.012634238787113077,1.2634
3,和暦=平成 | 発生場所2=道路 | 給付年度=19,20,0.012634238787113077,1.2634
3,発生場所1=学校外（園外） | 発生場所2=道路 | 給付年度=19,20,0.012634238787113077,1.2634
3,発生場所1=学校外（園外） | 給付年度=19 | 被災学年=2,20,0.012634238787113077,1.2634
3,性別=女 | 発生場所2=道路 | 被災学校種=中,20,0.012634238787113077,1.2634
3,和暦=平成 | 給付年度=20 | 通学方法=自転車,20,0.012634238787113077,1.2634
3,場合別1=通学中 | 給付年度=20 | 通学方法=自転車,20,0.012634238787113077,1.2634
3,発生場所1=学校外（園外） | 給付年度=20 | 通学方法=自転車,20,0.012634238787113077,1.2634
3,発生場所2=道路 | 給付年度=20 | 通学方法=自転車,20,0.012634238787113077,1.2634
3,場合別1=通学中 | 給付年度=20 | 被災学校種=高,20,0.012634238787113077,1.2634
3,発生場所2=道路 | 給付年度=20 | 被災学校種=高,20,0.012634238787113077,1.2634
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=21,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 給付年度=21 | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 給付年度=21 | 被災学年=2,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=21,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=21,20,0.012634238787113077,1.2634
3,競技種目=野球（含軟式） | 給付年度=22 | 被災学校種=高,20,0.012634238787113077,1.2634
3,和暦=平成 | 場合別1=休憩時間 | 給付年度=23,20,0.012634238787113077,1.2634
3,和暦=平成 | 性別=女 | 給付年度=23,20,0.012634238787113077,1.2634
3,発生場所1=学校外（園外） | 給付年度=23 | 被災学校種=高,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=25 | 被災学年=2,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=25 | 被災学校種=高,20,0.012634238787113077,1.2634
3,発生場所2=運動場・校庭（園庭） | 給付年度=25 | 被災学校種=高,20,0.012634238787113077,1.2634
3,給付年度=25 | 被災学年=1 | 被災学校種=高,20,0.012634238787113077,1.2634
3,和暦=平成 | 給付年度=26 | 被災学年=3,20,0.012634238787113077,1.2634
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=26,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=26 | 被災学校種=中,20,0.012634238787113077,1.2634
3,和暦=平成 | 競技種目=野球（含軟式） | 給付年度=26,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=26,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=26,20,0.012634238787113077,1.2634
3,性別=男 | 競技種目=野球（含軟式） | 給付年度=26,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 給付年度=27,20,0.012634238787113077,1.2634
3,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式） | 給付年度=27,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=29 | 被災学年=2,20,0.012634238787113077,1.2634
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=30,20,0.012634238787113077,1.2634
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=30,20,0.012634238787113077,1.2634
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=30,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=30,20,0.012634238787113077,1.2634
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=30,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=30 | 被災学年=2,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,20,0.012634238787113077,1.2634
3,和暦=令和 | 給付年度=1 | 被災学年=1,20,0.012634238787113077,1.2634
3,和暦=令和 | 発生場所2=運動場・校庭（園庭） | 被災学年=3,20,0.012634238787113077,1.2634
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=1,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別1=各教科等 | 発生場所1=学校内・校舎外（園内・園舎外）,20,0.012634238787113077,1.2634
3,和暦=令和 | 性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,20,0.012634238787113077,1.2634
3,和暦=令和 | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,20,0.012634238787113077,1.2634
3,和暦=令和 | 性別=女 | 発生場所1=学校内・校舎内（園内・園舎内）,20,0.012634238787113077,1.2634
3,和暦=令和 | 競技種目=野球（含軟式） | 被災学年=2,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別1=通学中 | 場合別2=下校（降園）中,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=下校（降園）中 | 発生場所1=学校外（園外）,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=下校（降園）中 | 発生場所2=道路,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=1 | 被災学校種=高,20,0.012634238787113077,1.2634
3,和暦=令和 | 性別=女 | 被災学年=2,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=登校（登園）中 | 被災学校種=高,20,0.012634238787113077,1.2634
3,性別=男 | 給付年度=2 | 被災学年=2,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別1=課外指導 | 給付年度=4,20,0.012634238787113077,1.2634
3,和暦=令和 | 場合別2=体育的部活動 | 給付年度=4,20,0.012634238787113077,1.2634
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=4,20,0.012634238787113077,1.2634
3,場合別1=各教科等 | 性別=女 | 発生場所2=運動場・校庭（園庭）,19,0.012002526847757423,1.2003
3,場合別1=各教科等 | 性別=女 | 被災学校種=小,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別2=日常の清掃 | 発生場所1=学校内・校舎内（園内・園舎内）,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別2=休憩時間中 | 発生場所2=教室（保育室）,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別2=休憩時間中 | 被災学年=2,19,0.012002526847757423,1.2003
3,場合別2=休憩時間中 | 性別=男 | 発生場所2=教室（保育室）,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=休憩時間 | 被災学年=5,19,0.012002526847757423,1.2003
3,場合別1=休憩時間 | 性別=男 | 被災学年=5,19,0.012002526847757423,1.2003
3,場合別2=休憩時間中 | 性別=男 | 発生場所1=学校内・校舎外（園内・園舎外）,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学年=5,19,0.012002526847757423,1.2003
3,場合別2=昼食時休憩時間中 | 性別=男 | 発生場所1=学校内・校舎外（園内・園舎外）,19,0.012002526847757423,1.2003
3,場合別2=昼食時休憩時間中 | 性別=男 | 発生場所2=運動場・校庭（園庭）,19,0.012002526847757423,1.2003
3,場合別2=昼食時休憩時間中 | 性別=男 | 被災学校種=小,19,0.012002526847757423,1.2003
3,性別=女 | 発生場所1=学校外（園外） | 被災学校種=小,19,0.012002526847757423,1.2003
3,性別=男 | 給付年度=17 | 被災学校種=中,19,0.012002526847757423,1.2003
3,和暦=平成 | 競技種目=ソフトボール | 被災学年=3,19,0.012002526847757423,1.2003
3,場合別2=体育（保健体育） | 性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=学校行事 | 被災学年=2,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 場合別2=体育的部活動 | 発生場所2=その他,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 給付年度=17 | 被災学年=1,19,0.012002526847757423,1.2003
3,性別=男 | 発生場所1=学校外（園外） | 発生場所2=その他,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 競技種目=バレーボール | 被災学年=2,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 競技種目=バレーボール | 被災学年=2,19,0.012002526847757423,1.2003
3,性別=女 | 発生場所2=体育館・屋内運動場 | 競技種目=バレーボール,19,0.012002526847757423,1.2003
3,場合別2=昼食時休憩時間中 | 性別=男 | 被災学年=3,19,0.012002526847757423,1.2003
3,和暦=平成 | 競技種目=サッカー・フットサル | 被災学年=1,19,0.012002526847757423,1.2003
3,和暦=平成 | 発生場所2=その他 | 被災学年=2,19,0.012002526847757423,1.2003
3,場合別2=登校（登園）中 | 性別=女 | 被災学年=3,19,0.012002526847757423,1.2003
3,性別=男 | 給付年度=18 | 被災学年=3,19,0.012002526847757423,1.2003
3,場合別1=休憩時間 | 性別=女 | 発生場所2=廊下,19,0.012002526847757423,1.2003
3,和暦=平成 | 発生場所2=道路 | 給付年度=18,19,0.012002526847757423,1.2003
3,場合別1=通学中 | 発生場所2=道路 | 給付年度=18,19,0.012002526847757423,1.2003
3,発生場所1=学校外（園外） | 発生場所2=道路 | 給付年度=18,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=18 | 被災学年=2,19,0.012002526847757423,1.2003
3,発生場所2=運動場・校庭（園庭） | 給付年度=18 | 被災学年=2,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=学校行事 | 場合別2=運動会・体育祭,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=学校行事 | 発生場所1=学校内・校舎内（園内・園舎内）,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下 | 被災学年=3,19,0.012002526847757423,1.2003
3,和暦=平成 | 給付年度=18 | 通学方法=自転車,19,0.012002526847757423,1.2003
3,場合別1=通学中 | 給付年度=18 | 通学方法=自転車,19,0.012002526847757423,1.2003
3,発生場所1=学校外（園外） | 給付年度=18 | 通学方法=自転車,19,0.012002526847757423,1.2003
3,場合別1=通学中 | 被災学年=3 | 被災学校種=中,19,0.012002526847757423,1.2003
3,発生場所2=道路 | 被災学年=3 | 被災学校種=中,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=4 | 被災学校種=小,19,0.012002526847757423,1.2003
3,性別=女 | 被災学年=3 | 被災学校種=小,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 発生場所1=学校外（園外） | 給付年度=19,19,0.012002526847757423,1.2003
3,発生場所2=道路 | 被災学年=2 | 被災学校種=中,19,0.012002526847757423,1.2003
3,給付年度=19 | 被災学年=1 | 被災学校種=高,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 給付年度=20,19,0.012002526847757423,1.2003
3,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式） | 給付年度=20,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=休憩時間 | 給付年度=22,19,0.012002526847757423,1.2003
3,給付年度=22 | 被災学年=2 | 被災学校種=高,19,0.012002526847757423,1.2003
3,給付年度=22 | 被災学年=1 | 被災学校種=高,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 給付年度=23 | 被災学年=2,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 給付年度=23 | 被災学年=2,19,0.012002526847757423,1.2003
3,発生場所2=運動場・校庭（園庭） | 給付年度=23 | 被災学校種=高,19,0.012002526847757423,1.2003
3,和暦=平成 | 給付年度=24 | 被災学年=1,19,0.012002526847757423,1.2003
3,和暦=平成 | 競技種目=野球（含軟式） | 給付年度=24,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=24,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=24,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24 | 被災学校種=高,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=25,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 発生場所2=運動場・校庭（園庭） | 給付年度=25,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=25,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 発生場所2=運動場・校庭（園庭） | 給付年度=25,19,0.012002526847757423,1.2003
3,競技種目=野球（含軟式） | 給付年度=25 | 被災学校種=高,19,0.012002526847757423,1.2003
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=26,19,0.012002526847757423,1.2003
3,性別=男 | 給付年度=27 | 被災学年=3,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27 | 被災学年=2,19,0.012002526847757423,1.2003
3,発生場所2=運動場・校庭（園庭） | 給付年度=27 | 被災学年=2,19,0.012002526847757423,1.2003
3,競技種目=野球（含軟式） | 給付年度=27 | 被災学校種=高,19,0.012002526847757423,1.2003
3,和暦=平成 | 給付年度=28 | 被災学校種=小,19,0.012002526847757423,1.2003
3,性別=男 | 発生場所1=学校外（園外） | 給付年度=28,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=各教科等 | 給付年度=29,19,0.012002526847757423,1.2003
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=29 | 被災学校種=高,19,0.012002526847757423,1.2003
3,発生場所2=運動場・校庭（園庭） | 給付年度=29 | 被災学校種=高,19,0.012002526847757423,1.2003
3,給付年度=29 | 被災学年=1 | 被災学校種=高,19,0.012002526847757423,1.2003
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=30,19,0.012002526847757423,1.2003
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=30,19,0.012002526847757423,1.2003
3,給付年度=30 | 被災学年=2 | 被災学校種=高,19,0.012002526847757423,1.2003
3,和暦=令和 | 性別=男 | 被災学校種=小,19,0.012002526847757423,1.2003
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=1,19,0.012002526847757423,1.2003
3,和暦=令和 | 発生場所1=学校外（園外） | 給付年度=1,19,0.012002526847757423,1.2003
3,和暦=令和 | 発生場所1=学校外（園外） | 被災学年=3,19,0.012002526847757423,1.2003
3,和暦=令和 | 性別=女 | 被災学校種=中,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 性別=男 | 給付年度=1,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 性別=男 | 給付年度=1,19,0.012002526847757423,1.2003
3,和暦=令和 | 場合別2=登校（登園）中 | 性別=男,19,0.012002526847757423,1.2003
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=2,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 性別=男 | 給付年度=4,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 性別=男 | 給付年度=4,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 給付年度=4 | 被災学校種=高,19,0.012002526847757423,1.2003
3,場合別2=体育的部活動 | 給付年度=4 | 被災学校種=高,19,0.012002526847757423,1.2003
3,和暦=令和 | 場合別2=体育的部活動 | 給付年度=5,19,0.012002526847757423,1.2003
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=5,19,0.012002526847757423,1.2003
3,和暦=平成 | 場合別1=特別活動（除学校行事） | 性別=女,18,0.011370814908401769,1.1371
3,和暦=平成 | 性別=女 | 発生場所2=教室（保育室）,18,0.011370814908401769,1.1371
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=教室（保育室） | 被災学年=2,18,0.011370814908401769,1.1371
3,場合別2=休憩時間中 | 性別=男 | 発生場所2=運動場・校庭（園庭）,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=通学中 | 給付年度=17,18,0.011370814908401769,1.1371
3,和暦=平成 | 発生場所2=道路 | 給付年度=17,18,0.011370814908401769,1.1371
3,場合別1=通学中 | 発生場所1=学校外（園外） | 給付年度=17,18,0.011370814908401769,1.1371
3,発生場所1=学校外（園外） | 発生場所2=道路 | 給付年度=17,18,0.011370814908401769,1.1371
3,性別=男 | 競技種目=ソフトボール | 被災学年=3,18,0.011370814908401769,1.1371
3,場合別1=各教科等 | 被災学年=2 | 被災学校種=中,18,0.011370814908401769,1.1371
3,場合別2=体育（保健体育） | 性別=女 | 発生場所2=運動場・校庭（園庭）,18,0.011370814908401769,1.1371
3,場合別1=学校行事 | 性別=男 | 被災学年=3,18,0.011370814908401769,1.1371
3,和暦=平成 | 競技種目=野球（含軟式） | 給付年度=17,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=17,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=17,18,0.011370814908401769,1.1371
3,性別=男 | 競技種目=野球（含軟式） | 給付年度=17,18,0.011370814908401769,1.1371
3,性別=女 | 発生場所2=体育館・屋内運動場 | 被災学年=1,18,0.011370814908401769,1.1371
3,場合別2=昼食時休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,18,0.011370814908401769,1.1371
3,場合別1=休憩時間 | 場合別2=授業終了後の特定時間中 | 被災学校種=中,18,0.011370814908401769,1.1371
3,場合別2=授業終了後の特定時間中 | 性別=男 | 発生場所1=学校内・校舎内（園内・園舎内）,18,0.011370814908401769,1.1371
3,性別=男 | 競技種目=サッカー・フットサル | 被災学年=3,18,0.011370814908401769,1.1371
3,競技種目=サッカー・フットサル | 被災学年=3 | 被災学校種=高,18,0.011370814908401769,1.1371
3,発生場所1=学校外（園外） | 競技種目=バスケットボール | 被災学校種=高,18,0.011370814908401769,1.1371
3,性別=女 | 競技種目=バレーボール | 被災学校種=高,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 発生場所2=学校外体育館 | 被災学年=1,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 発生場所2=学校外体育館 | 被災学年=1,18,0.011370814908401769,1.1371
3,発生場所1=学校外（園外） | 発生場所2=学校外体育館 | 被災学年=1,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=課外指導 | 競技種目=ホッケー,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別2=体育的部活動 | 競技種目=ホッケー,18,0.011370814908401769,1.1371
3,和暦=平成 | 競技種目=ホッケー | 被災学校種=高,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別2=休憩時間中 | 被災学年=3,18,0.011370814908401769,1.1371
3,場合別2=休憩時間中 | 性別=男 | 被災学年=3,18,0.011370814908401769,1.1371
3,性別=男 | 発生場所2=廊下 | 被災学年=2,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=各教科等 | 給付年度=18,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=各教科等 | 場合別2=その他の教科,18,0.011370814908401769,1.1371
3,場合別1=各教科等 | 競技種目=ソフトボール | 被災学年=1,18,0.011370814908401769,1.1371
3,場合別2=体育（保健体育） | 競技種目=ソフトボール | 被災学年=1,18,0.011370814908401769,1.1371
3,和暦=平成 | 発生場所2=廊下 | 被災学年=1,18,0.011370814908401769,1.1371
3,性別=女 | 発生場所2=廊下 | 被災学校種=中,18,0.011370814908401769,1.1371
3,場合別1=休憩時間 | 場合別2=昼食時休憩時間中 | 性別=女,18,0.011370814908401769,1.1371
3,発生場所2=道路 | 給付年度=18 | 通学方法=自転車,18,0.011370814908401769,1.1371
3,発生場所2=運動場・校庭（園庭） | 給付年度=19 | 被災学年=2,18,0.011370814908401769,1.1371
3,場合別2=休憩時間中 | 性別=男 | 発生場所2=廊下,18,0.011370814908401769,1.1371
3,和暦=平成 | 性別=女 | 被災学年=4,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 給付年度=19 | 被災学年=1,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 給付年度=19 | 被災学年=1,18,0.011370814908401769,1.1371
3,場合別1=通学中 | 性別=女 | 被災学校種=中,18,0.011370814908401769,1.1371
3,給付年度=19 | 被災学年=3 | 被災学校種=高,18,0.011370814908401769,1.1371
3,和暦=平成 | 発生場所2=体育館・屋内運動場 | 給付年度=20,18,0.011370814908401769,1.1371
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場 | 給付年度=20,18,0.011370814908401769,1.1371
3,給付年度=20 | 被災学年=3 | 被災学校種=高,18,0.011370814908401769,1.1371
3,給付年度=20 | 被災学校種=高 | 通学方法=自転車,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=各教科等 | 給付年度=21,18,0.011370814908401769,1.1371
3,和暦=平成 | 発生場所2=道路 | 給付年度=21,18,0.011370814908401769,1.1371
3,発生場所1=学校外（園外） | 発生場所2=道路 | 給付年度=21,18,0.011370814908401769,1.1371
3,給付年度=21 | 被災学年=1 | 被災学校種=高,18,0.011370814908401769,1.1371
3,性別=男 | 給付年度=22 | 被災学年=1,18,0.011370814908401769,1.1371
3,和暦=平成 | 給付年度=23 | 被災学校種=小,18,0.011370814908401769,1.1371
3,和暦=平成 | 場合別1=通学中 | 給付年度=23,18,0.011370814908401769,1.1371
3,場合別1=通学中 | 発生場所1=学校外（園外） | 給付年度=23,18,0.011370814908401769,1.1371
3,和暦=平成 | 給付年度=23 | 被災学校種=中,18,0.011370814908401769,1.1371
3,和暦=平成 | 競技種目=野球（含軟式） | 給付年度=23,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 給付年度=23,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 給付年度=23,18,0.011370814908401769,1.1371
3,性別=男 | 競技種目=野球（含軟式） | 給付年度=23,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24,18,0.011370814908401769,1.1371
3,性別=男 | 競技種目=野球（含軟式） | 給付年度=24,18,0.011370814908401769,1.1371
3,発生場所2=運動場・校庭（園庭） | 給付年度=24 | 被災学校種=高,18,0.011370814908401769,1.1371
3,給付年度=24 | 被災学年=2 | 被災学校種=高,18,0.011370814908401769,1.1371
3,性別=男 | 発生場所1=学校外（園外） | 給付年度=25,18,0.011370814908401769,1.1371
3,和暦=平成 | 性別=女 | 給付年度=25,18,0.011370814908401769,1.1371
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=26,18,0.011370814908401769,1.1371
3,場合別1=課外指導 | 発生場所1=学校外（園外） | 給付年度=26,18,0.011370814908401769,1.1371
3,場合別2=体育的部活動 | 発生場所1=学校外（園外） | 給付年度=26,18,0.011370814908401769,1.1371
3,性別=男 | 発生場所1=学校外（園外） | 給付年度=27,18,0.011370814908401769,1.1371
3,発生場所1=学校外（園外） | 給付年度=27 | 被災学校種=高,18,0.011370814908401769,1.1371
3,性別=男 | 給付年度=28 | 被災学年=2,18,0.011370814908401769,1.1371
3,性別=男 | 給付年度=28 | 被災学年=3,18,0.011370814908401769,1.1371
3,性別=男 | 給付年度=28 | 被災学年=1,18,0.011370814908401769,1.1371
3,発生場所2=運動場・校庭（園庭） | 給付年度=28 | 被災学校種=高,18,0.011370814908401769,1.1371
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=29,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別1=各教科等 | 被災学年=3,18,0.011370814908401769,1.1371
3,和暦=令和 | 給付年度=1 | 被災学年=3,18,0.011370814908401769,1.1371
3,和暦=令和 | 性別=女 | 被災学年=3,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別1=各教科等 | 被災学校種=中,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外）,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別2=体育（保健体育） | 被災学校種=中,18,0.011370814908401769,1.1371
3,和暦=令和 | 性別=女 | 被災学年=1,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別1=課外指導 | 性別=女,18,0.011370814908401769,1.1371
3,和暦=令和 | 給付年度=1 | 被災学年=2,18,0.011370814908401769,1.1371
3,和暦=令和 | 場合別1=課外指導 | 発生場所2=体育館・屋内運動場,18,0.011370814908401769,1.1371
