前件,後件,項目数,共起事例数,支持度,信頼度,lift
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=19,発生場所2=運動場・校庭（園庭）,3,44,0.027795325331648767,0.88,2.4568606701940037
競技種目=ソフトボール,発生場所1=学校内・校舎外（園内・園舎外）,2,70,0.04421983575489577,0.9333333333333333,2.454263565891473
和暦=平成 | 発生場所2=廊下,被災学校種=小,3,30,0.018951358180669616,0.379746835443038,2.4536295530870578
競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内）,2,84,0.053063802905874924,0.75,2.4529958677685952
場合別1=特別活動（除学校行事） | 性別=男,発生場所1=学校内・校舎内（園内・園舎内）,3,33,0.020846493998736577,0.75,2.4529958677685952
場合別2=休憩時間中 | 被災学校種=中,発生場所1=学校内・校舎内（園内・園舎内）,3,21,0.013265950726468731,0.75,2.4529958677685952
発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バレーボール,性別=女,3,20,0.012634238787113077,0.6060606060606061,2.4474335188620904
場合別2=昼食時休憩時間中,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内）,3,39,0.024636765634870498,0.5131578947368421,2.44677393785669
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=2,発生場所2=運動場・校庭（園庭）,3,28,0.017687934301958308,0.875,2.442901234567901
競技種目=ソフトボール | 被災学年=1,発生場所2=運動場・校庭（園庭）,3,21,0.013265950726468731,0.875,2.442901234567901
和暦=令和 | 場合別1=課外指導,競技種目=野球（含軟式）,3,63,0.03979785217940619,0.5431034482758621,2.4424226097178687
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=20,競技種目=野球（含軟式）,3,19,0.012002526847757423,0.5428571428571428,2.441314935064935
性別=男 | 発生場所2=運動場・校庭（園庭）,競技種目=野球（含軟式）,3,257,0.16234996841440302,0.5421940928270043,2.43833309359417
競技種目=野球（含軟式）,性別=男 | 発生場所2=運動場・校庭（園庭）,3,257,0.16234996841440302,0.7301136363636364,2.4383330935941694
和暦=平成 | 場合別1=特別活動（除学校行事）,発生場所1=学校内・校舎内（園内・園舎内）,3,41,0.025900189513581806,0.7454545454545455,2.4381292261457554
競技種目=バスケットボール | 被災学年=1,発生場所1=学校内・校舎内（園内・園舎内）,3,26,0.016424510423247,0.7428571428571429,2.4296340023612752
発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=4,発生場所2=運動場・校庭（園庭）,3,20,0.012634238787113077,0.8695652173913043,2.4277279349743117
競技種目=野球（含軟式） | 給付年度=27,発生場所2=運動場・校庭（園庭）,3,20,0.012634238787113077,0.8695652173913043,2.4277279349743117
場合別2=休憩時間中,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内）,3,58,0.03663929248262792,0.6170212765957447,2.423684071590729
性別=女 | 競技種目=バレーボール,発生場所1=学校内・校舎内（園内・園舎内）,3,20,0.012634238787113077,0.7407407407407407,2.4227119681665137
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24,発生場所2=運動場・校庭（園庭）,3,26,0.016424510423247,0.8666666666666667,2.4196355085243972
発生場所2=体育館・屋内運動場 | 被災学年=1,場合別1=各教科等,3,21,0.013265950726468731,0.3559322033898305,2.4182003346184624
競技種目=ソフトボール | 被災学校種=中,発生場所1=学校内・校舎外（園内・園舎外）,3,33,0.020846493998736577,0.9166666666666666,2.410437430786268
競技種目=ソフトボール,発生場所2=運動場・校庭（園庭） | 被災学年=1,3,21,0.013265950726468731,0.28,2.408913043478261
場合別1=休憩時間 | 被災学校種=中,発生場所1=学校内・校舎内（園内・園舎内）,3,64,0.04042956411876184,0.735632183908046,2.4060036097653654
被災学年=5,場合別1=休憩時間,2,22,0.013897662665824383,0.3793103448275862,2.401793103448276
和暦=平成 | 場合別2=休憩時間中,発生場所1=学校内・校舎内（園内・園舎内）,3,58,0.03663929248262792,0.7341772151898734,2.4012449000941523
競技種目=野球（含軟式）,発生場所2=運動場・校庭（園庭） | 被災学年=2,3,103,0.06506632975363234,0.29261363636363635,2.400038271314178
発生場所2=運動場・校庭（園庭） | 被災学年=2,競技種目=野球（含軟式）,3,103,0.06506632975363234,0.533678756476684,2.400038271314178
被災学年=6,和暦=平成 | 場合別1=休憩時間,3,17,0.010739102969046115,0.3148148148148148,2.395922364672365
発生場所2=体育館・屋内運動場,場合別1=各教科等 | 性別=男,3,60,0.03790271636133923,0.24489795918367346,2.3930461073318217
場合別1=各教科等 | 性別=男,発生場所2=体育館・屋内運動場,3,60,0.03790271636133923,0.37037037037037035,2.3930461073318217
競技種目=ソフトボール | 被災学年=2,発生場所1=学校内・校舎外（園内・園舎外）,3,20,0.012634238787113077,0.9090909090909091,2.390516460283902
競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,3,24,0.015161086544535692,0.21428571428571427,2.3888329979879277
発生場所2=廊下,性別=男 | 被災学校種=小,3,22,0.013897662665824383,0.22916666666666666,2.3866502192982453
場合別2=体育的部活動 | 給付年度=2,競技種目=野球（含軟式）,3,18,0.011370814908401769,0.5294117647058824,2.3808489304812834
和暦=平成 | 競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内）,3,72,0.045483259633607075,0.7272727272727273,2.3786626596543954
場合別2=休憩時間中 | 性別=男,発生場所1=学校内・校舎内（園内・園舎内）,3,50,0.03158559696778269,0.7246376811594203,2.3700443166846332
場合別1=各教科等,性別=男 | 発生場所2=体育館・屋内運動場,3,60,0.03790271636133923,0.2575107296137339,2.3699970056891906
性別=男 | 発生場所2=体育館・屋内運動場,場合別1=各教科等,3,60,0.03790271636133923,0.3488372093023256,2.3699970056891906
場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,被災学校種=小,3,59,0.037271004421983576,0.36645962732919257,2.367777918620865
被災学校種=小,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,59,0.037271004421983576,0.24081632653061225,2.3677779186208645
競技種目=バスケットボール | 被災学校種=高,発生場所1=学校内・校舎内（園内・園舎内）,3,55,0.03474415666456096,0.7236842105263158,2.3669258373205744
発生場所2=運動場・校庭（園庭） | 被災学校種=中,場合別2=体育（保健体育）,3,33,0.020846493998736577,0.28695652173913044,2.365896739130435
性別=女 | 競技種目=ソフトボール,発生場所2=運動場・校庭（園庭）,3,22,0.013897662665824383,0.8461538461538461,2.3623660290326955
和暦=平成 | 被災学年=5,場合別1=休憩時間,3,19,0.012002526847757423,0.37254901960784315,2.358980392156863
競技種目=ソフトボール,発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,3,21,0.013265950726468731,0.28,2.357659574468085
場合別2=体育的部活動 | 給付年度=22,競技種目=野球（含軟式）,3,22,0.013897662665824383,0.5238095238095238,2.3556547619047623
発生場所2=廊下,被災学校種=小,2,35,0.022109917877447885,0.3645833333333333,2.355654761904762
発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下,被災学校種=小,3,35,0.022109917877447885,0.3645833333333333,2.355654761904762
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,発生場所2=運動場・校庭（園庭）,3,27,0.017056222362602652,0.84375,2.355654761904762
競技種目=バレーボール,場合別2=体育的部活動 | 被災学年=2,3,19,0.012002526847757423,0.4418604651162791,2.35510140161303
和暦=平成 | 場合別2=昼食時休憩時間中,被災学校種=小,3,24,0.015161086544535692,0.36363636363636365,2.349536178107607
場合別2=体育的部活動,場合別1=課外指導 | 発生場所2=運動場・校庭（園庭）,3,354,0.22362602653190145,0.5252225519287834,2.3486646884273
場合別2=体育的部活動,競技種目=野球（含軟式） | 被災学校種=高,3,305,0.19267214150347442,0.45252225519287836,2.3486646884273
場合別1=課外指導 | 発生場所2=運動場・校庭（園庭）,場合別2=体育的部活動,3,354,0.22362602653190145,1.0,2.3486646884272995
場合別2=体育的部活動,場合別1=課外指導 | 競技種目=野球（含軟式）,3,348,0.21983575489576754,0.516320474777448,2.3486646884272995
場合別1=課外指導 | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,348,0.21983575489576754,1.0,2.3486646884272995
競技種目=野球（含軟式） | 被災学校種=高,場合別2=体育的部活動,3,305,0.19267214150347442,1.0,2.3486646884272995
場合別2=体育的部活動,競技種目=野球（含軟式） | 被災学年=2,3,152,0.09602021478205938,0.22551928783382788,2.3486646884272995
競技種目=野球（含軟式） | 被災学年=2,場合別2=体育的部活動,3,152,0.09602021478205938,1.0,2.3486646884272995
場合別1=課外指導 | 発生場所2=学校外運動場・競技場,場合別2=体育的部活動,3,116,0.07327858496525584,1.0,2.3486646884272995
場合別1=課外指導 | 競技種目=バスケットボール,場合別2=体育的部活動,3,87,0.054958938723941884,1.0,2.3486646884272995
発生場所1=学校外（園外） | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,78,0.049273531269740996,1.0,2.3486646884272995
発生場所2=学校外運動場・競技場 | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,75,0.047378395451674035,1.0,2.3486646884272995
和暦=令和 | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,63,0.03979785217940619,1.0,2.3486646884272995
場合別1=課外指導 | 競技種目=サッカー・フットサル,場合別2=体育的部活動,3,61,0.03853442830069488,1.0,2.3486646884272995
発生場所2=学校外運動場・競技場 | 被災学年=2,場合別2=体育的部活動,3,57,0.036007580543272265,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=20,場合別2=体育的部活動,3,42,0.026531901452937462,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=21,場合別2=体育的部活動,3,40,0.025268477574226154,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=23,場合別2=体育的部活動,3,39,0.024636765634870498,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=26,場合別2=体育的部活動,3,39,0.024636765634870498,1.0,2.3486646884272995
場合別1=課外指導 | 発生場所2=学校外体育館,場合別2=体育的部活動,3,37,0.02337334175615919,1.0,2.3486646884272995
場合別1=課外指導 | 競技種目=バレーボール,場合別2=体育的部活動,3,35,0.022109917877447885,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=25,場合別2=体育的部活動,3,35,0.022109917877447885,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=30,場合別2=体育的部活動,3,35,0.022109917877447885,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=28,場合別2=体育的部活動,3,34,0.02147820593809223,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=19,場合別2=体育的部活動,3,26,0.016424510423247,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=20,場合別2=体育的部活動,3,26,0.016424510423247,1.0,2.3486646884272995
発生場所1=学校外（園外） | 競技種目=サッカー・フットサル,場合別2=体育的部活動,3,24,0.015161086544535692,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=1,場合別2=体育的部活動,3,24,0.015161086544535692,1.0,2.3486646884272995
発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,場合別2=体育的部活動,3,23,0.014529374605180037,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=27,場合別2=体育的部活動,3,23,0.014529374605180037,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=22,場合別2=体育的部活動,3,22,0.013897662665824383,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=25,場合別2=体育的部活動,3,21,0.013265950726468731,1.0,2.3486646884272995
競技種目=ホッケー,場合別2=体育的部活動,2,20,0.012634238787113077,1.0,2.3486646884272995
競技種目=ホッケー,場合別1=課外指導 | 場合別2=体育的部活動,3,20,0.012634238787113077,1.0,2.3486646884272995
場合別1=課外指導 | 競技種目=ホッケー,場合別2=体育的部活動,3,20,0.012634238787113077,1.0,2.3486646884272995
競技種目=ホッケー | 被災学校種=高,場合別2=体育的部活動,3,20,0.012634238787113077,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=26,場合別2=体育的部活動,3,20,0.012634238787113077,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=4,場合別2=体育的部活動,3,20,0.012634238787113077,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=24,場合別2=体育的部活動,3,19,0.012002526847757423,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=17,場合別2=体育的部活動,3,18,0.011370814908401769,1.0,2.3486646884272995
発生場所2=学校外体育館 | 被災学年=1,場合別2=体育的部活動,3,18,0.011370814908401769,1.0,2.3486646884272995
和暦=平成 | 競技種目=ホッケー,場合別2=体育的部活動,3,18,0.011370814908401769,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=23,場合別2=体育的部活動,3,18,0.011370814908401769,1.0,2.3486646884272995
競技種目=野球（含軟式） | 給付年度=2,場合別2=体育的部活動,3,18,0.011370814908401769,1.0,2.3486646884272995
場合別1=課外指導 | 給付年度=3,場合別2=体育的部活動,3,16,0.01010739102969046,1.0,2.3486646884272995
発生場所2=学校外運動場・競技場,和暦=平成 | 場合別2=体育的部活動,3,99,0.06253948199620973,0.8319327731092437,2.3475037073652993
場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,発生場所2=運動場・校庭（園庭）,3,21,0.013265950726468731,0.84,2.3451851851851853
場合別1=各教科等,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,3,49,0.03095388502842704,0.21030042918454936,2.3444054887263497
発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,場合別1=各教科等,3,49,0.03095388502842704,0.34507042253521125,2.3444054887263492
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,発生場所2=運動場・校庭（園庭）,3,26,0.016424510423247,0.8387096774193549,2.3415827501849007
競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,3,27,0.017056222362602652,0.24107142857142858,2.3412028921998247
競技種目=野球（含軟式） | 給付年度=2,発生場所1=学校内・校舎外（園内・園舎外）,3,16,0.01010739102969046,0.8888888888888888,2.3373938722775933
場合別1=課外指導 | 競技種目=バレーボール,発生場所1=学校内・校舎内（園内・園舎内）,3,25,0.015792798483891344,0.7142857142857143,2.3361865407319957
場合別2=体育的部活動 | 競技種目=バレーボール,発生場所1=学校内・校舎内（園内・園舎内）,3,25,0.015792798483891344,0.7142857142857143,2.3361865407319957
場合別2=体育的部活動,競技種目=野球（含軟式） | 被災学年=1,3,135,0.08528111181301326,0.20029673590504452,2.3313950951300404
競技種目=野球（含軟式） | 被災学年=1,場合別2=体育的部活動,3,135,0.08528111181301326,0.9926470588235294,2.33139509513004
場合別1=課外指導 | 競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内）,3,62,0.03916614024005054,0.7126436781609196,2.330815996960198
場合別2=体育的部活動 | 競技種目=バスケットボール,発生場所1=学校内・校舎内（園内・園舎内）,3,62,0.03916614024005054,0.7126436781609196,2.330815996960198
場合別2=体育的部活動,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外）,3,364,0.229943145925458,0.5400593471810089,2.32946579451645
場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外）,場合別2=体育的部活動,3,364,0.229943145925458,0.9918256130790191,2.32946579451645
場合別1=課外指導 | 発生場所2=体育館・屋内運動場,場合別2=体育的部活動,3,119,0.07517372078332281,0.9916666666666667,2.3290924826904056
場合別2=体育的部活動,性別=男 | 競技種目=野球（含軟式）,3,344,0.21730890713834491,0.5103857566765578,2.3283592300259106
性別=男 | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,344,0.21730890713834491,0.9913544668587896,2.3283592300259106
発生場所2=学校外運動場・競技場 | 被災学校種=高,場合別2=体育的部活動,3,106,0.06696146557169931,0.9906542056074766,2.326714551152278
競技種目=野球（含軟式）,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外）,3,258,0.16298168035375868,0.7329545454545454,2.3251844598287486
性別=男 | 発生場所1=学校内・校舎外（園内・園舎外）,競技種目=野球（含軟式）,3,258,0.16298168035375868,0.5170340681362725,2.3251844598287486
場合別2=体育的部活動,場合別1=課外指導 | 被災学校種=高,3,535,0.3379658875552748,0.7937685459940653,2.3226166512173854
場合別1=課外指導 | 被災学校種=高,場合別2=体育的部活動,3,535,0.3379658875552748,0.988909426987061,2.322616651217385
場合別2=体育的部活動,競技種目=野球（含軟式）,2,348,0.21983575489576754,0.516320474777448,2.3219753169678983
競技種目=野球（含軟式）,場合別2=体育的部活動,2,348,0.21983575489576754,0.9886363636363636,2.3219753169678983
競技種目=野球（含軟式）,場合別1=課外指導 | 場合別2=体育的部活動,3,348,0.21983575489576754,0.9886363636363636,2.3219753169678983
場合別1=課外指導 | 場合別2=体育的部活動,競技種目=野球（含軟式）,3,348,0.21983575489576754,0.516320474777448,2.3219753169678983
場合別2=体育的部活動,場合別1=課外指導 | 被災学年=1,3,243,0.15350600126342387,0.36053412462908013,2.3200224361294057
場合別1=課外指導 | 被災学年=1,場合別2=体育的部活動,3,243,0.15350600126342387,0.9878048780487805,2.3200224361294057
被災学年=6,和暦=平成 | 性別=女,3,26,0.016424510423247,0.48148148148148145,2.3166722953956995
場合別2=体育的部活動,和暦=平成 | 競技種目=野球（含軟式）,3,285,0.18003790271636133,0.4228486646884273,2.3161572186912815
和暦=平成 | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,285,0.18003790271636133,0.986159169550173,2.3161572186912815
場合別2=昼食時休憩時間中,和暦=平成 | 被災学校種=小,3,24,0.015161086544535692,0.3157894736842105,2.314327485380117
場合別2=体育的部活動,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式）,3,259,0.16361339229311433,0.38427299703264095,2.3129435524816375
発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,259,0.16361339229311433,0.9847908745247148,2.312943552481637
場合別1=課外指導 | 給付年度=2,競技種目=野球（含軟式）,3,18,0.011370814908401769,0.5142857142857142,2.3128246753246753
場合別2=体育的部活動,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式）,3,258,0.16298168035375868,0.3827893175074184,2.3128072122681043
発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式）,場合別2=体育的部活動,3,258,0.16298168035375868,0.9847328244274809,2.3128072122681043
場合別1=課外指導 | 被災学年=3,場合別2=体育的部活動,3,129,0.08149084017687934,0.9847328244274809,2.3128072122681043
場合別2=体育的部活動,場合別1=課外指導 | 性別=男,3,576,0.3638660770688566,0.8545994065281899,2.312531385528418
場合別1=課外指導 | 性別=男,場合別2=体育的部活動,3,576,0.3638660770688566,0.9846153846153847,2.312531385528418
発生場所2=体育館・屋内運動場,和暦=平成 | 場合別1=各教科等,3,68,0.04295641187618446,0.27755102040816326,2.312438238453276
和暦=平成 | 場合別1=各教科等,発生場所2=体育館・屋内運動場,3,68,0.04295641187618446,0.35789473684210527,2.312438238453276
競技種目=野球（含軟式） | 被災学年=3,場合別2=体育的部活動,3,60,0.03790271636133923,0.9836065573770492,2.3101619886170157
競技種目=バスケットボール | 被災学年=3,発生場所1=学校内・校舎内（園内・園舎内）,3,24,0.015161086544535692,0.7058823529411765,2.308701993193972
場合別2=授業終了後の特定時間中,被災学校種=小,2,20,0.012634238787113077,0.35714285714285715,2.307580174927114
場合別1=休憩時間 | 場合別2=授業終了後の特定時間中,被災学校種=小,3,20,0.012634238787113077,0.35714285714285715,2.307580174927114
場合別2=体育的部活動,和暦=平成 | 場合別1=課外指導,3,561,0.3543903979785218,0.8323442136498517,2.3075322070187654
和暦=平成 | 場合別1=課外指導,場合別2=体育的部活動,3,561,0.3543903979785218,0.9824868651488616,2.3075322070187654
発生場所2=学校外運動場・競技場,和暦=平成 | 場合別1=課外指導,3,99,0.06253948199620973,0.8319327731092437,2.3063915583746635
性別=男 | 発生場所2=学校外運動場・競技場,場合別2=体育的部活動,3,109,0.06885660138976626,0.9819819819819819,2.306346405752934
場合別1=課外指導 | 給付年度=26,競技種目=野球（含軟式）,3,20,0.012634238787113077,0.5128205128205128,2.306235431235431
場合別2=体育的部活動 | 給付年度=26,競技種目=野球（含軟式）,3,20,0.012634238787113077,0.5128205128205128,2.306235431235431
場合別1=課外指導,和暦=平成 | 場合別2=体育的部活動,3,561,0.3543903979785218,0.8165938864628821,2.3042212518195053
場合別1=課外指導,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外）,3,364,0.229943145925458,0.529839883551674,2.3042212518195053
場合別1=課外指導,場合別2=体育的部活動 | 被災学年=2,3,297,0.18761844598862917,0.43231441048034935,2.3042212518195053
場合別1=課外指導,場合別2=体育的部活動 | 被災学年=1,3,243,0.15350600126342387,0.3537117903930131,2.3042212518195053
場合別1=課外指導,競技種目=野球（含軟式） | 被災学年=2,3,152,0.09602021478205938,0.22125181950509462,2.3042212518195053
場合別2=体育的部活動,場合別1=課外指導,2,674,0.4257738471257107,1.0,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動,2,674,0.4257738471257107,0.9810771470160117,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動 | 性別=男,3,576,0.3638660770688566,0.8384279475982532,2.304221251819505
場合別2=体育的部活動 | 性別=男,場合別1=課外指導,3,576,0.3638660770688566,1.0,2.304221251819505
和暦=平成 | 場合別2=体育的部活動,場合別1=課外指導,3,561,0.3543903979785218,1.0,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動 | 被災学校種=高,3,535,0.3379658875552748,0.7787481804949054,2.304221251819505
場合別2=体育的部活動 | 被災学校種=高,場合別1=課外指導,3,535,0.3379658875552748,1.0,2.304221251819505
場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外）,場合別1=課外指導,3,364,0.229943145925458,1.0,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動 | 発生場所2=運動場・校庭（園庭）,3,354,0.22362602653190145,0.5152838427947598,2.304221251819505
場合別2=体育的部活動 | 発生場所2=運動場・校庭（園庭）,場合別1=課外指導,3,354,0.22362602653190145,1.0,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動 | 競技種目=野球（含軟式）,3,348,0.21983575489576754,0.5065502183406113,2.304221251819505
場合別2=体育的部活動 | 競技種目=野球（含軟式）,場合別1=課外指導,3,348,0.21983575489576754,1.0,2.304221251819505
場合別1=課外指導,競技種目=野球（含軟式） | 被災学校種=高,3,305,0.19267214150347442,0.44395924308588064,2.304221251819505
競技種目=野球（含軟式） | 被災学校種=高,場合別1=課外指導,3,305,0.19267214150347442,1.0,2.304221251819505
場合別2=体育的部活動 | 被災学年=2,場合別1=課外指導,3,297,0.18761844598862917,1.0,2.304221251819505
場合別2=体育的部活動 | 被災学年=1,場合別1=課外指導,3,243,0.15350600126342387,1.0,2.304221251819505
場合別1=課外指導,場合別2=体育的部活動 | 発生場所1=学校外（園外）,3,174,0.10991787744788377,0.25327510917030566,2.304221251819505
場合別2=体育的部活動 | 発生場所1=学校外（園外）,場合別1=課外指導,3,174,0.10991787744788377,1.0,2.304221251819505
競技種目=野球（含軟式） | 被災学年=2,場合別1=課外指導,3,152,0.09602021478205938,1.0,2.304221251819505
場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別1=課外指導,3,136,0.08591282375236892,1.0,2.304221251819505
場合別2=体育的部活動 | 被災学校種=中,場合別1=課外指導,3,129,0.08149084017687934,1.0,2.304221251819505
場合別2=体育的部活動 | 被災学年=3,場合別1=課外指導,3,129,0.08149084017687934,1.0,2.304221251819505
場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場,場合別1=課外指導,3,119,0.07517372078332281,1.0,2.304221251819505
場合別2=体育的部活動 | 発生場所2=学校外運動場・競技場,場合別1=課外指導,3,116,0.07327858496525584,1.0,2.304221251819505
和暦=令和 | 場合別2=体育的部活動,場合別1=課外指導,3,113,0.07138344914718889,1.0,2.304221251819505
場合別2=体育的部活動 | 性別=女,場合別1=課外指導,3,98,0.06190777005685408,1.0,2.304221251819505
場合別2=体育的部活動 | 競技種目=バスケットボール,場合別1=課外指導,3,87,0.054958938723941884,1.0,2.304221251819505
発生場所1=学校外（園外） | 競技種目=野球（含軟式）,場合別1=課外指導,3,78,0.049273531269740996,1.0,2.304221251819505
発生場所2=学校外運動場・競技場 | 競技種目=野球（含軟式）,場合別1=課外指導,3,75,0.047378395451674035,1.0,2.304221251819505
和暦=令和 | 競技種目=野球（含軟式）,場合別1=課外指導,3,63,0.03979785217940619,1.0,2.304221251819505
場合別2=体育的部活動 | 競技種目=サッカー・フットサル,場合別1=課外指導,3,61,0.03853442830069488,1.0,2.304221251819505
発生場所2=学校外運動場・競技場 | 被災学年=2,場合別1=課外指導,3,57,0.036007580543272265,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=19,場合別1=課外指導,3,53,0.033480732785849655,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=18,場合別1=課外指導,3,49,0.03095388502842704,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=27,場合別1=課外指導,3,49,0.03095388502842704,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=17,場合別1=課外指導,3,46,0.029058749210360075,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=20,場合別1=課外指導,3,42,0.026531901452937462,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=22,場合別1=課外指導,3,42,0.026531901452937462,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=21,場合別1=課外指導,3,40,0.025268477574226154,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=23,場合別1=課外指導,3,39,0.024636765634870498,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=26,場合別1=課外指導,3,39,0.024636765634870498,1.0,2.304221251819505
場合別2=体育的部活動 | 発生場所2=学校外体育館,場合別1=課外指導,3,37,0.02337334175615919,1.0,2.304221251819505
場合別2=体育的部活動 | 競技種目=バレーボール,場合別1=課外指導,3,35,0.022109917877447885,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=25,場合別1=課外指導,3,35,0.022109917877447885,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=30,場合別1=課外指導,3,35,0.022109917877447885,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=28,場合別1=課外指導,3,34,0.02147820593809223,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=2,場合別1=課外指導,3,34,0.02147820593809223,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=24,場合別1=課外指導,3,31,0.01958307012002527,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=29,場合別1=課外指導,3,27,0.017056222362602652,1.0,2.304221251819505
競技種目=野球（含軟式） | 給付年度=19,場合別1=課外指導,3,26,0.016424510423247,1.0,2.304221251819505
競技種目=野球（含軟式） | 給付年度=20,場合別1=課外指導,3,26,0.016424510423247,1.0,2.304221251819505
発生場所1=学校外（園外） | 競技種目=サッカー・フットサル,場合別1=課外指導,3,24,0.015161086544535692,1.0,2.304221251819505
場合別2=体育的部活動 | 給付年度=1,場合別1=課外指導,3,24,0.015161086544535692,1.0,2.304221251819505
発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,場合別1=課外指導,3,23,0.014529374605180037,1.0,2.304221251819505
競技種目=野球（含軟式） | 給付年度=27,場合別1=課外指導,3,23,0.014529374605180037,1.0,2.304221251819505
競技種目=野球（含軟式） | 給付年度=22,場合別1=課外指導,3,22,0.013897662665824383,1.0,2.304221251819505
競技種目=野球（含軟式） | 給付年度=25,場合別1=課外指導,3,21,0.013265950726468731,1.0,2.304221251819505
競技種目=ホッケー,場合別1=課外指導,2,20,0.012634238787113077,1.0,2.304221251819505
場合別2=体育的部活動 | 競技種目=ホッケー,場合別1=課外指導,3,20,0.012634238787113077,1.0,2.304221251819505
競技種目=ホッケー | 被災学校種=高,場合別1=課外指導,3,20,0.012634238787113077,1.0,2.304221251819505
