順位,特徴1,特徴2,ジャッカード係数,共通出現事例数,特徴1出現事例数,特徴2出現事例数,和集合事例数,対象事例数
543,HR,立ち,0.166667,1,3,4,6,1583
544,HR,駆け寄る,0.166667,1,3,4,6,1583
545,いす,かすめる,0.166667,1,3,4,6,1583
546,いす,全身,0.166667,1,3,4,6,1583
547,いす,立てる,0.166667,1,3,4,6,1583
548,うつぶせる,すべり台,0.166667,1,3,4,6,1583
549,うつぶせる,ホームルーム,0.166667,1,3,4,6,1583
550,うつぶせる,驚く,0.166667,1,3,4,6,1583
551,うむ,自由,0.166667,1,3,4,6,1583
552,おでこ,カット,0.166667,1,3,4,6,1583
553,かがむ,ファウルボール,0.166667,1,4,3,6,1583
554,かがむ,奥歯,0.166667,1,4,3,6,1583
555,かがむ,結ぶ,0.166667,1,4,3,6,1583
556,かすめる,グラブ,0.166667,1,4,3,6,1583
557,かすめる,レフト,0.166667,1,4,3,6,1583
558,かすめる,背,0.166667,1,4,3,6,1583
559,かすめる,込む,0.166667,1,4,3,6,1583
560,かばん,母親,0.166667,1,4,3,6,1583
561,きる,切,0.166667,1,4,3,6,1583
562,きる,擦過傷,0.166667,1,4,3,6,1583
563,きる,横断,0.166667,1,4,3,6,1583
564,きる,橋,0.166667,1,4,3,6,1583
565,きる,通行,0.166667,1,4,3,6,1583
566,こぐ,ぶらんこ,0.166667,1,4,3,6,1583
567,こぐ,宙,0.166667,1,4,3,6,1583
568,こぐ,揺らす,0.166667,1,4,3,6,1583
569,ごっこ,向き,0.166667,1,3,4,6,1583
570,ずれる,フロア,0.166667,1,3,4,6,1583
571,そば,乗りかかる,0.166667,1,4,3,6,1583
572,そば,休業,0.166667,1,4,3,6,1583
573,そば,余り,0.166667,1,4,3,6,1583
574,そば,呼ぶ,0.166667,1,4,3,6,1583
575,そば,年,0.166667,1,4,3,6,1583
576,そば,教諭,0.166667,1,4,3,6,1583
577,そば,春季,0.166667,1,4,3,6,1583
578,そば,現場,0.166667,1,4,3,6,1583
579,そば,花壇,0.166667,1,4,3,6,1583
580,とっさ,裂ける,0.166667,1,4,3,6,1583
581,とぶ,ダイビング,0.166667,1,4,3,6,1583
582,とぶ,落ち,0.166667,1,4,3,6,1583
583,とぶ,込む,0.166667,1,4,3,6,1583
584,ぬれる,鉄板,0.166667,1,4,3,6,1583
585,はずみ,浴室,0.166667,1,3,4,6,1583
586,はずみ,見学,0.166667,1,3,4,6,1583
587,ふり,トランポリン,0.166667,1,3,4,6,1583
588,ふり,取り返す,0.166667,1,3,4,6,1583
589,ふり,叩く,0.166667,1,3,4,6,1583
590,ふり,支援,0.166667,1,3,4,6,1583
591,ふり,柄,0.166667,1,3,4,6,1583
592,ふり,特別,0.166667,1,3,4,6,1583
593,ふり,見学,0.166667,1,3,4,6,1583
594,ぶらんこ,姿勢,0.166667,1,3,4,6,1583
595,ぶらんこ,浮く,0.166667,1,3,4,6,1583
596,ほうき,ドア,0.166667,1,4,3,6,1583
597,ほうき,乗り出す,0.166667,1,4,3,6,1583
598,ほうき,余り,0.166667,1,4,3,6,1583
599,ほうき,女子,0.166667,1,4,3,6,1583
600,ほうき,室内,0.166667,1,4,3,6,1583
601,ほうき,柵,0.166667,1,4,3,6,1583
602,ほうき,身,0.166667,1,4,3,6,1583
603,ほお,マウス,0.166667,1,4,3,6,1583
604,ほお,休業,0.166667,1,4,3,6,1583
605,ほお,余り,0.166667,1,4,3,6,1583
606,ほお,取り,0.166667,1,4,3,6,1583
607,ほお,春季,0.166667,1,4,3,6,1583
608,ほお,花壇,0.166667,1,4,3,6,1583
609,やめる,ゴム,0.166667,1,3,4,6,1583
610,れっする,年生,0.166667,1,3,4,6,1583
611,ウォーミングアップ,外傷,0.166667,1,3,4,6,1583
612,カゴ,カバン,0.166667,1,4,3,6,1583
613,カゴ,休業,0.166667,1,4,3,6,1583
614,カゴ,春季,0.166667,1,4,3,6,1583
615,コンクリートブロック,裂創,0.166667,1,3,4,6,1583
616,ゴム,捻挫,0.166667,1,4,3,6,1583
617,ゴム,科,0.166667,1,4,3,6,1583
618,ゴルフ,パイプ,0.166667,1,4,3,6,1583
619,ゴルフ,メートル,0.166667,1,4,3,6,1583
620,サーブ,フレーム,0.166667,1,4,3,6,1583
621,サーブ,近距離,0.166667,1,4,3,6,1583
622,ジャングルジム,指示,0.166667,1,3,4,6,1583
623,スケート,上履き,0.166667,1,4,3,6,1583
624,スケート,履く,0.166667,1,4,3,6,1583
625,センター,フェイント,0.166667,1,4,3,6,1583
626,センター,利用,0.166667,1,4,3,6,1583
627,ターン,刺さる,0.166667,1,3,4,6,1583
628,ダイビング,ファール,0.166667,1,3,4,6,1583
629,ダッシュ,固定,0.166667,1,3,4,6,1583
630,チアリーディング,一環,0.166667,1,3,4,6,1583
631,チェーン,駐輪場,0.166667,1,3,4,6,1583
632,テスト,宙返り,0.166667,1,3,4,6,1583
633,テスト,指示,0.166667,1,3,4,6,1583
634,トラック,左折,0.166667,1,3,4,6,1583
635,トラック,用水路,0.166667,1,3,4,6,1583
636,トラック,病院,0.166667,1,3,4,6,1583
637,トランポリン,高校,0.166667,1,4,3,6,1583
638,ドア,浴室,0.166667,1,3,4,6,1583
639,ドア,追いつく,0.166667,1,3,4,6,1583
640,パイプ,鉄製,0.166667,1,3,4,6,1583
641,パンチ,立てる,0.166667,1,3,4,6,1583
642,パンチ,軽い,0.166667,1,3,4,6,1583
643,パンチ,０,0.166667,1,3,4,6,1583
644,ピッチングマシーン,作業,0.166667,1,3,4,6,1583
645,ピッチングマシーン,重なる,0.166667,1,3,4,6,1583
646,ファウルフライ,手前,0.166667,1,3,4,6,1583
647,フライング,フロア,0.166667,1,3,4,6,1583
648,ベンチ,近距離,0.166667,1,4,3,6,1583
649,ベンチ,通りかかる,0.166667,1,4,3,6,1583
650,ベースボール,メートル,0.166667,1,4,3,6,1583
651,ホーム,作業,0.166667,1,3,4,6,1583
652,ホームルーム,ボード,0.166667,1,4,3,6,1583
653,ホームルーム,亜,0.166667,1,4,3,6,1583
654,ホームルーム,外側,0.166667,1,4,3,6,1583
655,ホームルーム,抜歯,0.166667,1,4,3,6,1583
656,ホームルーム,押さえる,0.166667,1,4,3,6,1583
657,ホームルーム,滑り込む,0.166667,1,4,3,6,1583
658,ボクシング,立てる,0.166667,1,3,4,6,1583
659,ボクシング,軽い,0.166667,1,3,4,6,1583
660,ボード,生活,0.166667,1,3,4,6,1583
661,ボード,鉄製,0.166667,1,3,4,6,1583
662,マスク,外す,0.166667,1,3,4,6,1583
663,マンホール,経路,0.166667,1,3,4,6,1583
664,マンホール,躓く,0.166667,1,3,4,6,1583
665,ミーティング,脳貧血,0.166667,1,4,3,6,1583
666,メートル,指示,0.166667,1,3,4,6,1583
667,リバウンド,入り込む,0.166667,1,3,4,6,1583
668,レフト,乗り越える,0.166667,1,3,4,6,1583
669,ロープ,競争,0.166667,1,4,3,6,1583
670,ワン,変わる,0.166667,1,3,4,6,1583
671,一環,空中,0.166667,1,4,3,6,1583
672,一環,込む,0.166667,1,4,3,6,1583
673,三,接近,0.166667,1,4,3,6,1583
674,三,棒引き,0.166667,1,4,3,6,1583
675,上履き,前日,0.166667,1,3,4,6,1583
676,上履き,小走り,0.166667,1,3,4,6,1583
677,上履き,集会,0.166667,1,3,4,6,1583
678,上級生,卓球,0.166667,1,4,3,6,1583
679,上級生,手足,0.166667,1,4,3,6,1583
680,上級生,誤り,0.166667,1,4,3,6,1583
681,上部,乗り越える,0.166667,1,3,4,6,1583
682,上部,用水路,0.166667,1,3,4,6,1583
683,上部,経路,0.166667,1,3,4,6,1583
684,中庭,取り,0.166667,1,4,3,6,1583
685,中庭,土台,0.166667,1,4,3,6,1583
686,乗り出す,姿勢,0.166667,1,3,4,6,1583
687,乗り越える,教科,0.166667,1,4,3,6,1583
688,乗り越える,柵,0.166667,1,4,3,6,1583
689,乗り越える,通りかかる,0.166667,1,4,3,6,1583
690,二塁,公式,0.166667,1,3,4,6,1583
691,二塁,変わる,0.166667,1,3,4,6,1583
692,二塁,距離,0.166667,1,3,4,6,1583
693,休み,眼,0.166667,1,3,4,6,1583
694,休業,停車,0.166667,1,3,4,6,1583
695,伸ばす,宙,0.166667,1,4,3,6,1583
696,伸ばす,巻き込む,0.166667,1,4,3,6,1583
697,伸ばす,滑り込む,0.166667,1,4,3,6,1583
698,伸ばす,返却,0.166667,1,4,3,6,1583
699,伸ばす,集合,0.166667,1,4,3,6,1583
700,作業,倉庫,0.166667,1,4,3,6,1583
701,信号,停止,0.166667,1,3,4,6,1583
702,倉庫,入り込む,0.166667,1,3,4,6,1583
703,倉庫,扉,0.166667,1,3,4,6,1583
704,倉庫,指示,0.166667,1,3,4,6,1583
705,停止,巻き込む,0.166667,1,4,3,6,1583
706,停止,遅刻,0.166667,1,4,3,6,1583
707,停車,春季,0.166667,1,4,3,6,1583
708,傾く,可能,0.166667,1,4,3,6,1583
709,傾く,奥歯,0.166667,1,4,3,6,1583
710,傾く,続ける,0.166667,1,4,3,6,1583
711,傾く,観察,0.166667,1,4,3,6,1583
712,先輩,指示,0.166667,1,3,4,6,1583
713,先輩,最中,0.166667,1,3,4,6,1583
714,児,列,0.166667,1,3,4,6,1583
715,児,右側,0.166667,1,3,4,6,1583
716,児,自由,0.166667,1,3,4,6,1583
717,入り口,片方,0.166667,1,4,3,6,1583
718,入り口,発表,0.166667,1,4,3,6,1583
719,入口,覆う,0.166667,1,3,4,6,1583
720,全身,切,0.166667,1,4,3,6,1583
721,全身,擦過傷,0.166667,1,4,3,6,1583
722,切,胸部,0.166667,1,3,4,6,1583
723,列,接近,0.166667,1,4,3,6,1583
724,刺さる,花壇,0.166667,1,4,3,6,1583
725,割れる,追いつく,0.166667,1,3,4,6,1583
726,力,可能,0.166667,1,4,3,6,1583
727,力,奥歯,0.166667,1,4,3,6,1583
728,力,棒引き,0.166667,1,4,3,6,1583
729,力,続ける,0.166667,1,4,3,6,1583
730,力,観察,0.166667,1,4,3,6,1583
731,卒業,突き,0.166667,1,3,4,6,1583
732,取り,眼,0.166667,1,3,4,6,1583
733,取り返す,正門,0.166667,1,4,3,6,1583
734,可能,支援,0.166667,1,3,4,6,1583
735,可能,進む,0.166667,1,3,4,6,1583
736,合唱,脳貧血,0.166667,1,4,3,6,1583
737,向き,縄跳び,0.166667,1,4,3,6,1583
738,呼ぶ,立ち,0.166667,1,3,4,6,1583
739,呼ぶ,駆け寄る,0.166667,1,3,4,6,1583
740,回し,手前,0.166667,1,3,4,6,1583
741,固定,外側,0.166667,1,4,3,6,1583
742,固定,広い,0.166667,1,4,3,6,1583
743,固定,教諭,0.166667,1,4,3,6,1583
744,固定,込む,0.166667,1,4,3,6,1583
745,固定,７,0.166667,1,4,3,6,1583
746,園,見学,0.166667,1,3,4,6,1583
747,土台,行事,0.166667,1,3,4,6,1583
748,奥歯,支援,0.166667,1,3,4,6,1583
749,女子,脱ぐ,0.166667,1,3,4,6,1583
750,姿勢,身,0.166667,1,4,3,6,1583
751,宙,最寄り駅,0.166667,1,3,4,6,1583
752,宙,浮く,0.166667,1,3,4,6,1583
753,宙,行事,0.166667,1,3,4,6,1583
754,宙,軽い,0.166667,1,3,4,6,1583
755,宙返り,平行棒,0.166667,1,4,3,6,1583
756,宙返り,根元,0.166667,1,4,3,6,1583
757,宙返り,高校,0.166667,1,4,3,6,1583
758,左折,横断,0.166667,1,4,3,6,1583
759,左折,橋,0.166667,1,4,3,6,1583
760,左足,浮く,0.166667,1,3,4,6,1583
761,巻き込む,最寄り駅,0.166667,1,3,4,6,1583
762,巻き込む,行事,0.166667,1,3,4,6,1583
763,巻き込む,軽い,0.166667,1,3,4,6,1583
764,帰り,教諭,0.166667,1,4,3,6,1583
765,帰り,７,0.166667,1,4,3,6,1583
766,幅,覆う,0.166667,1,3,4,6,1583
767,年,見学,0.166667,1,3,4,6,1583
768,年生,発表,0.166667,1,4,3,6,1583
769,引っかける,躓く,0.166667,1,3,4,6,1583
770,弾み,驚く,0.166667,1,3,4,6,1583
771,後片付け,追いつく,0.166667,1,3,4,6,1583
772,怪我,跳ね上がる,0.166667,1,3,4,6,1583
773,扉,最後,0.166667,1,4,3,6,1583
774,扉,管,0.166667,1,4,3,6,1583
775,手前,～,0.166667,1,4,3,6,1583
776,持久走,触れる,0.166667,1,4,3,6,1583
777,振り上げる,走り高跳び,0.166667,1,3,4,6,1583
778,振り払う,昼,0.166667,1,4,3,6,1583
779,捻挫,病院,0.166667,1,3,4,6,1583
780,接近,生活,0.166667,1,3,4,6,1583
781,接近,続く,0.166667,1,3,4,6,1583
782,接近,追いつく,0.166667,1,3,4,6,1583
783,握る,支援,0.166667,1,3,4,6,1583
784,握る,特別,0.166667,1,3,4,6,1583
785,握る,車椅子,0.166667,1,3,4,6,1583
786,握る,進む,0.166667,1,3,4,6,1583
787,揺らす,浮く,0.166667,1,3,4,6,1583
788,擦りむく,横断,0.166667,1,4,3,6,1583
789,擦りむく,橋,0.166667,1,4,3,6,1583
790,擦りむく,通行,0.166667,1,4,3,6,1583
791,擦過傷,胸部,0.166667,1,3,4,6,1583
792,支援,続ける,0.166667,1,4,3,6,1583
793,支援,観察,0.166667,1,4,3,6,1583
794,攻撃,製,0.166667,1,4,3,6,1583
795,教諭,車椅子,0.166667,1,3,4,6,1583
796,昼,裏,0.166667,1,3,4,6,1583
797,最寄り駅,集合,0.166667,1,4,3,6,1583
798,最後,突き,0.166667,1,3,4,6,1583
799,木製,立てる,0.166667,1,3,4,6,1583
800,木製,見学,0.166667,1,3,4,6,1583
801,校外,見学,0.166667,1,3,4,6,1583
802,棒引き,駆け寄る,0.166667,1,3,4,6,1583
803,横断,班,0.166667,1,3,4,6,1583
804,母親,病院,0.166667,1,3,4,6,1583
805,母親,見学,0.166667,1,3,4,6,1583
806,班,研究,0.166667,1,4,3,6,1583
807,班,課題,0.166667,1,4,3,6,1583
808,班,追突,0.166667,1,4,3,6,1583
809,班,部位,0.166667,1,4,3,6,1583
810,理科,相撲,0.166667,1,4,3,6,1583
811,理科,管,0.166667,1,4,3,6,1583
812,生活,科,0.166667,1,4,3,6,1583
813,用水路,通行,0.166667,1,4,3,6,1583
814,病院,通行,0.166667,1,4,3,6,1583
815,発表,集会,0.166667,1,3,4,6,1583
816,監督,通りかかる,0.166667,1,4,3,6,1583
817,相撲,黒板,0.166667,1,3,4,6,1583
818,科,見学,0.166667,1,3,4,6,1583
819,空振り,～,0.166667,1,4,3,6,1583
820,突き,続ける,0.166667,1,4,3,6,1583
821,突き,返却,0.166667,1,4,3,6,1583
822,紐,逸れる,0.166667,1,3,4,6,1583
823,結ぶ,逸れる,0.166667,1,3,4,6,1583
824,続く,通行,0.166667,1,4,3,6,1583
825,置き場,追突,0.166667,1,4,3,6,1583
826,背,０,0.166667,1,3,4,6,1583
827,脳貧血,音楽,0.166667,1,3,4,6,1583
828,自由,駆ける,0.166667,1,4,3,6,1583
829,至近,重なる,0.166667,1,3,4,6,1583
830,行事,集合,0.166667,1,4,3,6,1583
831,裂創,７,0.166667,1,4,3,6,1583
832,裏,近距離,0.166667,1,4,3,6,1583
833,裏,通りかかる,0.166667,1,4,3,6,1583
834,覆う,鉄板,0.166667,1,4,3,6,1583
835,車椅子,７,0.166667,1,4,3,6,1583
836,軽い,集合,0.166667,1,4,3,6,1583
837,通りかかる,駆け寄る,0.166667,1,3,4,6,1583
838,バット,直撃,0.164835,30,113,99,182,1583
839,イレギュラーバウンド,ノック,0.163793,19,35,100,116,1583
840,負傷,転倒,0.162896,108,373,398,663,1583
841,口,野球,0.162887,79,359,205,485,1583
842,あう,ふざける,0.162791,7,8,42,43,1583
843,ノック,捕る,0.161972,23,100,65,142,1583
844,操作,誤る,0.16129,5,10,26,31,1583
845,体育館,床,0.160643,40,100,189,249,1583
846,バット,体育,0.160494,39,113,169,243,1583
847,切れる,唇,0.16,12,31,56,75,1583
848,オフェンス,ディフェンス,0.16,4,6,23,25,1583
849,カーブ,濡れる,0.16,4,14,15,25,1583
850,出場,競技,0.16,4,9,20,25,1583
851,急,輪,0.16,4,20,9,25,1583
852,擦り傷,負う,0.16,4,5,24,25,1583
853,用水路,転落,0.16,4,4,25,25,1583
854,練習,顔面,0.159756,131,462,489,820,1583
855,バット,飛ぶ,0.159509,26,113,76,163,1583
856,ソフトボール,振る,0.159292,18,68,63,113,1583
857,歯,転倒,0.158184,115,444,398,727,1583
858,欠損,治療,0.157895,12,55,33,76,1583
859,ネット,バック,0.157895,6,32,12,38,1583
860,ペダル,踏み外す,0.157895,3,12,10,19,1583
861,傘,校門,0.157895,3,16,6,19,1583
862,打者,空振り,0.157895,3,18,4,19,1583
863,床,転倒,0.157791,80,189,398,507,1583
864,ぶつかる,頭,0.156977,27,125,74,172,1583
865,トス,バッティング,0.156863,8,11,48,51,1583
866,登校,転倒,0.156398,66,90,398,422,1583
867,場所,清掃,0.15625,5,14,23,32,1583
868,廊下,教室,0.155405,23,76,95,148,1583
869,前歯,負傷,0.155227,147,721,373,947,1583
870,倒れる,床,0.154812,37,87,189,239,1583
871,前歯,歯科,0.154717,123,721,197,795,1583
872,保健,室,0.153846,4,6,24,26,1583
873,失敗,着地,0.153846,4,11,19,26,1583
874,救急,病院,0.153846,4,26,4,26,1583
875,文化,祭,0.153846,4,4,26,26,1583
876,机,椅子,0.153846,4,20,10,26,1583
877,あう,首,0.153846,2,8,7,13,1583
878,カゴ,気,0.153846,2,4,11,13,1583
879,クラブ,回る,0.153846,2,9,6,13,1583
880,バドミントン,組む,0.153846,2,12,3,13,1583
881,リレー,雨天,0.153846,2,10,5,13,1583
882,下りる,斜面,0.153846,2,9,6,13,1583
883,休み,合う,0.153846,2,3,12,13,1583
884,倒す,怒る,0.153846,2,9,6,13,1583
885,停車,気,0.153846,2,4,11,13,1583
886,失敗,走り高跳び,0.153846,2,11,4,13,1583
887,学習,生活,0.153846,2,11,4,13,1583
888,完全,歯槽,0.153846,2,7,8,13,1583
889,幅,陸上,0.153846,2,3,12,13,1583
890,後片付け,給食,0.153846,2,3,12,13,1583
891,担任,進む,0.153846,2,11,4,13,1583
892,斜面,板,0.153846,2,6,9,13,1583
893,渡す,運動会,0.153846,2,8,7,13,1583
894,片付け,運ぶ,0.153846,2,8,7,13,1583
895,用水路,脇,0.153846,2,4,11,13,1583
896,番,順番,0.153846,2,5,10,13,1583
897,直後,背後,0.153846,2,8,7,13,1583
898,跳ぶ,馬跳び,0.153846,2,10,5,13,1583
899,前歯,補綴,0.153652,122,721,195,794,1583
900,当たる,試合,0.153298,86,410,237,561,1583
901,前歯,加える,0.153266,122,721,197,796,1583
902,補綴,部,0.152542,90,195,485,590,1583
903,離れる,ｍ,0.152174,7,29,24,46,1583
904,欠損,補綴,0.152074,33,55,195,217,1583
905,加える,部,0.152027,90,197,485,592,1583
906,歯科,部,0.152027,90,197,485,592,1583
907,ボール,負傷,0.15156,102,402,373,673,1583
908,ショート,バウンド,0.151515,5,14,24,33,1583
909,プール,清掃,0.151515,5,15,23,33,1583
910,段,目,0.151515,5,8,30,33,1583
911,バスケットボール,相手,0.15102,37,71,211,245,1583
912,下り坂,走行,0.150943,8,36,25,53,1583
913,加える,欠損,0.150685,33,197,55,219,1583
914,欠損,歯科,0.150685,33,55,197,219,1583
915,１,２,0.15,18,43,95,120,1583
916,ひも,入れる,0.15,3,8,15,20,1583
917,ひも,絡まる,0.15,3,8,15,20,1583
918,スイング,次,0.15,3,7,16,20,1583
919,センター,守る,0.15,3,4,19,20,1583
920,左側,確認,0.15,3,14,9,20,1583
921,バレーボール,体育館,0.149123,17,31,100,114,1583
922,帰宅,途中,0.148936,7,12,42,47,1583
923,前歯,強打,0.148148,132,721,302,891,1583
924,かかる,通る,0.148148,4,18,13,27,1583
925,コート,テニス,0.148148,4,17,14,27,1583
926,シャトル,ラケット,0.148148,4,8,23,27,1583
927,ショート,送球,0.148148,4,14,17,27,1583
928,当たる,相手,0.147874,80,410,211,541,1583
929,折,脱臼,0.147679,35,183,89,237,1583
930,カーブ,タイヤ,0.147059,5,14,25,34,1583
931,ブレーキ,飛ばす,0.147059,5,29,10,34,1583
932,棒,競技,0.147059,5,19,20,34,1583
933,５,ｍ,0.147059,5,15,24,34,1583
934,ラケット,振る,0.146667,11,23,63,75,1583
935,ノック,野球,0.146617,39,100,205,266,1583
936,ゴール,ゴールキーパー,0.146341,6,28,19,41,1583
937,歩道,段差,0.145833,7,24,31,48,1583
938,バッティング,ピッチャー,0.145161,9,48,23,62,1583
939,ブレーキ,前輪,0.145161,9,29,42,62,1583
940,試合,野球,0.145078,56,237,205,386,1583
941,床,強打,0.144522,62,189,302,429,1583
942,場,部,0.144385,81,157,485,561,1583
943,バスケットボール,選手,0.144,18,71,72,125,1583
944,破る,脱臼,0.142857,33,175,89,231,1583
945,守備,捕る,0.142857,18,79,65,126,1583
946,セカンド,守る,0.142857,4,13,19,28,1583
947,祭,脚,0.142857,4,26,6,28,1583
948,ファースト,送球,0.142857,3,7,17,21,1583
949,プール,水泳,0.142857,3,15,9,21,1583
950,乗り上げる,縁石,0.142857,3,11,13,21,1583
951,棒,竹,0.142857,3,19,5,21,1583
952,次,渡す,0.142857,3,16,8,21,1583
953,次,走者,0.142857,3,16,8,21,1583
954,うち,渡る,0.142857,2,10,6,14,1583
955,かばん,置く,0.142857,2,4,12,14,1583
956,さ,そこ,0.142857,2,9,7,14,1583
957,しゃがむ,立ち上がる,0.142857,2,7,9,14,1583
958,じゃれる,合う,0.142857,2,4,12,14,1583
959,ない,交差点,0.142857,2,8,8,14,1583
960,はまる,溝,0.142857,2,5,11,14,1583
961,クラブ,スイング,0.142857,2,9,7,14,1583
962,グリップ,スキー,0.142857,2,5,11,14,1583
963,サイド,水泳,0.142857,2,7,9,14,1583
964,サーブ,バドミントン,0.142857,2,4,12,14,1583
965,ダンス,失敗,0.142857,2,5,11,14,1583
966,トイレ,女子,0.142857,2,13,3,14,1583
967,トス,ペア,0.142857,2,11,5,14,1583
968,フェンス,全力,0.142857,2,11,5,14,1583
969,フェンス,越える,0.142857,2,11,5,14,1583
970,リレー,全員,0.142857,2,10,6,14,1583
971,ロープ,引っ張る,0.142857,2,4,12,14,1583
972,中央,手すり,0.142857,2,8,8,14,1583
973,位置,向ける,0.142857,2,7,9,14,1583
974,低い,歯根,0.142857,2,9,7,14,1583
975,保健,椅子,0.142857,2,6,10,14,1583
976,名,幅,0.142857,2,13,3,14,1583
977,学年,雨天,0.142857,2,11,5,14,1583
978,学習,宿泊,0.142857,2,11,5,14,1583
979,待つ,打順,0.142857,2,13,3,14,1583
980,技,竹,0.142857,2,11,5,14,1583
981,椅子,袋,0.142857,2,10,6,14,1583
982,歩行,間に合う,0.142857,2,11,5,14,1583
983,歯根,為,0.142857,2,7,9,14,1583
984,気,物,0.142857,2,11,5,14,1583
985,渡す,種目,0.142857,2,8,8,14,1583
986,通る,鉄板,0.142857,2,13,3,14,1583
987,5,ぶらんこ,0.142857,1,5,3,7,1583
988,5,メートル,0.142857,1,5,3,7,1583
989,5,宙,0.142857,1,5,3,7,1583
990,5,接近,0.142857,1,5,3,7,1583
991,5,揺らす,0.142857,1,5,3,7,1583
992,6,ぶらんこ,0.142857,1,5,3,7,1583
993,6,パイプ,0.142857,1,5,3,7,1583
994,6,フェイント,0.142857,1,5,3,7,1583
995,6,利用,0.142857,1,5,3,7,1583
996,6,宙,0.142857,1,5,3,7,1583
997,6,揺らす,0.142857,1,5,3,7,1583
998,HR,言う,0.142857,1,3,5,7,1583
999,m,三塁,0.142857,1,4,4,7,1583
1000,m,空振り,0.142857,1,4,4,7,1583
1001,あご,研究,0.142857,1,5,3,7,1583
1002,あご,課題,0.142857,1,5,3,7,1583
1003,いす,飛び降りる,0.142857,1,3,5,7,1583
1004,うつ,うつ伏せる,0.142857,1,4,4,7,1583
1005,うつ,デッキ,0.142857,1,4,4,7,1583
1006,うつ,力,0.142857,1,4,4,7,1583
1007,うつ,向き,0.142857,1,4,4,7,1583
1008,うつ,柄,0.142857,1,4,4,7,1583
1009,うつ,軽い,0.142857,1,4,4,7,1583
1010,うつぶせる,分,0.142857,1,3,5,7,1583
1011,うつぶせる,起き上がる,0.142857,1,3,5,7,1583
1012,うつ伏せる,外す,0.142857,1,4,4,7,1583
1013,うつ伏せる,年生,0.142857,1,4,4,7,1583
1014,おでこ,分,0.142857,1,3,5,7,1583
1015,かご,グリップ,0.142857,1,3,5,7,1583
1016,かご,手首,0.142857,1,3,5,7,1583
1017,かばん,病院,0.142857,1,4,4,7,1583
1018,からまる,グリップ,0.142857,1,3,5,7,1583
1019,からまる,手首,0.142857,1,3,5,7,1583
1020,かわす,ずれる,0.142857,1,5,3,7,1583
1021,かわす,上部,0.142857,1,5,3,7,1583
1022,かわす,予選,0.142857,1,5,3,7,1583
1023,きる,全身,0.142857,1,4,4,7,1583
1024,きる,左折,0.142857,1,4,4,7,1583
1025,きる,擦りむく,0.142857,1,4,4,7,1583
1026,きる,胸部,0.142857,1,4,4,7,1583
1027,けが,上部,0.142857,1,5,3,7,1583
1028,けが,奥歯,0.142857,1,5,3,7,1583
1029,けが,柱,0.142857,1,5,3,7,1583
1030,けが,結ぶ,0.142857,1,5,3,7,1583
1031,ける,ピッチングマシーン,0.142857,1,5,3,7,1583
1032,ける,メートル,0.142857,1,5,3,7,1583
1033,ける,結ぶ,0.142857,1,5,3,7,1583
1034,ける,至近,0.142857,1,5,3,7,1583
1035,けんか,れっする,0.142857,1,5,3,7,1583
1036,けんか,クラスメート,0.142857,1,5,3,7,1583
1037,けんか,研究,0.142857,1,5,3,7,1583
1038,けんか,課題,0.142857,1,5,3,7,1583
1039,こぐ,擦りむく,0.142857,1,4,4,7,1583
1040,こぐ,浮く,0.142857,1,4,4,7,1583
1041,こぐ,貧血,0.142857,1,4,4,7,1583
1042,こぐ,進む,0.142857,1,4,4,7,1583
1043,ごっこ,動く,0.142857,1,3,5,7,1583
1044,じゃれる,集会,0.142857,1,4,4,7,1583
1045,すぎる,乗り出す,0.142857,1,5,3,7,1583
1046,すぎる,身,0.142857,1,5,3,7,1583
1047,すべり台,驚く,0.142857,1,4,4,7,1583
1048,ずれる,見つける,0.142857,1,3,5,7,1583
1049,そば,ほお,0.142857,1,4,4,7,1583
