全体順位,語1,語1品詞,語2,語2品詞,共起事例数,共起事例率（％）,語1出現事例数,語2出現事例数,対象事例数
6491,回転,名詞,際,名詞,39,0.5077,90,3015,7682
6492,園,名詞,際,名詞,39,0.5077,107,3015,7682
6493,地面,名詞,打ちつける,動詞,39,0.5077,429,162,7682
6494,地面,名詞,登校,名詞,39,0.5077,429,234,7682
6495,場,名詞,失う,動詞,39,0.5077,886,212,7682
6496,変形,名詞,際,名詞,39,0.5077,62,3015,7682
6497,失う,動詞,負傷,名詞,39,0.5077,212,1632,7682
6498,学校,名詞,眼,名詞,39,0.5077,278,1473,7682
6499,学校,名詞,野球,名詞,39,0.5077,278,702,7682
6500,守備,名詞,打球,名詞,39,0.5077,173,352,7682
6501,守備,名詞,運動,名詞,39,0.5077,173,809,7682
6502,室,名詞,床,名詞,39,0.5077,323,465,7682
6503,室,名詞,手,名詞,39,0.5077,323,634,7682
6504,帰宅,名詞,後,名詞,39,0.5077,73,788,7682
6505,廊下,名詞,当たる,動詞,39,0.5077,366,1708,7682
6506,強い,形容詞,骨折,名詞,39,0.5077,577,389,7682
6507,強打,名詞,行う,動詞,39,0.5077,810,601,7682
6508,強打,名詞,選手,名詞,39,0.5077,810,271,7682
6509,当たる,動詞,調節,名詞,39,0.5077,1708,78,7682
6510,後,名詞,投げる,動詞,39,0.5077,788,403,7682
6511,後,名詞,滑る,動詞,39,0.5077,788,388,7682
6512,後,名詞,骨折,名詞,39,0.5077,788,389,7682
6513,後方,名詞,負傷,名詞,39,0.5077,172,1632,7682
6514,性,名詞,直撃,名詞,39,0.5077,252,488,7682
6515,手,名詞,飛ぶ,動詞,39,0.5077,634,274,7682
6516,手術,名詞,状,名詞,39,0.5077,335,186,7682
6517,打つ,動詞,本,名詞,39,0.5077,835,397,7682
6518,投げる,動詞,遊ぶ,動詞,39,0.5077,403,545,7682
6519,投手,名詞,練習,名詞,39,0.5077,52,2068,7682
6520,指,名詞,活動,名詞,39,0.5077,254,1104,7682
6521,指,名詞,骨,名詞,39,0.5077,254,115,7682
6522,挟む,動詞,負傷,名詞,39,0.5077,148,1632,7682
6523,授業,名詞,状,名詞,39,0.5077,990,186,7682
6524,授業,名詞,痕,名詞,39,0.5077,990,159,7682
6525,授業,名詞,細,名詞,39,0.5077,990,84,7682
6526,授業,名詞,除,名詞,39,0.5077,990,81,7682
6527,搬送,名詞,ｍ,名詞,39,0.5077,414,202,7682
6528,教室,名詞,移動,名詞,39,0.5077,580,169,7682
6529,時間,名詞,清掃,名詞,39,0.5077,822,120,7682
6530,時間,名詞,落ちる,動詞,39,0.5077,822,300,7682
6531,時間,名詞,部分,名詞,39,0.5077,822,259,7682
6532,校庭,名詞,転倒,名詞,39,0.5077,175,1254,7682
6533,横,名詞,負傷,名詞,39,0.5077,181,1632,7682
6534,歩く,動詞,部,名詞,39,0.5077,221,2321,7682
6535,歯,名詞,足,名詞,39,0.5077,498,667,7682
6536,残る,動詞,特定,名詞,39,0.5077,797,110,7682
6537,残る,動詞,落下,名詞,39,0.5077,797,282,7682
6538,残る,動詞,蹴る,動詞,39,0.5077,797,400,7682
6539,活動,名詞,自分,名詞,39,0.5077,1104,216,7682
6540,清掃,名詞,生徒,名詞,39,0.5077,120,2296,7682
6541,生徒,名詞,痛める,動詞,39,0.5077,2296,147,7682
6542,生徒,名詞,耳,名詞,39,0.5077,2296,100,7682
6543,眼,名詞,部分,名詞,39,0.5077,1473,259,7682
6544,練習,名詞,背中,名詞,39,0.5077,2068,144,7682
6545,練習,名詞,視野,名詞,39,0.5077,2068,91,7682
6546,耳,名詞,際,名詞,39,0.5077,100,3015,7682
6547,自転車,名詞,走行,名詞,39,0.5077,393,54,7682
6548,落下,名詞,鉄棒,名詞,39,0.5077,282,96,7682
6549,行く,動詞,試合,名詞,39,0.5077,319,965,7682
6550,裂傷,名詞,際,名詞,39,0.5077,84,3015,7682
6551,負傷,名詞,間,名詞,39,0.5077,1632,172,7682
6552,走る,動詞,頬,名詞,39,0.5077,704,249,7682
6553,転倒,名詞,障害,名詞,39,0.5077,1254,341,7682
6554,運動,名詞,頭,名詞,39,0.5077,809,355,7682
6555,階,名詞,階段,名詞,39,0.5077,134,194,7682
6556,際,名詞,鼻,名詞,39,0.5077,3015,111,7682
6557,顔,名詞,顔面,名詞,39,0.5077,451,1039,7682
6558,３,名詞,４,名詞,39,0.5077,303,140,7682
6559,ある,動詞,体育館,名詞,38,0.4947,551,562,7682
6560,ある,動詞,目,名詞,38,0.4947,551,215,7682
6561,いる,動詞,しゃがむ,動詞,38,0.4947,5314,41,7682
6562,いる,動詞,イレギュラー,名詞,38,0.4947,5314,56,7682
6563,いる,動詞,サイド,名詞,38,0.4947,5314,49,7682
6564,いる,動詞,フライ,名詞,38,0.4947,5314,57,7682
6565,いる,動詞,作る,動詞,38,0.4947,5314,47,7682
6566,いる,動詞,倒立,名詞,38,0.4947,5314,55,7682
6567,いる,動詞,傘,名詞,38,0.4947,5314,50,7682
6568,いる,動詞,引っ掛かる,動詞,38,0.4947,5314,59,7682
6569,いる,動詞,挟まる,動詞,38,0.4947,5314,55,7682
6570,いる,動詞,止まる,動詞,38,0.4947,5314,47,7682
6571,いる,動詞,深い,形容詞,38,0.4947,5314,55,7682
6572,いる,動詞,症,名詞,38,0.4947,5314,48,7682
6573,いる,動詞,硬式,名詞,38,0.4947,5314,45,7682
6574,いる,動詞,衝撃,名詞,38,0.4947,5314,50,7682
6575,かける,動詞,顔面,名詞,38,0.4947,241,1039,7682
6576,くる,動詞,下,名詞,38,0.4947,697,374,7682
6577,くる,動詞,入る,動詞,38,0.4947,697,306,7682
6578,くる,動詞,顔,名詞,38,0.4947,697,451,7682
6579,こと,名詞,時,名詞,38,0.4947,305,753,7682
6580,しまう,動詞,乗る,動詞,38,0.4947,717,196,7682
6581,しまう,動詞,落ちる,動詞,38,0.4947,717,300,7682
6582,しまう,動詞,運動,名詞,38,0.4947,717,809,7682
6583,しゃがむ,動詞,する,動詞,38,0.4947,41,6712,7682
6584,する,動詞,キーパー,名詞,38,0.4947,6712,41,7682
6585,する,動詞,コース,名詞,38,0.4947,6712,42,7682
6586,する,動詞,スパイク,名詞,38,0.4947,6712,43,7682
6587,する,動詞,余る,動詞,38,0.4947,6712,41,7682
6588,する,動詞,作る,動詞,38,0.4947,6712,47,7682
6589,する,動詞,倒れ込む,動詞,38,0.4947,6712,47,7682
6590,する,動詞,右目,名詞,38,0.4947,6712,45,7682
6591,する,動詞,斜め,名詞,38,0.4947,6712,42,7682
6592,する,動詞,歩道,名詞,38,0.4947,6712,44,7682
6593,する,動詞,理科,名詞,38,0.4947,6712,42,7682
6594,する,動詞,生活,名詞,38,0.4947,6712,42,7682
6595,する,動詞,設置,名詞,38,0.4947,6712,39,7682
6596,する,動詞,跳箱,名詞,38,0.4947,6712,41,7682
6597,する,動詞,部室,名詞,38,0.4947,6712,40,7682
6598,ため,名詞,付近,名詞,38,0.4947,1266,245,7682
6599,ため,名詞,大会,名詞,38,0.4947,1266,174,7682
6600,ため,名詞,失う,動詞,38,0.4947,1266,212,7682
6601,ため,名詞,性,名詞,38,0.4947,1266,252,7682
6602,ため,名詞,機能,名詞,38,0.4947,1266,222,7682
6603,つまずく,動詞,ぶつける,動詞,38,0.4947,169,422,7682
6604,できる,動詞,ボール,名詞,38,0.4947,178,1623,7682
6605,とき,名詞,ふざける,動詞,38,0.4947,1108,217,7682
6606,とき,名詞,ろ,名詞,38,0.4947,1108,117,7682
6607,とき,名詞,下校,名詞,38,0.4947,1108,281,7682
6608,とき,名詞,病院,名詞,38,0.4947,1108,263,7682
6609,とき,名詞,着地,名詞,38,0.4947,1108,157,7682
6610,ところ,名詞,使う,動詞,38,0.4947,1929,123,7682
6611,ところ,名詞,右足,名詞,38,0.4947,1929,146,7682
6612,とる,動詞,れる,動詞,38,0.4947,87,1340,7682
6613,なる,動詞,取る,動詞,38,0.4947,1043,321,7682
6614,なる,動詞,大会,名詞,38,0.4947,1043,174,7682
6615,なる,動詞,急,名詞,38,0.4947,1043,120,7682
6616,なる,動詞,直撃,名詞,38,0.4947,1043,488,7682
6617,ふざける,動詞,足,名詞,38,0.4947,217,667,7682
6618,ぶつかる,動詞,口,名詞,38,0.4947,534,490,7682
6619,ぶつかる,動詞,顔,名詞,38,0.4947,534,451,7682
6620,ぶつける,動詞,休憩,名詞,38,0.4947,422,433,7682
6621,ぶつける,動詞,顔,名詞,38,0.4947,422,451,7682
6622,ほお,名詞,部,名詞,38,0.4947,122,2321,7682
6623,まま,名詞,生徒,名詞,38,0.4947,143,2296,7682
6624,まま,名詞,負傷,名詞,38,0.4947,143,1632,7682
6625,まま,名詞,部,名詞,38,0.4947,143,2321,7682
6626,よう,名詞,前,名詞,38,0.4947,366,588,7682
6627,よう,名詞,友人,名詞,38,0.4947,366,691,7682
6628,られる,動詞,活動,名詞,38,0.4947,287,1104,7682
6629,られる,動詞,行う,動詞,38,0.4947,287,601,7682
6630,れる,動詞,前方,名詞,38,0.4947,1340,211,7682
6631,れる,動詞,加える,動詞,38,0.4947,1340,212,7682
6632,れる,動詞,大会,名詞,38,0.4947,1340,174,7682
6633,れる,動詞,選手,名詞,38,0.4947,1340,271,7682
6634,ガラス,名詞,前腕,名詞,38,0.4947,254,76,7682
6635,ガラス,名詞,戸,名詞,38,0.4947,254,46,7682
6636,キャッチ,名詞,中,名詞,38,0.4947,57,4291,7682
6637,クラス,名詞,中,名詞,38,0.4947,113,4291,7682
6638,ゲーム,名詞,相手,名詞,38,0.4947,135,908,7682
6639,シャトル,名詞,相手,名詞,38,0.4947,109,908,7682
6640,シュート,名詞,負傷,名詞,38,0.4947,149,1632,7682
6641,ソフトボール,名詞,眼,名詞,38,0.4947,175,1473,7682
6642,ディフェンス,名詞,生徒,名詞,38,0.4947,62,2296,7682
6643,ドア,名詞,教室,名詞,38,0.4947,138,580,7682
6644,ノック,名詞,口,名詞,38,0.4947,189,490,7682
6645,バウンド,名詞,当たる,動詞,38,0.4947,68,1708,7682
6646,バスケットボール,名詞,強打,名詞,38,0.4947,273,810,7682
6647,バランス,名詞,体操,名詞,38,0.4947,534,112,7682
6648,ピッチャー,名詞,際,名詞,38,0.4947,115,3015,7682
6649,プール,名詞,底,名詞,38,0.4947,102,86,7682
6650,ボール,名詞,外野,名詞,38,0.4947,1623,54,7682
6651,ボール,名詞,崩す,動詞,38,0.4947,1623,518,7682
6652,ボール,名詞,接触,名詞,38,0.4947,1623,239,7682
6653,一緒,名詞,友人,名詞,38,0.4947,100,691,7682
6654,下,名詞,２,名詞,38,0.4947,374,389,7682
6655,下校,名詞,生徒,名詞,38,0.4947,281,2296,7682
6656,中,名詞,体勢,名詞,38,0.4947,4291,59,7682
6657,中,名詞,分,名詞,38,0.4947,4291,70,7682
6658,中,名詞,口唇,名詞,38,0.4947,4291,68,7682
6659,中,名詞,外れる,動詞,38,0.4947,4291,81,7682
6660,中,名詞,投手,名詞,38,0.4947,4291,52,7682
6661,中,名詞,捻る,動詞,38,0.4947,4291,66,7682
6662,中,名詞,用,名詞,38,0.4947,4291,86,7682
6663,中,名詞,硬式,名詞,38,0.4947,4291,45,7682
6664,中,名詞,追う,動詞,38,0.4947,4291,89,7682
6665,中,名詞,０,名詞,38,0.4947,4291,100,7682
6666,中指,名詞,右手,名詞,38,0.4947,72,347,7682
6667,人,名詞,廊下,名詞,38,0.4947,451,366,7682
6668,人,名詞,持つ,動詞,38,0.4947,451,304,7682
6669,他,名詞,割れる,動詞,38,0.4947,1224,192,7682
6670,他,名詞,押す,動詞,38,0.4947,1224,171,7682
6671,他,名詞,落ちる,動詞,38,0.4947,1224,300,7682
6672,付近,名詞,顔面,名詞,38,0.4947,245,1039,7682
6673,休憩,名詞,強い,形容詞,38,0.4947,433,577,7682
6674,休憩,名詞,搬送,名詞,38,0.4947,433,414,7682
6675,休憩,名詞,練習,名詞,38,0.4947,433,2068,7682
6676,低下,名詞,左,名詞,38,0.4947,93,1470,7682
6677,体,名詞,手,名詞,38,0.4947,231,634,7682
6678,体,名詞,時間,名詞,38,0.4947,231,822,7682
6679,体育,名詞,大会,名詞,38,0.4947,891,174,7682
6680,体育,名詞,飛ぶ,動詞,38,0.4947,891,274,7682
6681,体育,名詞,３,名詞,38,0.4947,891,303,7682
6682,使う,動詞,生徒,名詞,38,0.4947,123,2296,7682
6683,保育,名詞,転倒,名詞,38,0.4947,182,1254,7682
6684,倒れる,動詞,友人,名詞,38,0.4947,612,691,7682
6685,倒れる,動詞,目,名詞,38,0.4947,612,215,7682
6686,倒れる,動詞,膝,名詞,38,0.4947,612,358,7682
6687,児童,名詞,準備,名詞,38,0.4947,1055,218,7682
6688,入る,動詞,相手,名詞,38,0.4947,306,908,7682
6689,入れる,動詞,際,名詞,38,0.4947,113,3015,7682
6690,入院,名詞,治療,名詞,38,0.4947,91,372,7682
6691,入院,名詞,行う,動詞,38,0.4947,91,601,7682
6692,出る,動詞,時間,名詞,38,0.4947,286,822,7682
6693,別,名詞,際,名詞,38,0.4947,98,3015,7682
6694,前のめり,名詞,転倒,名詞,38,0.4947,102,1254,7682
6695,前方,名詞,打つ,動詞,38,0.4947,211,835,7682
6696,前歯,名詞,衝突,名詞,38,0.4947,750,239,7682
6697,前額,名詞,挫創,名詞,38,0.4947,146,102,7682
6698,力,名詞,部,名詞,38,0.4947,102,2321,7682
6699,加える,動詞,試合,名詞,38,0.4947,212,965,7682
6700,友人,名詞,口,名詞,38,0.4947,691,490,7682
6701,友人,名詞,終了,名詞,38,0.4947,691,271,7682
6702,取る,動詞,時,名詞,38,0.4947,321,753,7682
6703,取る,動詞,顔面,名詞,38,0.4947,321,1039,7682
6704,受ける,動詞,教室,名詞,38,0.4947,749,580,7682
6705,受ける,動詞,脳,名詞,38,0.4947,749,92,7682
6706,受ける,動詞,膝,名詞,38,0.4947,749,358,7682
6707,受ける,動詞,蹴る,動詞,38,0.4947,749,400,7682
6708,受ける,動詞,２,名詞,38,0.4947,749,389,7682
6709,受診,名詞,相手,名詞,38,0.4947,279,908,7682
6710,受診,名詞,転倒,名詞,38,0.4947,279,1254,7682
6711,口,名詞,打球,名詞,38,0.4947,490,352,7682
6712,口元,名詞,生徒,名詞,38,0.4947,91,2296,7682
6713,右,名詞,衝突,名詞,38,0.4947,1550,239,7682
6714,右側,名詞,際,名詞,38,0.4947,89,3015,7682
6715,向かう,動詞,練習,名詞,38,0.4947,196,2068,7682
6716,圧迫,名詞,胸骨,名詞,38,0.4947,73,39,7682
6717,圧迫,名詞,際,名詞,38,0.4947,73,3015,7682
6718,外,名詞,救急,名詞,38,0.4947,241,416,7682
6719,学校,名詞,等,名詞,38,0.4947,278,104,7682
6720,崩す,動詞,後,名詞,38,0.4947,518,788,7682
6721,左,名詞,数,名詞,38,0.4947,1470,181,7682
6722,左,名詞,登校,名詞,38,0.4947,1470,234,7682
6723,左手,名詞,挟む,動詞,38,0.4947,266,148,7682
6724,左手,名詞,骨折,名詞,38,0.4947,266,389,7682
6725,底,名詞,部,名詞,38,0.4947,86,2321,7682
6726,強い,形容詞,頭,名詞,38,0.4947,577,355,7682
6727,強打,名詞,骨折,名詞,38,0.4947,810,389,7682
6728,当たる,動詞,部分,名詞,38,0.4947,1708,259,7682
6729,急,名詞,際,名詞,38,0.4947,120,3015,7682
6730,性,名詞,残存,名詞,38,0.4947,252,241,7682
6731,性,名詞,調節,名詞,38,0.4947,252,78,7682
6732,感覚,名詞,際,名詞,38,0.4947,72,3015,7682
6733,手,名詞,２,名詞,38,0.4947,634,389,7682
6734,手術,名詞,線,名詞,38,0.4947,335,165,7682
6735,打つ,動詞,教室,名詞,38,0.4947,835,580,7682
6736,打撃,名詞,野球,名詞,38,0.4947,70,702,7682
6737,打者,名詞,際,名詞,38,0.4947,82,3015,7682
6738,折,名詞,野球,名詞,38,0.4947,203,702,7682
6739,抜ける,動詞,本,名詞,38,0.4947,115,397,7682
6740,押す,動詞,転倒,名詞,38,0.4947,171,1254,7682
6741,挫創,名詞,瘢痕,名詞,38,0.4947,102,284,7682
6742,授業,名詞,校庭,名詞,38,0.4947,990,175,7682
6743,授業,名詞,滑る,動詞,38,0.4947,990,388,7682
6744,授業,名詞,疼痛,名詞,38,0.4947,990,106,7682
6745,授業,名詞,痛める,動詞,38,0.4947,990,147,7682
6746,授業,名詞,関節,名詞,38,0.4947,990,137,7682
6747,接触,名詞,活動,名詞,38,0.4947,239,1104,7682
6748,搬送,名詞,頭部,名詞,38,0.4947,414,373,7682
6749,搬送,名詞,顔,名詞,38,0.4947,414,451,7682
6750,支える,動詞,際,名詞,38,0.4947,72,3015,7682
6751,救急,名詞,顔,名詞,38,0.4947,416,451,7682
6752,散る,動詞,視力,名詞,38,0.4947,112,163,7682
6753,時間,名詞,校庭,名詞,38,0.4947,822,175,7682
6754,暗い,形容詞,残る,動詞,38,0.4947,42,797,7682
6755,来る,動詞,生徒,名詞,38,0.4947,123,2296,7682
6756,植え込む,動詞,行う,動詞,38,0.4947,41,601,7682
6757,機能,名詞,残存,名詞,38,0.4947,222,241,7682
6758,機能,名詞,麻痺,名詞,38,0.4947,222,92,7682
6759,歯,名詞,破る,動詞,38,0.4947,498,179,7682
6760,歯科,名詞,試合,名詞,38,0.4947,204,965,7682
6761,残る,動詞,終了,名詞,38,0.4947,797,271,7682
6762,残る,動詞,肘,名詞,38,0.4947,797,246,7682
6763,残る,動詞,自転車,名詞,38,0.4947,797,393,7682
6764,残る,動詞,骨,名詞,38,0.4947,797,115,7682
6765,残存,名詞,視力,名詞,38,0.4947,241,163,7682
6766,活動,名詞,準備,名詞,38,0.4947,1104,218,7682
6767,点,名詞,眼,名詞,38,0.4947,41,1473,7682
6768,生徒,名詞,階,名詞,38,0.4947,2296,134,7682
6769,病院,名詞,障害,名詞,38,0.4947,263,341,7682
6770,眼,名詞,眼窩,名詞,38,0.4947,1473,60,7682
6771,眼,名詞,頭,名詞,38,0.4947,1473,355,7682
6772,瞳,名詞,視力,名詞,38,0.4947,111,163,7682
6773,練習,名詞,脱臼,名詞,38,0.4947,2068,131,7682
6774,練習,名詞,首,名詞,38,0.4947,2068,138,7682
6775,自転車,名詞,衝突,名詞,38,0.4947,393,239,7682
6776,落下,名詞,骨折,名詞,38,0.4947,282,389,7682
6777,行う,動詞,障害,名詞,38,0.4947,601,341,7682
6778,補綴,名詞,試合,名詞,38,0.4947,201,965,7682
6779,試合,名詞,走る,動詞,38,0.4947,965,704,7682
6780,試合,名詞,障害,名詞,38,0.4947,965,341,7682
6781,負傷,名詞,車,名詞,38,0.4947,1632,268,7682
6782,近く,名詞,遊ぶ,動詞,38,0.4947,254,545,7682
6783,1,名詞,児童,名詞,37,0.4816,190,1055,7682
6784,1,名詞,当たる,動詞,37,0.4816,190,1708,7682
6785,2,名詞,他,名詞,37,0.4816,217,1224,7682
6786,2,名詞,本,名詞,37,0.4816,217,397,7682
6787,2,名詞,負傷,名詞,37,0.4816,217,1632,7682
6788,AED,名詞,練習,名詞,37,0.4816,100,2068,7682
6789,ICD,名詞,倒れる,動詞,37,0.4816,57,612,7682
6790,ある,動詞,出る,動詞,37,0.4816,551,286,7682
6791,ある,動詞,受診,名詞,37,0.4816,551,279,7682
6792,ある,動詞,横,名詞,37,0.4816,551,181,7682
6793,ある,動詞,病院,名詞,37,0.4816,551,263,7682
6794,ある,動詞,角,名詞,37,0.4816,551,178,7682
6795,ある,動詞,３,名詞,37,0.4816,551,303,7682
6796,いく,動詞,際,名詞,37,0.4816,98,3015,7682
6797,いる,動詞,バント,名詞,37,0.4816,5314,55,7682
6798,いる,動詞,下腿,名詞,37,0.4816,5314,61,7682
6799,いる,動詞,位,名詞,37,0.4816,5314,54,7682
6800,いる,動詞,側溝,名詞,37,0.4816,5314,56,7682
6801,いる,動詞,反対,名詞,37,0.4816,5314,44,7682
6802,いる,動詞,塁,名詞,37,0.4816,5314,45,7682
6803,いる,動詞,手すり,名詞,37,0.4816,5314,49,7682
6804,いる,動詞,掃除,名詞,37,0.4816,5314,50,7682
6805,いる,動詞,枠,名詞,37,0.4816,5314,47,7682
6806,いる,動詞,正面,名詞,37,0.4816,5314,54,7682
6807,いる,動詞,補助,名詞,37,0.4816,5314,46,7682
6808,うし,名詞,中,名詞,37,0.4816,111,4291,7682
6809,かかる,動詞,児童,名詞,37,0.4816,176,1055,7682
6810,かかる,動詞,右,名詞,37,0.4816,176,1550,7682
6811,かかる,動詞,左,名詞,37,0.4816,176,1470,7682
6812,かかる,動詞,部,名詞,37,0.4816,176,2321,7682
6813,くる,動詞,歩く,動詞,37,0.4816,697,221,7682
6814,くる,動詞,落ちる,動詞,37,0.4816,697,300,7682
6815,くる,動詞,頭,名詞,37,0.4816,697,355,7682
6816,けんか,名詞,れる,動詞,37,0.4816,61,1340,7682
6817,しまう,動詞,室,名詞,37,0.4816,717,323,7682
6818,しまう,動詞,指,名詞,37,0.4816,717,254,7682
6819,する,動詞,クラブ,名詞,37,0.4816,6712,44,7682
6820,する,動詞,スキー,名詞,37,0.4816,6712,41,7682
6821,する,動詞,制限,名詞,37,0.4816,6712,37,7682
6822,する,動詞,反動,名詞,37,0.4816,6712,42,7682
6823,する,動詞,右肩,名詞,37,0.4816,6712,40,7682
6824,する,動詞,合同,名詞,37,0.4816,6712,42,7682
6825,する,動詞,帰る,動詞,37,0.4816,6712,43,7682
6826,する,動詞,投球,名詞,37,0.4816,6712,43,7682
6827,する,動詞,柱,名詞,37,0.4816,6712,46,7682
6828,する,動詞,濡れる,動詞,37,0.4816,6712,38,7682
6829,する,動詞,網膜,名詞,37,0.4816,6712,38,7682
6830,する,動詞,脚,名詞,37,0.4816,6712,41,7682
6831,せる,動詞,左,名詞,37,0.4816,248,1470,7682
6832,せる,動詞,遊ぶ,動詞,37,0.4816,248,545,7682
6833,ため,名詞,バット,名詞,37,0.4816,1266,208,7682
6834,ため,名詞,前方,名詞,37,0.4816,1266,211,7682
6835,ため,名詞,残存,名詞,37,0.4816,1266,241,7682
6836,ため,名詞,背中,名詞,37,0.4816,1266,144,7682
6837,ため,名詞,頬,名詞,37,0.4816,1266,249,7682
6838,ため,名詞,飛ぶ,動詞,37,0.4816,1266,274,7682
6839,つまずく,動詞,時間,名詞,37,0.4816,169,822,7682
6840,とき,名詞,られる,動詞,37,0.4816,1108,287,7682
6841,とき,名詞,時,名詞,37,0.4816,1108,753,7682
6842,とき,名詞,落下,名詞,37,0.4816,1108,282,7682
6843,とき,名詞,鬼ごっこ,名詞,37,0.4816,1108,191,7682
6844,ところ,名詞,上げる,動詞,37,0.4816,1929,95,7682
6845,ところ,名詞,両手,名詞,37,0.4816,1929,116,7682
6846,ところ,名詞,入れる,動詞,37,0.4816,1929,113,7682
6847,ところ,名詞,大腿,名詞,37,0.4816,1929,116,7682
6848,ところ,名詞,守備,名詞,37,0.4816,1929,173,7682
6849,ところ,名詞,机,名詞,37,0.4816,1929,109,7682
6850,ところ,名詞,逃げる,動詞,37,0.4816,1929,115,7682
6851,ところ,名詞,途中,名詞,37,0.4816,1929,183,7682
6852,ところ,名詞,高い,形容詞,37,0.4816,1929,107,7682
6853,なる,動詞,停止,名詞,37,0.4816,1043,67,7682
6854,なる,動詞,口論,名詞,37,0.4816,1043,40,7682
6855,なる,動詞,失う,動詞,37,0.4816,1043,212,7682
6856,なる,動詞,数,名詞,37,0.4816,1043,181,7682
6857,なる,動詞,訴える,動詞,37,0.4816,1043,99,7682
6858,ふざける,動詞,転倒,名詞,37,0.4816,217,1254,7682
