語1,語2,共起事例数,Jaccard（ネットワーク重み）
しまう,ゴール,8,0.011869436201780416
目,野球,8,0.011869436201780416
周辺,打つ,8,0.011851851851851851
名,走る,8,0.011851851851851851
状,野球,8,0.011851851851851851
倒れる,痕,8,0.011851851851851851
使用,走る,8,0.011834319526627219
聴力,運動,8,0.011799410029498525
ぶつける,搬送,8,0.011799410029498525
下肢,打つ,8,0.011764705882352941
打つ,遊具,8,0.011747430249632892
短縮,運動,8,0.011747430249632892
失明,運動,8,0.011747430249632892
経過,運動,8,0.011747430249632892
胸椎,運動,8,0.011747430249632892
強打,本,8,0.011730205278592375
腕骨,運動,8,0.011730205278592375
持久走,運動,8,0.011730205278592375
打つ,辺り,8,0.011695906432748537
ソフトボール,走る,8,0.011627906976744186
通報,運動,8,0.011627906976744186
外傷,強打,8,0.011611030478955007
しまう,横,8,0.011544011544011544
階段,顔面,8,0.011544011544011544
さ,走る,8,0.011510791366906475
挫傷,運動,8,0.011510791366906475
始業,打つ,8,0.011510791366906475
脚,運動,8,0.011494252873563218
ボクシング,相手,8,0.011494252873563218
症状,運動,8,0.011494252873563218
くる,窓,8,0.011477761836441894
人,障害,8,0.011477761836441894
いく,打つ,8,0.011444921316165951
手,選手,8,0.011412268188302425
レスリング,相手,8,0.011412268188302425
運動,運動会,8,0.011412268188302425
打つ,用,8,0.011396011396011397
庭,打つ,8,0.011396011396011397
攻撃,相手,8,0.011396011396011397
腰,走る,8,0.011396011396011397
学習,打つ,8,0.011379800853485065
打つ,降りる,8,0.011379800853485065
打つ,的,8,0.011363636363636364
ドッジボール,運動,8,0.011347517730496455
ぶらんこ,時間,8,0.011347517730496455
マシン,運動,8,0.011347517730496455
倒れる,割れる,8,0.0113314447592068
ミニゲーム,相手,8,0.011315417256011316
一緒,打つ,8,0.011315417256011316
日常,時間,8,0.011283497884344146
時間,観察,8,0.011283497884344146
会,打つ,8,0.011283497884344146
動く,運動,8,0.011283497884344146
投げる,蹴る,8,0.011283497884344146
打つ,身体,8,0.011267605633802818
ドリブル,相手,8,0.011220196353436185
タッチ,時間,8,0.011220196353436185
お互い,相手,8,0.011220196353436185
入院,打つ,8,0.011204481792717087
しまう,痛み,8,0.011204481792717087
足,飛ぶ,8,0.011188811188811189
手首,運動,8,0.011188811188811189
時間,話す,8,0.0111731843575419
しまう,鬼ごっこ,8,0.0111731843575419
起こす,運動,8,0.011157601115760111
まぶた,時間,8,0.011142061281337047
タックル,運動,8,0.011142061281337047
すべり台,時間,8,0.011126564673157162
前歯,時間,8,0.011126564673157162
使用,打つ,8,0.011126564673157162
ない,打つ,8,0.011126564673157162
ロッカー,時間,8,0.011111111111111112
こむ,相手,8,0.011111111111111112
時間,枝,8,0.011095700416088766
運動,～,8,0.011095700416088766
チーム,走る,8,0.0110803324099723
切,時間,8,0.0110803324099723
体重,運動,8,0.011065006915629323
受診,遊ぶ,8,0.011065006915629323
声,運動,8,0.011049723756906077
挫傷,時間,8,0.011049723756906077
口論,時間,8,0.011049723756906077
停止,運動,8,0.011049723756906077
トイレ,打つ,8,0.011034482758620689
ベランダ,時間,8,0.011034482758620689
板,運動,8,0.011034482758620689
場,手洗い,8,0.010958904109589041
体育,種目,8,0.010958904109589041
ハードル,体育,8,0.010958904109589041
時間,枠,8,0.01094391244870041
トラブル,相手,8,0.01094391244870041
クリア,試合,8,0.01094391244870041
下りる,時間,8,0.01092896174863388
体育,背部,8,0.01092896174863388
下腹,試合,8,0.010914051841746248
体育,組む,8,0.010899182561307902
リバウンド,試合,8,0.010899182561307902
入ろう,時間,8,0.010884353741496598
距離,運動,8,0.010869565217391304
回復,場,8,0.010869565217391304
回転,運動,8,0.010854816824966078
場,発現,8,0.010854816824966078
場,聴力,8,0.01084010840108401
ファウルチップ,試合,8,0.01084010840108401
体育,装着,8,0.01084010840108401
激突,相手,8,0.010825439783491205
上がる,運動,8,0.010825439783491205
友人,自転車,8,0.010825439783491205
ペア,体育,8,0.010825439783491205
つかむ,相手,8,0.010810810810810811
思う,運動,8,0.010796221322537112
本人,試合,8,0.010796221322537112
祭,運動,8,0.010796221322537112
場,短縮,8,0.010796221322537112
場,失明,8,0.010796221322537112
向ける,時間,8,0.01078167115902965
時間,爪,8,0.01078167115902965
時間,段差,8,0.010767160161507403
時間,製,8,0.010767160161507403
時間,立ち上がる,8,0.010767160161507403
刺さる,時間,8,0.010767160161507403
レシーブ,試合,8,0.010767160161507403
体育,動ける,8,0.010767160161507403
上部,時間,8,0.010752688172043012
右腕,運動,8,0.0107095046854083
しゃがむ,体育,8,0.0106951871657754
プール,運動,8,0.0106951871657754
場,左肩,8,0.0106951871657754
場,箇所,8,0.0106951871657754
教諭,時間,8,0.0106951871657754
体育,反応,8,0.0106951871657754
場,通報,8,0.0106951871657754
場,片,8,0.010680907877169559
始める,時間,8,0.010666666666666666
スマッシュ,体育,8,0.010666666666666666
狭窄,試合,8,0.010666666666666666
せき柱,場,8,0.010666666666666666
コース,体育,8,0.010652463382157125
フライ,場,8,0.010638297872340425
こむ,試合,8,0.010638297872340425
友人,失う,8,0.010624169986719787
場,設置,8,0.010624169986719787
塁,試合,8,0.010624169986719787
傷,相手,8,0.010624169986719787
上腕,体育,8,0.010624169986719787
体育,運動会,8,0.010610079575596816
打つ,遊び,8,0.010596026490066225
後頭部,運動,8,0.010596026490066225
サイド,体育,8,0.010582010582010581
時間,段,8,0.010582010582010581
スマッシュ,試合,8,0.010582010582010581
置く,運動,8,0.010568031704095112
しまう,意識,8,0.010568031704095112
ドッジボール,体育,8,0.010554089709762533
バウンド,体育,8,0.010554089709762533
入れる,運動,8,0.010540184453227932
ベース,体育,8,0.010540184453227932
あたる,試合,8,0.010540184453227932
倒れる,頬,8,0.010526315789473684
体育,足首,8,0.010512483574244415
バント,場,8,0.010512483574244415
位,体育,8,0.010498687664041995
運動,隣,8,0.010484927916120577
ゴールキーパー,体育,8,0.010484927916120577
バウンド,試合,8,0.010471204188481676
打ちつける,運動,8,0.01045751633986928
マシン,場,8,0.01045751633986928
全身,場,8,0.010443864229765013
別,相手,8,0.010443864229765013
体育,瞬間,8,0.010443864229765013
次,試合,8,0.010430247718383311
体育,至近,8,0.010430247718383311
トス,場,8,0.010430247718383311
場,転がる,8,0.010416666666666666
的,相手,8,0.010416666666666666
体,走る,8,0.010403120936280884
体育,飛び込む,8,0.010403120936280884
つける,体育,8,0.01038961038961039
思う,時間,8,0.01038961038961039
ゴールキーパー,場,8,0.01038961038961039
要請,試合,8,0.01038961038961039
切れる,運動,8,0.010376134889753566
場,日,8,0.010362694300518135
場,激突,8,0.010362694300518135
大会,打つ,8,0.010362694300518135
キャッチボール,体育,8,0.01034928848641656
向ける,場,8,0.01034928848641656
場,立ち上がる,8,0.0103359173126615
体育,外れる,8,0.0103359173126615
場,至近,8,0.0103359173126615
打つ,昼食,8,0.010309278350515464
バレーボール,時間,8,0.010296010296010296
体育,板,8,0.010282776349614395
場,遊具,8,0.010282776349614395
形,時間,8,0.010269576379974325
時間,来る,8,0.010256410256410256
振り向く,試合,8,0.010256410256410256
体育,終える,8,0.010243277848911651
低下,相手,8,0.010243277848911651
そう,体育,8,0.010243277848911651
後頭部,相手,8,0.010230179028132993
参加,時間,8,0.010230179028132993
時間,麻痺,8,0.010230179028132993
変形,試合,8,0.010230179028132993
停止,試合,8,0.010217113665389528
体育,形式,8,0.01020408163265306
相手,訴える,8,0.01020408163265306
場,板,8,0.01019108280254777
左目,試合,8,0.01019108280254777
ない,時間,8,0.01019108280254777
分,試合,8,0.01019108280254777
とる,場,8,0.010165184243964422
性,顔面,8,0.01015228426395939
場,終える,8,0.01015228426395939
追いかける,運動,8,0.010139416983523447
体育,前腕,8,0.010139416983523447
一部,試合,8,0.010139416983523447
体育,距離,8,0.010139416983523447
圧迫,試合,8,0.010113780025284451
打ちつける,相手,8,0.010101010101010102
くる,落下,8,0.010101010101010102
後方,運動,8,0.01008827238335435
疼痛,相手,8,0.010075566750629723
前腕,場,8,0.010050251256281407
場,距離,8,0.010050251256281407
時間,眼球,8,0.010037641154328732
別,場,8,0.010012515644555695
孔,残る,8,0.010012515644555695
的,試合,8,0.01
場,降りる,8,0.01
円,残る,8,0.01
残る,炎,8,0.009987515605493134
場,的,8,0.009987515605493134
散る,時間,8,0.009987515605493134
時間,瞳,8,0.009987515605493134
底,試合,8,0.009987515605493134
場,校舎,8,0.009950248756218905
体育,鼻,8,0.009950248756218905
残る,血腫,8,0.009950248756218905
残る,特別,8,0.009950248756218905
残る,腰椎,8,0.009937888198757764
しまう,病院,8,0.009913258983890954
剥離,残る,8,0.009913258983890954
試合,醜状,8,0.009900990099009901
場,醜状,8,0.009888751545117428
体育,等,8,0.009888751545117428
場,形,8,0.009876543209876543
試合,鼻,8,0.009876543209876543
家庭,残る,8,0.009876543209876543
残る,裂,8,0.009876543209876543
きれる,試合,8,0.009876543209876543
断,残る,8,0.009852216748768473
場,男子,8,0.00984009840098401
保護,残る,8,0.00984009840098401
残る,胸,8,0.009828009828009828
唇,残る,8,0.009828009828009828
場,左腕,8,0.0098159509202454
おる,体育,8,0.00980392156862745
地面,野球,8,0.009791921664626682
いす,残る,8,0.009791921664626682
残る,遊戯,8,0.009779951100244499
場,朝,8,0.00975609756097561
引っかく,残る,8,0.00975609756097561
残る,眼鏡,8,0.009732360097323601
正面,残る,8,0.009720534629404616
右肩,残る,8,0.009708737864077669
腕,試合,8,0.009696969696969697
外野,残る,8,0.009685230024213076
引っ掛かる,残る,8,0.009673518742442563
強い,直撃,8,0.009673518742442563
体育,出す,8,0.00966183574879227
実験,残る,8,0.009650180940892641
トラブル,残る,8,0.009650180940892641
ドッジボール,残る,8,0.00963855421686747
先,試合,8,0.00963855421686747
残る,立てる,8,0.00963855421686747
先,場,8,0.009626955475330927
作る,残る,8,0.009626955475330927
前額,相手,8,0.009603841536614645
残る,足首,8,0.009603841536614645
残る,転がる,8,0.009603841536614645
下校,運動,8,0.009592326139088728
挟む,相手,8,0.009592326139088728
体育,減退,8,0.009580838323353293
大腿,試合,8,0.009580838323353293
場,小指,8,0.009569377990430622
ほお,試合,8,0.00954653937947494
右手,強打,8,0.009535160905840286
残る,避ける,8,0.009535160905840286
刺さる,残る,8,0.009535160905840286
残る,至近,8,0.009535160905840286
倒立,残る,8,0.009535160905840286
内,相手,8,0.009535160905840286
向かう,相手,8,0.009501187648456057
失敗,残る,8,0.009501187648456057
支える,残る,8,0.009501187648456057
残る,運ぶ,8,0.009489916963226572
板,残る,8,0.009411764705882352
残る,者,8,0.009411764705882352
体育,誤る,8,0.009378663540445486
座る,試合,8,0.00936768149882904
支柱,残る,8,0.00935672514619883
ぬれる,転倒,8,0.009324009324009324
合う,残る,8,0.009324009324009324
様子,残る,8,0.009324009324009324
絡まる,転倒,8,0.009313154831199068
滑走,転倒,8,0.009302325581395349
路面,転倒,8,0.009302325581395349
残る,組,8,0.009302325581395349
残る,給食,8,0.009291521486643438
休憩,野球,8,0.009280742459396751
横,試合,8,0.009269988412514484
上がる,残る,8,0.009259259259259259
転倒,雪,8,0.009248554913294798
場,登校,8,0.009248554913294798
相手,ｍ,8,0.009237875288683603
ネット,試合,8,0.00922722029988466
戻る,試合,8,0.00922722029988466
腕骨,転倒,8,0.009205983889528193
臀部,転倒,8,0.009174311926605505
残る,離れる,8,0.009174311926605505
向かう,試合,8,0.009153318077803204
裂創,転倒,8,0.0091324200913242
きれる,残る,8,0.0091324200913242
体育,視力,8,0.0091324200913242
班,転倒,8,0.009122006841505131
割れる,相手,8,0.009122006841505131
場,窓,8,0.009111617312072893
学年,転倒,8,0.00909090909090909
体育,鬼ごっこ,8,0.00909090909090909
転倒,面,8,0.00904977375565611
コンクリート,残る,8,0.00904977375565611
回,残る,8,0.00904977375565611
転倒,金属,8,0.00903954802259887
AED,残る,8,0.009029345372460496
しまう,治療,8,0.008998875140607425
しまう,障害,8,0.008988764044943821
バスケットボール,時間,8,0.008968609865470852
勢い,残る,8,0.008948545861297539
残る,階,8,0.008928571428571428
場,自転車,8,0.008908685968819599
倒立,転倒,8,0.008879023307436182
激しい,転倒,8,0.008869179600886918
支える,転倒,8,0.008849557522123894
創,転倒,8,0.008820286659316428
準備,試合,8,0.008820286659316428
学級,転倒,8,0.0088008800880088
悪い,転倒,8,0.008781558726673985
水泳,転倒,8,0.008762322015334063
蘇生,転倒,8,0.008762322015334063
段,転倒,8,0.0087527352297593
圧迫,転倒,8,0.008705114254624592
中指,転倒,8,0.008695652173913044
上がる,転倒,8,0.008639308855291577
別,転倒,8,0.008639308855291577
視,転倒,8,0.008583690987124463
転倒,離れる,8,0.008565310492505354
児,残る,8,0.008565310492505354
プール,転倒,8,0.008556149732620321
脳,転倒,8,0.008528784648187633
転倒,高い,8,0.008519701810436636
等,転倒,8,0.008483563096500531
試合,頬,8,0.008307372793354102
右手,打つ,8,0.008307372793354102
場,床,8,0.008040201005025126
窓,転倒,8,0.007960199004975124
転倒,飛ぶ,8,0.0076481835564053535
ガラス,転倒,8,0.007266121707538601
れる,梗塞,8,0.0068906115417743325
れる,食,8,0.0068846815834767644
れる,髄,8,0.0068669527896995704
れる,加工,8,0.0068669527896995704
れる,止め,8,0.00686106346483705
れる,トラック,8,0.00686106346483705
れる,頚,8,0.00686106346483705
れる,聴力,8,0.006855184233076264
れる,地点,8,0.006843455945252352
あう,れる,8,0.006843455945252352
れる,黄,8,0.006843455945252352
れる,ペース,8,0.006837606837606838
れる,腕骨,8,0.006831767719897523
れる,剥離,8,0.006831767719897523
れる,続く,8,0.006831767719897523
れる,神経,8,0.006831767719897523
れる,型,8,0.006831767719897523
れる,バス,8,0.006825938566552901
れる,下る,8,0.0068201193520886615
うずくまる,れる,8,0.0068201193520886615
れる,分間,8,0.0068201193520886615
れる,午後,8,0.0068143100511073255
れる,指示,8,0.0068143100511073255
れる,剣道,8,0.0068143100511073255
れる,回す,8,0.006808510638297872
れる,女子,8,0.006808510638297872
れる,異常,8,0.006808510638297872
れる,断,8,0.006802721088435374
れる,室内,8,0.006802721088435374
れる,穴,8,0.006802721088435374
はさむ,れる,8,0.006796941376380629
れる,メートル,8,0.006796941376380629
れる,保護,8,0.006796941376380629
たたく,れる,8,0.006791171477079796
れる,中央,8,0.006791171477079796
れる,持ち上げる,8,0.006791171477079796
すべり台,れる,8,0.006785411365564037
たち,れる,8,0.006785411365564037
れる,縁,8,0.006779661016949152
いす,れる,8,0.006773920406435224
れる,休む,8,0.006773920406435224
れる,音楽,8,0.00676818950930626
ひねる,れる,8,0.00676818950930626
れる,ウォーミングアップ,8,0.00676818950930626
体育館,場,8,0.006762468300929839
しゃがむ,れる,8,0.006756756756756757
れる,曲がる,8,0.006751054852320675
れる,域,8,0.006751054852320675
れる,入り口,8,0.006745362563237774
れる,眼鏡,8,0.006745362563237774
れる,キーパー,8,0.006745362563237774
れる,スパイク,8,0.006734006734006734
れる,生活,8,0.006734006734006734
れる,中心,8,0.00672834314550042
れる,下りる,8,0.006711409395973154
れる,実施,8,0.006711409395973154
れる,鬼,8,0.006705783738474434
れる,掛ける,8,0.006705783738474434
れる,マシン,8,0.006700167504187605
投げる,転倒,8,0.0066945606694560665
れる,入ろう,8,0.0066945606694560665
れる,睾丸,8,0.0066945606694560665
れる,位,8,0.00667779632721202
れる,ゴールキーパー,8,0.006672226855713094
れる,瞬間,8,0.0066555740432612314
れる,送球,8,0.006644518272425249
れる,打撃,8,0.006633499170812604
れる,開ける,8,0.006595218466611707
れる,追う,8,0.006584362139917695
れる,裂傷,8,0.006562756357670222
ボール,見失う,8,0.006546644844517185
ファール,ボール,8,0.006535947712418301
ボール,競り合う,8,0.006535947712418301
サード,ボール,8,0.006535947712418301
フットサル,ボール,8,0.006535947712418301
ピッチングマシーン,ボール,8,0.006530612244897959
キック,ボール,8,0.006530612244897959
ボール,マシーン,8,0.0065252854812398045
れる,降りる,8,0.006509357200976403
ボール,返す,8,0.0065040650406504065
ボール,ライナー,8,0.006493506493506494
ボール,腫れる,8,0.006482982171799027
ボール,部活,8,0.006482982171799027
フェンス,ボール,8,0.0064516129032258064
しゃがむ,ボール,8,0.006415396952686447
ボール,位置,8,0.006415396952686447
ボール,近づく,8,0.006394884092725819
ボール,通る,8,0.006394884092725819
ブロック,ボール,8,0.006374501992031873
ボール,ラケット,8,0.006349206349206349
ボール,欠損,8,0.006339144215530904
節,負傷,8,0.006339144215530904
ボール,人差し指,8,0.006334125098970704
ボール,激しい,8,0.006314127861089187
級友,負傷,8,0.006309148264984227
課題,負傷,8,0.006309148264984227
ランドセル,負傷,8,0.006299212598425197
負傷,遠足,8,0.006299212598425197
伸ばす,負傷,8,0.006294256490952006
後片付け,負傷,8,0.006294256490952006
応急,負傷,8,0.006289308176100629
カット,負傷,8,0.006284367635506678
親指,負傷,8,0.006274509803921568
折れる,負傷,8,0.006274509803921568
ブレーキ,負傷,8,0.006274509803921568
裂,負傷,8,0.006274509803921568
ボール,変形,8,0.006274509803921568
回る,負傷,8,0.006269592476489028
ボール,悪い,8,0.006269592476489028
はさむ,負傷,8,0.006259780907668232
一塁,負傷,8,0.006259780907668232
負傷,雨,8,0.006254886630179828
取り合い,負傷,8,0.006254886630179828
持ち上げる,負傷,8,0.006254886630179828
スライディング,負傷,8,0.00625
負傷,踏む,8,0.00625
卓球,負傷,8,0.00625
打席,負傷,8,0.00625
せき柱,負傷,8,0.00625
狭窄,負傷,8,0.00624512099921936
学年,負傷,8,0.006235385814497272
味方,負傷,8,0.006235385814497272
曲がる,負傷,8,0.006220839813374806
クラブ,負傷,8,0.006220839813374806
帰る,負傷,8,0.006220839813374806
機,負傷,8,0.006220839813374806
入り口,負傷,8,0.006216006216006216
時限,負傷,8,0.006211180124223602
れる,着地,8,0.006211180124223602
正面,負傷,8,0.006211180124223602
振り返る,負傷,8,0.0062063615205585725
生活,負傷,8,0.0062063615205585725
投球,負傷,8,0.006201550387596899
友人,試合,8,0.006201550387596899
処置,負傷,8,0.006196746707978312
園児,負傷,8,0.006196746707978312
押さえる,負傷,8,0.006191950464396285
ボール,鉄棒,8,0.006187161639597835
ボール,損傷,8,0.0061823802163833074
掛ける,負傷,8,0.0061823802163833074
補助,負傷,8,0.006177606177606178
椅子,負傷,8,0.006168080185042405
ボール,身体,8,0.006158583525789068
症,負傷,8,0.006158583525789068
当たる,立てかける,8,0.006149116064565719
ゴルフ,当たる,8,0.006149116064565719
サーブ,当たる,8,0.006149116064565719
周辺,負傷,8,0.006144393241167435
ハンドボール,負傷,8,0.006144393241167435
当たる,房,8,0.006144393241167435
ボール,台,8,0.006134969325153374
刺さる,負傷,8,0.006134969325153374
倒立,負傷,8,0.006134969325153374
プラスチック,当たる,8,0.006130268199233717
クラス,ボール,8,0.006125574272588055
ボール,指導,8,0.006125574272588055
出し,当たる,8,0.00612088752869166
三塁,当たる,8,0.00612088752869166
チームメイト,当たる,8,0.006111535523300229
プレー,当たる,8,0.0061068702290076335
キャッチボール,負傷,8,0.0061068702290076335
ポール,当たる,8,0.006102212051868803
ピッチングマシン,当たる,8,0.006102212051868803
前のめり,負傷,8,0.006097560975609756
ボール,壁,8,0.006097560975609756
当たる,抜く,8,0.006092916984006093
ペア,当たる,8,0.0060882800608828
当たる,柄,8,0.006074411541381929
当たる,膜,8,0.006074411541381929
前歯,当たる,8,0.006069802731411229
当たる,気づく,8,0.006069802731411229
グループ,当たる,8,0.006069802731411229
切,当たる,8,0.006056018168054504
当たる,怒る,8,0.006056018168054504
位置,当たる,8,0.006046863189720333
当たる,翌日,8,0.006046863189720333
傘,当たる,8,0.006046863189720333
当たる,着替え,8,0.0060377358490566035
給食,負傷,8,0.006033182503770739
当たる,飛び出す,8,0.006024096385542169
上げる,負傷,8,0.006010518407212622
損傷,負傷,8,0.006006006006006006
当たる,頭痛,8,0.005988023952095809
あたり,当たる,8,0.005956813104988831
休み,当たる,8,0.005956813104988831
ボール,口,8,0.005952380952380952
後頭部,負傷,8,0.005947955390334572
ボール,座る,8,0.005939123979213066
当たる,確認,8,0.005939123979213066
切断,負傷,8,0.005934718100890208
当たる,～,8,0.005930318754633061
回,負傷,8,0.005930318754633061
当たる,開ける,8,0.005917159763313609
声,当たる,8,0.005917159763313609
当たる,陸上,8,0.005917159763313609
当たる,悪い,8,0.005917159763313609
当たる,者,8,0.005912786400591279
かかる,ボール,8,0.00583941605839416
台,当たる,8,0.005797101449275362
当たる,高い,8,0.005797101449275362
園,当たる,8,0.00574300071787509
当たる,柔道,8,0.005734767025089606
大腿,当たる,8,0.005698005698005698
せる,ボール,8,0.005633802816901409
当たる,登校,8,0.005582693649685973
眼,神経症,8,0.0054533060668029995
眼,見失う,8,0.005449591280653951
イレギュラー,眼,8,0.005445881552076242
サード,眼,8,0.005442176870748299
フットサル,眼,8,0.005442176870748299
すり抜ける,眼,8,0.005434782608695652
ほうき,眼,8,0.005434782608695652
てる,眼,8,0.005427408412483039
図工,眼,8,0.005427408412483039
渡す,眼,8,0.005420054200542005
損なう,眼,8,0.005420054200542005
下部,眼,8,0.005416384563303994
ランナー,眼,8,0.005416384563303994
ごっこ,眼,8,0.005405405405405406
プレー,眼,8,0.005405405405405406
倉庫,眼,8,0.0054017555705604325
マネージャー,眼,8,0.005398110661268556
室内,眼,8,0.0053872053872053875
たたく,眼,8,0.005379959650302623
(,眼,8,0.005376344086021506
そば,眼,8,0.005376344086021506
徒歩,眼,8,0.005372733378106112
同級生,眼,8,0.005372733378106112
球技,眼,8,0.005372733378106112
怒る,眼,8,0.0053655264922870555
症状,眼,8,0.00535475234270415
クラブ,眼,8,0.00535475234270415
眼,腹,8,0.0053404539385847796
枠,眼,8,0.005333333333333333
眼,言う,8,0.0053226879574184965
眼,脇,8,0.0053156146179402
眼,起こす,8,0.005280528052805281
眼,離す,8,0.005277044854881266
m,眼,8,0.005277044854881266
眼,端,8,0.005270092226613966
始める,眼,8,0.005266622778143515
眼,科,8,0.005266622778143515
声,眼,8,0.005256241787122208
保健,眼,8,0.005249343832020997
担任,眼,8,0.005242463958060288
会,眼,8,0.0051813471502590676
ない,眼,8,0.005148005148005148
打ち付ける,眼,8,0.005131494547787043
眼,背中,8,0.005040957781978576
登校,眼,8,0.004990642545227698
アタック,練習,8,0.004978220286247666
眼,転落,8,0.004975124378109453
平行棒,練習,8,0.004975124378109453
ソフトテニス,練習,8,0.004972032318210068
回し,練習,8,0.004972032318210068
刈り,練習,8,0.004968944099378882
練習,起きる,8,0.004968944099378882
チップ,練習,8,0.004968944099378882
ピッチングマシーン,練習,8,0.004968944099378882
ゲージ,練習,8,0.004968944099378882
グローブ,練習,8,0.004965859714463066
房,練習,8,0.004965859714463066
屋内,練習,8,0.004962779156327543
練習,走者,8,0.004962779156327543
リバウンド,練習,8,0.004962779156327543
攻撃,練習,8,0.004962779156327543
ハーフ,練習,8,0.004962779156327543
打ち合い,練習,8,0.004962779156327543
練習,髄,8,0.0049597024178549285
練習,頚,8,0.004956629491945477
応援,練習,8,0.004953560371517028
練習,調整,8,0.004953560371517028
ずれる,練習,8,0.0049504950495049506
ランナー,練習,8,0.0049504950495049506
心臓,練習,8,0.0049504950495049506
動き,練習,8,0.004947433518862091
冷やす,練習,8,0.004947433518862091
組む,練習,8,0.004944375772558714
グランド,練習,8,0.004944375772558714
急性,練習,8,0.004941321803582459
列,練習,8,0.004941321803582459
本人,練習,8,0.004941321803582459
ゴム,練習,8,0.0049382716049382715
",",練習,8,0.0049382716049382715
握る,練習,8,0.004935225169648365
全員,練習,8,0.004932182490752158
姿勢,練習,8,0.004932182490752158
指示,練習,8,0.004932182490752158
練習,走り高跳び,8,0.004929143561306223
フェンス,練習,8,0.004923076923076923
うまい,練習,8,0.004923076923076923
練習,胸,8,0.004920049200492005
周り,練習,8,0.004920049200492005
始まる,練習,8,0.004917025199754148
もつれる,練習,8,0.004917025199754148
動ける,練習,8,0.004917025199754148
けいれん,練習,8,0.004917025199754148
みる,練習,8,0.004914004914004914
向く,練習,8,0.0049079754601227
ひねる,練習,8,0.0049079754601227
挫傷,練習,8,0.004901960784313725
減じる,練習,8,0.004892966360856269
抜ける,練習,8,0.004889975550122249
眼,自転車,8,0.004889975550122249
上腕,練習,8,0.004886988393402566
片付ける,練習,8,0.004886988393402566
枠,練習,8,0.004881025015253203
先端,練習,8,0.004866180048661801
大きい,練習,8,0.004851425106124924
上部,練習,8,0.004842615012106538
中指,練習,8,0.004790419161676647
作業,練習,8,0.004736530491415038
クラス,練習,8,0.004730928444707274
左手,眼,8,0.004659289458357601
競り合う,部,8,0.004350190320826536
逸れる,部,8,0.004350190320826536
捕手,部,8,0.004350190320826536
ゲージ,部,8,0.004347826086956522
趾,部,8,0.0043454644215100485
レスリング,部,8,0.0043454644215100485
房,部,8,0.0043454644215100485
外周,部,8,0.0043454644215100485
部,髄,8,0.004340748779164406
部,防ぐ,8,0.004338394793926247
筋,部,8,0.004338394793926247
バッティングマシーン,部,8,0.004336043360433604
激痛,部,8,0.004336043360433604
ショート,部,8,0.004336043360433604
夏休み,部,8,0.004336043360433604
荷物,部,8,0.004333694474539545
ファウルチップ,部,8,0.004333694474539545
分かれる,部,8,0.004331348132106118
組む,部,8,0.004329004329004329
部,集団,8,0.004329004329004329
グランド,部,8,0.004329004329004329
待機,部,8,0.004326663061114116
ストレッチ,部,8,0.004326663061114116
ポール,部,8,0.004324324324324324
火,部,8,0.004324324324324324
遅れる,部,8,0.004324324324324324
結果,部,8,0.004324324324324324
出入り口,部,8,0.004321988114532685
握る,部,8,0.004321988114532685
うずくまる,部,8,0.004321988114532685
腰部,部,8,0.004321988114532685
呼ぶ,部,8,0.004321988114532685
部,鍋,8,0.004319654427645789
午後,部,8,0.004319654427645789
回す,部,8,0.004317323259579061
当日,部,8,0.004317323259579061
突く,部,8,0.004310344827586207
㎝,部,8,0.004310344827586207
字,部,8,0.004310344827586207
タイヤ,部,8,0.004303388918773534
職員,部,8,0.004303388918773534
部,音楽,8,0.004301075268817204
年生,部,8,0.004301075268817204
溝,部,8,0.004296455424274973
ぶら下がる,部,8,0.0042941492216854536
嘔吐,部,8,0.0042941492216854536
脚,部,8,0.0042941492216854536
部,面,8,0.004291845493562232
コース,部,8,0.004289544235924933
掃除,部,8,0.004280363830925628
実験,部,8,0.00427578834847675
言う,部,8,0.004273504273504274
入ろう,部,8,0.004271222637479978
作る,部,8,0.004271222637479978
崩れる,部,8,0.004259850905218318
つかむ,部,8,0.00425531914893617
練習,遊ぶ,8,0.0038684719535783366
気道,確保,7,0.875
丸,鋸,7,0.7
乗り出す,身,7,0.5384615384615384
折,顆上骨,7,0.3888888888888889
アルコール,引火,7,0.35
体験,職場,7,0.35
履く,替える,7,0.35
クロール,泳ぐ,7,0.3181818181818182
名前,呼ぶ,7,0.30434782608695654
あおる,強風,7,0.2692307692307692
装着,解析,7,0.25925925925925924
刃,手押し,7,0.22580645161290322
スポーツ,テスト,7,0.2
左下,短縮,7,0.19444444444444445
結果,装着,7,0.1794871794871795
クラブ,ゴルフ,7,0.175
家庭,鍋,7,0.17073170731707318
生活,糸,7,0.17073170731707318
短縮,肢,7,0.17073170731707318
せき柱,胸椎,7,0.16666666666666666
バトン,リレー,7,0.16279069767441862
卒業,式,7,0.16279069767441862
ブレーキ,坂道,7,0.1590909090909091
戦,騎馬,7,0.15217391304347827
引火,熱傷,7,0.14893617021276595
サイド,引き上げる,7,0.14583333333333334
四肢,髄,7,0.14583333333333334
四肢,頚,7,0.14285714285714285
挫傷,膜,7,0.12727272727272726
摘出,破裂,7,0.12727272727272726
胸骨,装着,7,0.125
リレー,全員,7,0.12280701754385964
創,擦過,7,0.11864406779661017
呼吸,脈拍,7,0.11666666666666667
狭窄,網膜,7,0.11475409836065574
発作,起こす,7,0.11290322580645161
