単語,歯牙障害_平均TFIDF,歯牙障害以外_平均TFIDF,TFIDF差_歯牙-以外,絶対差
掃除,0.0013556398697669948,0.0017562996715800078,-0.00040065980181301294,0.00040065980181301294
あてる,0.0,0.0004003356553836407,-0.0004003356553836407,0.0004003356553836407
大量,0.0006810069201894402,0.0002811530008434605,0.0003998539193459797,0.0003998539193459797
重い,0.00025268557858119326,0.0006516634931891035,-0.00039897791460791025,0.00039897791460791025
レーン,0.0,0.0003988917683288246,-0.0003988917683288246,0.0003988917683288246
器械体操,0.0,0.00039792110305237574,-0.00039792110305237574,0.00039792110305237574
取り上げる,0.0,0.0003977923494046036,-0.0003977923494046036,0.0003977923494046036
ふらつく,0.0012419793025154502,0.0008449710996344876,0.0003970082028809626,0.0003970082028809626
アスレチック,0.0,0.00039645577699938653,-0.00039645577699938653,0.00039645577699938653
合宿,0.0014647909657596616,0.0010686035625588888,0.0003961874032007728,0.0003961874032007728
リコーダー,0.000824975938298986,0.0004288065291091286,0.0003961694091898574,0.0003961694091898574
クラス,0.003066193427736353,0.0034616828751968935,-0.0003954894474605406,0.0003954894474605406
ラック,0.0,0.0003952765651764679,-0.0003952765651764679,0.0003952765651764679
排水,0.0002025161384432327,0.0005973584741188826,-0.0003948423356756499,0.0003948423356756499
犬,0.0,0.00039441614958628875,-0.00039441614958628875,0.00039441614958628875
おかしい,0.0,0.000393376054093722,-0.000393376054093722,0.000393376054093722
出口,0.0,0.00039328450146061894,-0.00039328450146061894,0.00039328450146061894
km,0.0,0.00039318983178853183,-0.00039318983178853183,0.00039318983178853183
駅伝,0.0,0.0003931636114724637,-0.0003931636114724637,0.0003931636114724637
ペットボトル,0.0003373831167531639,0.0007291311843021489,-0.000391748067548985,0.000391748067548985
心,0.0,0.0003915264094967508,-0.0003915264094967508,0.0003915264094967508
ターン,0.000606410048069697,0.0002149826604858173,0.0003914273875838797,0.0003914273875838797
ポット,0.0,0.0003902259119532349,-0.0003902259119532349,0.0003902259119532349
渡す,0.0010959112272367797,0.000706887748050588,0.00038902347918619176,0.00038902347918619176
路肩,0.0005560736467887975,0.00016824428674742825,0.00038782936004136924,0.00038782936004136924
乗り,0.00026104686579047357,0.0006482732918710964,-0.00038722642608062283,0.00038722642608062283
逸れる,0.0009885093879610765,0.0006013538679810645,0.000387155519980012,0.000387155519980012
返事,0.0,0.0003869582073953078,-0.0003869582073953078,0.0003869582073953078
じゃれる,0.000886090644007455,0.0004993790409316401,0.00038671160307581485,0.00038671160307581485
美術,0.0,0.0003865277081072323,-0.0003865277081072323,0.0003865277081072323
かぶる,0.0,0.0003861483116637909,-0.0003861483116637909,0.0003861483116637909
自力,0.00016324408400348968,0.0005489972125952901,-0.00038575312859180037,0.00038575312859180037
達,0.0,0.00038539461639325876,-0.00038539461639325876,0.00038539461639325876
式,0.0010843903498378865,0.0014695638569113564,-0.00038517350707346996,0.00038517350707346996
陸上,0.001966339306519086,0.002350846036439548,-0.00038450672992046235,0.00038450672992046235
玩具,0.0001570300533126773,0.0005411668281743421,-0.0003841367748616648,0.0003841367748616648
急,0.0028840213717805517,0.0032669797599958897,-0.000382958388215338,0.000382958388215338
最中,0.0006763129125634436,0.001058562232812936,-0.00038224932024949227,0.00038224932024949227
粘土,0.0,0.00038192152297429594,-0.00038192152297429594,0.00038192152297429594
持ち上げる,0.0007210551564288259,0.0011025513382397832,-0.0003814961818109573,0.0003814961818109573
人工,0.0,0.00038121721672956007,-0.00038121721672956007,0.00038121721672956007
すね,0.0,0.00038073183651846256,-0.00038073183651846256,0.00038073183651846256
駆け付ける,0.00016167124306986708,0.0005423637026909273,-0.0003806924596210602,0.0003806924596210602
後片付け,0.0005134346865975508,0.0008936334425833974,-0.0003801987559858465,0.0003801987559858465
各自,0.0,0.00037982933868847536,-0.00037982933868847536,0.00037982933868847536
結ぶ,0.0006718779986706906,0.00029216988166102706,0.00037970811700966355,0.00037970811700966355
掌,0.0,0.00037901720974601466,-0.00037901720974601466,0.00037901720974601466
整備,0.00011326861241034959,0.0004922317996220814,-0.00037896318721173186,0.00037896318721173186
グループ,0.0011336774119448372,0.0015122215206514592,-0.000378544108706622,0.000378544108706622
進行,0.0,0.0003779071671189183,-0.0003779071671189183,0.0003779071671189183
通りかかる,0.0006133966133331698,0.000236183461969882,0.00037721315136328784,0.00037721315136328784
真ん中,0.0,0.0003769220279140355,-0.0003769220279140355,0.0003769220279140355
捨てる,0.0,0.0003766134207561737,-0.0003766134207561737,0.0003766134207561737
尻,0.0002959850232848755,0.000672569747356637,-0.0003765847240717615,0.0003765847240717615
塔,0.0,0.00037657113726838977,-0.00037657113726838977,0.00037657113726838977
ネット,0.005719652448743551,0.00609613844034427,-0.0003764859916007184,0.0003764859916007184
生じる,0.0004371747760310897,0.0008136072926150953,-0.0003764325165840056,0.0003764325165840056
挟,0.0005277732483602133,0.00015185553270775877,0.00037591771565245453,0.00037591771565245453
脱ぐ,0.0006707039551233094,0.00029505162930655885,0.0003756523258167505,0.0003756523258167505
興奮,0.0,0.0003756478680490328,-0.0003756478680490328,0.0003756478680490328
擦過,0.0,0.00037544775525432403,-0.00037544775525432403,0.00037544775525432403
外周,0.00020872203614609106,0.0005839023055574709,-0.00037518026941137984,0.00037518026941137984
ぶらんこ,0.0009303830968589854,0.0013055154307002824,-0.0003751323338412971,0.0003751323338412971
ダンクシュート,0.0,0.00037497196621822786,-0.00037497196621822786,0.00037497196621822786
うまい,0.0015756235176169777,0.0012014467524630004,0.0003741767651539772,0.0003741767651539772
本人,0.0013698049066141504,0.0009966295559947255,0.0003731753506194249,0.0003731753506194249
負荷,0.0,0.0003731584979564993,-0.0003731584979564993,0.0003731584979564993
硝子,0.0,0.0003726361933943453,-0.0003726361933943453,0.0003726361933943453
変える,0.00030455229189777595,0.0006766645571500161,-0.00037211226525224017,0.00037211226525224017
クラスメイト,0.0005508652117253118,0.000922307507042859,-0.00037144229531754726,0.00037144229531754726
方向,0.002888650163112209,0.00251739991002357,0.0003712502530886391,0.0003712502530886391
傷口,0.0,0.00037101495192902017,-0.00037101495192902017,0.00037101495192902017
爆発,0.0,0.00037090035896980057,-0.00037090035896980057,0.00037090035896980057
落とす,0.00113400766095049,0.0015048237728336375,-0.00037081611188314765,0.00037081611188314765
取り合う,0.0002535671215334671,0.0006240578195981926,-0.0003704906980647255,0.0003704906980647255
削る,0.0,0.00036992756348224425,-0.00036992756348224425,0.00036992756348224425
突風,0.0,0.0003697635500466129,-0.0003697635500466129,0.0003697635500466129
ささい,0.0,0.0003695738989133613,-0.0003695738989133613,0.0003695738989133613
戻す,0.0010725838422142775,0.0007038199493811295,0.00036876389283314794,0.00036876389283314794
長縄,0.0,0.00036874377286309404,-0.00036874377286309404,0.00036874377286309404
公園,0.0010468726138760736,0.0014152706356982572,-0.00036839802182218363,0.00036839802182218363
喉,0.0,0.0003681386138051539,-0.0003681386138051539,0.0003681386138051539
擦りむく,0.000820987221218279,0.0004532074290757925,0.00036777979214248647,0.00036777979214248647
眼科,0.0,0.0003670579023120869,-0.0003670579023120869,0.0003670579023120869
神経症,0.0,0.0003667739633060658,-0.0003667739633060658,0.0003667739633060658
全体,0.0003880355549017848,0.0007546409330761564,-0.0003666053781743716,0.0003666053781743716
観察,0.00034611728408020256,0.0007119756155712575,-0.0003658583314910549,0.0003658583314910549
めがける,0.00024265617899188008,0.0006080005636114827,-0.00036534438461960264,0.00036534438461960264
もみ合う,0.00026909958215424253,0.0006343240933481955,-0.000365224511193953,0.000365224511193953
連続,0.0,0.00036516921705782016,-0.00036516921705782016,0.00036516921705782016
片付け,0.0012813096316653964,0.0016464608150743517,-0.0003651511834089553,0.0003651511834089553
難聴,0.0,0.0003650475171643247,-0.0003650475171643247,0.0003650475171643247
地区,0.0,0.00036487492926731756,-0.00036487492926731756,0.00036487492926731756
ふた,0.0002776937616933698,0.000642317791093664,-0.0003646240294002942,0.0003646240294002942
はさまる,0.0006300250269673692,0.00026567622651493404,0.00036434880045243514,0.00036434880045243514
立ち上がる,0.0016291408517566481,0.001993017055568367,-0.00036387620381171876,0.00036387620381171876
矢,0.0,0.00036334475504358347,-0.00036334475504358347,0.00036334475504358347
分かる,0.00012572388963096422,0.0004888062513277844,-0.00036308236169682015,0.00036308236169682015
体力,0.00022130672292494075,0.0005840159880666602,-0.00036270926514171947,0.00036270926514171947
ボード,0.0008714176841372817,0.0005093662233079919,0.00036205146082928983,0.00036205146082928983
大学,0.0,0.00036193459413770616,-0.00036193459413770616,0.00036193459413770616
布団,0.0,0.00036167232435164185,-0.00036167232435164185,0.00036167232435164185
可能,0.0004526507854535793,9.136763391053949e-05,0.00036128315154303984,0.00036128315154303984
スクラム,0.0,0.0003611712892428917,-0.0003611712892428917,0.0003611712892428917
武道,0.00022765509633194186,0.0005875783344806682,-0.0003599232381487263,0.0003599232381487263
争い,0.0,0.000359099529407952,-0.000359099529407952,0.000359099529407952
mm,0.0,0.0003589206998750399,-0.0003589206998750399,0.0003589206998750399
家,0.00019011697044073083,0.0005480933634590812,-0.00035797639301835037,0.00035797639301835037
湿布,0.0,0.00035786014950967904,-0.00035786014950967904,0.00035786014950967904
運搬,0.0,0.00035757361587999487,-0.00035757361587999487,0.00035757361587999487
参加,0.003594642542395649,0.003237190161809322,0.00035745238058632707,0.00035745238058632707
脱げる,0.0005485932353643945,0.00019125290378796785,0.0003573403315764267,0.0003573403315764267
入学,0.0005328660750874302,0.00017556172891911614,0.0003573043461683141,0.0003573043461683141
年,0.0003627034680486034,0.0007197815620333515,-0.0003570780939847481,0.0003570780939847481
かぶさる,0.0,0.000357010747943051,-0.000357010747943051,0.000357010747943051
人工芝,0.0,0.0003567845568841388,-0.0003567845568841388,0.0003567845568841388
上履き,0.000560123453290525,0.00020361552984947233,0.0003565079234410526,0.0003565079234410526
おでこ,0.000539420882772707,0.0008958296603736749,-0.0003564087776009679,0.0003564087776009679
まわす,0.0,0.00035619512637726484,-0.00035619512637726484,0.00035619512637726484
はずれる,0.00012805064099206758,0.0004833678483140995,-0.0003553172073220319,0.0003553172073220319
ダブルス,0.0011301324900536529,0.0014846686361046097,-0.00035453614605095683,0.00035453614605095683
気,0.0017021215285755345,0.001347728223323485,0.0003543933052520495,0.0003543933052520495
かかえる,0.0,0.0003541093894979532,-0.0003541093894979532,0.0003541093894979532
加わる,0.0003275979456374839,0.0006815878382983999,-0.00035398989266091597,0.00035398989266091597
傷つける,0.0,0.00035392470233473663,-0.00035392470233473663,0.00035392470233473663
中央,0.001390534365427247,0.0010373521264154524,0.0003531822390117946,0.0003531822390117946
不全,0.0,0.0003530220373444722,-0.0003530220373444722,0.0003530220373444722
顆骨折,0.0,0.0003529150345876145,-0.0003529150345876145,0.0003529150345876145
本校,0.00027879462862954166,0.000631285499365994,-0.0003524908707364523,0.0003524908707364523
農業,0.000559100501209987,0.00020688685206937137,0.00035221364914061565,0.00035221364914061565
着席,0.0,0.0003520933685743239,-0.0003520933685743239,0.0003520933685743239
母,0.0,0.00035207534006127285,-0.00035207534006127285,0.00035207534006127285
説明,0.0,0.0003514798321484292,-0.0003514798321484292,0.0003514798321484292
回旋,0.0,0.00035064851275867423,-0.00035064851275867423,0.00035064851275867423
レフト,0.0005729741343886732,0.0002232298627265615,0.00034974427166211173,0.00034974427166211173
ストッパー,0.0,0.00034964370820245335,-0.00034964370820245335,0.00034964370820245335
週間,0.0,0.0003490685970109026,-0.0003490685970109026,0.0003490685970109026
かけっこ,0.002477992284526358,0.002129222172730991,0.0003487701117953668,0.0003487701117953668
切り,0.0,0.00034841663603912685,-0.00034841663603912685,0.00034841663603912685
へる,0.0,0.00034829447351272786,-0.00034829447351272786,0.00034829447351272786
一輪車,0.0002913479406091898,0.0006394866772026171,-0.0003481387365934273,0.0003481387365934273
ままごと,0.0,0.00034808100642698457,-0.00034808100642698457,0.00034808100642698457
殴打,0.0,0.00034791042385471635,-0.00034791042385471635,0.00034791042385471635
提出,0.0,0.00034789377553424956,-0.00034789377553424956,0.00034789377553424956
起き上がる,0.0008817133548814803,0.0005338630095060633,0.000347850345375417,0.000347850345375417
膝蓋骨,0.0,0.00034776872953090783,-0.00034776872953090783,0.00034776872953090783
コンビネーション,0.0,0.00034744546979716725,-0.00034744546979716725,0.00034744546979716725
背もたれ,0.0,0.00034740667350392025,-0.00034740667350392025,0.00034740667350392025
飛びつく,0.0006401175836687751,0.0002930987916339495,0.00034701879203482563,0.00034701879203482563
付け,0.0,0.0003468945177017154,-0.0003468945177017154,0.0003468945177017154
怒る,0.0010307067235613648,0.001377322381080102,-0.00034661565751873714,0.00034661565751873714
コード,0.0,0.0003465002165424357,-0.0003465002165424357,0.0003465002165424357
脛骨,0.0,0.0003463148532357037,-0.0003463148532357037,0.0003463148532357037
耐える,0.0,0.00034603092237044927,-0.00034603092237044927,0.00034603092237044927
割り,0.0,0.00034560192326931307,-0.00034560192326931307,0.00034560192326931307
倉庫,0.0006805268961587388,0.0010259332222745004,-0.0003454063261157616,0.0003454063261157616
カレー,0.0,0.0003453023803578109,-0.0003453023803578109,0.0003453023803578109
トラック,0.00043428209393362794,0.0007795744130877634,-0.0003452923191541355,0.0003452923191541355
悪化,0.0,0.00034499505813065563,-0.00034499505813065563,0.00034499505813065563
夕方,0.0,0.00034490168011479976,-0.00034490168011479976,0.00034490168011479976
ポール,0.0008650463728317688,0.0012099181034414656,-0.00034487173060969683,0.00034487173060969683
かがむ,0.00082037193711528,0.0004757005762240571,0.0003446713608912229,0.0003446713608912229
さしかかる,0.0005620014680926581,0.00021750946121204282,0.0003444920068806153,0.0003444920068806153
凍る,0.0005926306486097056,0.00024828928800869996,0.0003443413606010056,0.0003443413606010056
鉄板,0.0006658822684083244,0.0003216224932151261,0.00034425977519319834,0.00034425977519319834
自身,0.0,0.0003440955587385358,-0.0003440955587385358,0.0003440955587385358
並べる,0.0,0.00034390323748359773,-0.00034390323748359773,0.00034390323748359773
治まる,0.0,0.0003437755868392596,-0.0003437755868392596,0.0003437755868392596
答える,0.0,0.0003437194165410245,-0.0003437194165410245,0.0003437194165410245
度,0.0007904093295466884,0.0011338047856307527,-0.0003433954560840643,0.0003433954560840643
テープ,0.00022530068439227473,0.0005684028316373596,-0.0003431021472450849,0.0003431021472450849
ランプ,0.0,0.00034266896584189287,-0.00034266896584189287,0.00034266896584189287
長い,0.0008556870037503793,0.0005130644405376773,0.00034262256321270195,0.00034262256321270195
橋,0.0005872792638872625,0.0002448423011329209,0.00034243696275434163,0.00034243696275434163
杭,0.0,0.0003422811739479019,-0.0003422811739479019,0.0003422811739479019
間隔,0.0,0.00034112261669970244,-0.00034112261669970244,0.00034112261669970244
無い,0.0,0.00034022815692473377,-0.00034022815692473377,0.00034022815692473377
もらう,0.001047290913574013,0.000707219752026411,0.00034007116154760207,0.00034007116154760207
ピアノ,0.0,0.0003393482886574139,-0.0003393482886574139,0.0003393482886574139
ひざ,0.0,0.0003391973541136046,-0.0003391973541136046,0.0003391973541136046
裂ける,0.0007645945486109147,0.0004258332443611174,0.00033876130424979726,0.00033876130424979726
絵本,0.0,0.00033857600391280594,-0.00033857600391280594,0.00033857600391280594
人指し指,0.0,0.000338329579474473,-0.000338329579474473,0.000338329579474473
務める,0.0,0.00033817502589850607,-0.00033817502589850607,0.00033817502589850607
ステンレス,0.0,0.0003380214283742509,-0.0003380214283742509,0.0003380214283742509
利用,0.0007163018309339143,0.0003784510105270656,0.0003378508204068487,0.0003378508204068487
クロール,0.0,0.0003377966809058194,-0.0003377966809058194,0.0003377966809058194
囲む,0.0,0.00033743029903094036,-0.00033743029903094036,0.00033743029903094036
予行,0.0002464591224307017,0.0005836511480092469,-0.00033719202557854524,0.00033719202557854524
通過,0.0001456496077690776,0.0004827437487162526,-0.000337094140947175,0.000337094140947175
バラ,0.0,0.0003369274496770088,-0.0003369274496770088,0.0003369274496770088
シューズ,0.0,0.00033676233423928046,-0.00033676233423928046,0.00033676233423928046
事件,0.0,0.000336484148990841,-0.000336484148990841,0.000336484148990841
草むら,0.0,0.00033639336732499046,-0.00033639336732499046,0.00033639336732499046
円,0.0002565663308858564,0.0005926110237886493,-0.0003360446929027929,0.0003360446929027929
アップ,0.00029866401234386895,0.0006346597790392328,-0.0003359957666953639,0.0003359957666953639
以前,0.0009099641771324757,0.0005742151937710615,0.0003357489833614142,0.0003357489833614142
門,0.0005654793522958522,0.0009010653188179583,-0.00033558596652210606,0.00033558596652210606
呼び止める,0.0,0.00033487871615370956,-0.00033487871615370956,0.00033487871615370956
バスケット,0.0013217243604245034,0.0009872754856286422,0.0003344488747958612,0.0003344488747958612
部位,0.0006355110179628717,0.0003011461243910006,0.0003343648935718711,0.0003343648935718711
ピッチャー,0.005120243092648602,0.00478693562439874,0.0003333074682498622,0.0003333074682498622
返却,0.000609316018100686,0.0002764945460925715,0.0003328214720081145,0.0003328214720081145
全校,0.0003596729493990452,0.0006922675437063695,-0.00033259459430732435,0.00033259459430732435
あたり,0.002014538215464821,0.0023462684521799817,-0.0003317302367151606,0.0003317302367151606
挟まる,0.0012925705607425148,0.0016240575832139113,-0.0003314870224713966,0.0003314870224713966
ほお骨,0.0,0.0003312045683874445,-0.0003312045683874445,0.0003312045683874445
南側,0.0,0.0003308647594202358,-0.0003308647594202358,0.0003308647594202358
学年,0.0018107238758824176,0.0014804068864939617,0.0003303169893884559,0.0003303169893884559
擦る,0.00015294829317999406,0.0004832426946630978,-0.0003302944014831038,0.0003302944014831038
向き,0.0006499321584411792,0.0009801122548943276,-0.00033018009645314843,0.00033018009645314843
急ぎ足,0.0005180672674222413,0.0001889163397617276,0.0003291509276605138,0.0003291509276605138
感染,0.0,0.0003285991410756641,-0.0003285991410756641,0.0003285991410756641
つけ,0.0,0.00032835164492518785,-0.00032835164492518785,0.00032835164492518785
立てかける,0.00021190269853325688,0.000539600965321274,-0.0003276982667880171,0.0003276982667880171
正門,0.0006805007600989685,0.00035296066043209175,0.0003275400996668767,0.0003275400996668767
たち,0.0008389594359551776,0.0011663000883942408,-0.00032734065243906325,0.00032734065243906325
学園,0.0,0.00032690665504341845,-0.00032690665504341845,0.00032690665504341845
変わる,0.0009307319979938516,0.0006039175586503435,0.0003268144393435081,0.0003268144393435081
前後,0.0002099021019635648,0.0005363292243292219,-0.00032642712236565706,0.00032642712236565706
頸椎,0.0005153711001007534,0.0001891947588224026,0.00032617634127835076,0.00032617634127835076
またがる,0.0,0.00032582611006850166,-0.00032582611006850166,0.00032582611006850166
右折,0.0004894271300193583,0.00016362639365760285,0.00032580073636175543,0.00032580073636175543
触る,9.418607408014425e-05,0.0004199464290151789,-0.0003257603549350346,0.0003257603549350346
顆上骨,0.0,0.00032521934385641504,-0.00032521934385641504,0.00032521934385641504
ひとり,0.00021206677550272593,0.0005372307517305252,-0.0003251639762277993,0.0003251639762277993
セーフティ,0.0,0.00032467835340712064,-0.00032467835340712064,0.00032467835340712064
紐,0.0007411267362470119,0.0004165139826136936,0.00032461275363331824,0.00032461275363331824
防具,0.0,0.0003246055374138589,-0.0003246055374138589,0.0003246055374138589
その間,0.0,0.0003245233986045052,-0.0003245233986045052,0.0003245233986045052
雑談,0.0,0.0003239589653525157,-0.0003239589653525157,0.0003239589653525157
本棚,0.0006798637797396372,0.0003571120402711996,0.0003227517394684376,0.0003227517394684376
刀,0.0,0.00032219502168748856,-0.00032219502168748856,0.00032219502168748856
算数,0.0,0.0003221777042502261,-0.0003221777042502261,0.0003221777042502261
おく,0.0,0.0003215371148358052,-0.0003215371148358052,0.0003215371148358052
履く,0.0005208460290001468,0.0008423798700035644,-0.00032153384100341755,0.00032153384100341755
異物,0.0,0.00032151838764171616,-0.00032151838764171616,0.00032151838764171616
マッチ,0.0002454371025584425,0.0005668697883746293,-0.00032143268581618674,0.00032143268581618674
段違い,0.0,0.000321011010685902,-0.000321011010685902,0.000321011010685902
熱中,0.0,0.00032092079007148386,-0.00032092079007148386,0.00032092079007148386
取っ手,0.00019607953998662867,0.0005168136839957039,-0.0003207341440090752,0.0003207341440090752
根元,0.0006113405179045575,0.00029074762363819637,0.0003205928942663611,0.0003205928942663611
橈骨,0.0,0.0003205168027354355,-0.0003205168027354355,0.0003205168027354355
疲れる,0.0,0.0003204246891429611,-0.0003204246891429611,0.0003204246891429611
探す,0.0003014161035380125,0.0006213865754023687,-0.00031997047186435617,0.00031997047186435617
間に合う,0.0008652487053510124,0.0005453058952059469,0.00031994281014506554,0.00031994281014506554
離す,0.0018568090434379963,0.002176692282959655,-0.00031988323952165856,0.00031988323952165856
ノート,0.0,0.00031988106009989316,-0.00031988106009989316,0.00031988106009989316
巻き,0.0,0.0003198662754708778,-0.0003198662754708778,0.0003198662754708778
多数,0.0,0.0003197368769601629,-0.0003197368769601629,0.0003197368769601629
kg,0.0,0.00031881548130725963,-0.00031881548130725963,0.00031881548130725963
落ち着く,0.0,0.0003186847021521451,-0.0003186847021521451,0.0003186847021521451
岩,0.0006326552026639947,0.0003140555908077402,0.00031859961185625455,0.00031859961185625455
校内,0.0010049421112140256,0.0006864582835488853,0.00031848382766514036,0.00031848382766514036
自陣,0.0004714565618726712,0.0001539598687282168,0.0003174966931444544,0.0003174966931444544
ピン,0.0,0.00031727553557620123,-0.00031727553557620123,0.00031727553557620123
引き上げる,0.00014243385602840606,0.00045964501775925225,-0.0003172111617308462,0.0003172111617308462
筋,0.0003626139576627028,0.0006791161459078858,-0.00031650218824518303,0.00031650218824518303
部品,0.0,0.00031632397636013085,-0.00031632397636013085,0.00031632397636013085
嗅覚,0.0,0.00031569772905448614,-0.00031569772905448614,0.00031569772905448614
感,0.0,0.000315418090533546,-0.000315418090533546,0.000315418090533546
業,0.0,0.00031526393703332683,-0.00031526393703332683,0.00031526393703332683
ぶらさがる,0.0,0.0003151712882030714,-0.0003151712882030714,0.0003151712882030714
かかと,0.00025991528166546677,0.000574948297321867,-0.00031503301565640027,0.00031503301565640027
バンド,0.0,0.0003144208263068311,-0.0003144208263068311,0.0003144208263068311
十分,0.0,0.0003143352688414114,-0.0003143352688414114,0.0003143352688414114
手元,0.0004888721765769738,0.00017472584294233882,0.00031414633363463496,0.00031414633363463496
停車,0.000793845199758227,0.0004801243163382203,0.00031372088342000677,0.00031372088342000677
サーキット,0.0004791394492137211,0.00016597811990079633,0.00031316132931292475,0.00031316132931292475
抱きつく,0.0,0.0003128268721766734,-0.0003128268721766734,0.0003128268721766734
移動,0.004103755648029943,0.004416309631711934,-0.00031255398368199103,0.00031255398368199103
引きずる,0.0,0.00031249833043839076,-0.00031249833043839076,0.00031249833043839076
割,0.0,0.00031241921816556724,-0.00031241921816556724,0.00031241921816556724
読書,0.0,0.0003122964945298074,-0.0003122964945298074,0.0003122964945298074
歳児,0.0,0.0003112605704519845,-0.0003112605704519845,0.0003112605704519845
集会,0.0007369835819168698,0.00042587097085561705,0.00031111261106125276,0.00031111261106125276
シュート,0.005954692837254349,0.005643596846261173,0.00031109599099317636,0.00031109599099317636
クリア,0.0004674698133951899,0.000778464420685719,-0.0003109946072905291,0.0003109946072905291
自主,0.0004949670864198624,0.0008049614966619377,-0.0003099944102420753,0.0003099944102420753
飾り,0.0,0.00030985147962860917,-0.00030985147962860917,0.00030985147962860917
横切る,0.0002868279235541255,0.0005962979835717442,-0.0003094700600176187,0.0003094700600176187
池,0.0,0.0003093965488736218,-0.0003093965488736218,0.0003093965488736218
追突,0.0006376763265527645,0.0003283354801146983,0.00030934084643806625,0.00030934084643806625
木製,0.00043710809864637976,0.0007464449670765528,-0.00030933686843017305,0.00030933686843017305
解析,0.0,0.00030917692276830657,-0.00030917692276830657,0.00030917692276830657
中断,0.0,0.00030917028688623774,-0.00030917028688623774,0.00030917028688623774
遠く,0.0,0.00030899779160551853,-0.00030899779160551853,0.00030899779160551853
腹ばい,0.0004355737526933204,0.00012692534129206135,0.00030864841140125905,0.00030864841140125905
不要,0.0,0.00030850816343959967,-0.00030850816343959967,0.00030850816343959967
凶行,0.0,0.00030831718278474395,-0.00030831718278474395,0.00030831718278474395
ふち,0.0,0.00030816222478623775,-0.00030816222478623775,0.00030816222478623775
わき,0.0,0.0003080727911477628,-0.0003080727911477628,0.0003080727911477628
突っ込む,0.0018177690176843968,0.0021255372684208036,-0.00030776825073640683,0.00030776825073640683
居る,0.0,0.00030647562662660446,-0.00030647562662660446,0.00030647562662660446
葉,0.0,0.00030584950771638864,-0.00030584950771638864,0.00030584950771638864
団,0.0004893993226359793,0.00018376786121971364,0.00030563146141626566,0.00030563146141626566
口前,0.0005565278919468438,0.0002510608162947628,0.000305467075652081,0.000305467075652081
態度,0.0001883552020297963,0.0004937208153198488,-0.00030536561329005246,0.00030536561329005246
れっする,0.0005336954897518124,0.00022843572429273693,0.00030525976545907546,0.00030525976545907546
通行,0.0004733791796758462,0.00016831963456690821,0.000305059545108938,0.000305059545108938
言語,0.0,0.0003040123568006076,-0.0003040123568006076,0.0003040123568006076
気づく,0.001039034214761373,0.0013429262786287003,-0.0003038920638673273,0.0003038920638673273
不安定,0.00015880197353472557,0.00046204361121852727,-0.0003032416376838017,0.0003032416376838017
顎骨,0.0,0.00030311347185511903,-0.00030311347185511903,0.00030311347185511903
洗う,0.0004065743765333965,0.0007096682801625856,-0.0003030939036291891,0.0003030939036291891
向こう,0.0,0.00030295994715486864,-0.00030295994715486864,0.00030295994715486864
避難,0.0,0.0003028739429257042,-0.0003028739429257042,0.0003028739429257042
補強,0.0,0.0003027345123625652,-0.0003027345123625652,0.0003027345123625652
後部,0.00015740245081895658,0.0004601191922869495,-0.00030271674146799287,0.00030271674146799287
支柱,0.003781892843534232,0.0034791787809392554,0.00030271406259497645,0.00030271406259497645
腰掛ける,0.0004867780504140086,0.0001843031491147449,0.0003024749012992637,0.0003024749012992637
大内,0.0,0.0003020325569329498,-0.0003020325569329498,0.0003020325569329498
ひっくり返る,0.0,0.0003019974562753171,-0.0003019974562753171,0.0003019974562753171
通用,0.0,0.0003018906894392024,-0.0003018906894392024,0.0003018906894392024
集中,0.0,0.00030180198237388594,-0.00030180198237388594,0.00030180198237388594
吐き気,0.00017320933128021416,0.0004746361127933332,-0.00030142678151311907,0.00030142678151311907
下足,0.0,0.00030118171992415255,-0.00030118171992415255,0.00030118171992415255
ホテル,0.0,0.0003007038220301852,-0.0003007038220301852,0.0003007038220301852
手足,0.00046390564224775533,0.0007645003272415715,-0.0003005946849938162,0.0003005946849938162
ボルト,0.0,0.0003004860524382995,-0.0003004860524382995,0.0003004860524382995
振り,0.0,0.00030044592327261514,-0.00030044592327261514,0.00030044592327261514
波,0.0,0.00030042915965428833,-0.00030042915965428833,0.00030042915965428833
垂直,0.0,0.00029995033350245644,-0.00029995033350245644,0.00029995033350245644
支え,0.0,0.00029916867923321025,-0.00029916867923321025,0.00029916867923321025
報告,0.0,0.00029892940119109014,-0.00029892940119109014,0.00029892940119109014
重なる,0.0008687482209045453,0.000570349907461666,0.00029839831344287936,0.00029839831344287936
ガス,0.0,0.0002982613373346665,-0.0002982613373346665,0.0002982613373346665
講習,0.0006640078377078823,0.0003658745149903405,0.00029813332271754183,0.00029813332271754183
試験,0.00012541649462921188,0.0004229791060834669,-0.00029756261145425503,0.00029756261145425503
悪口,0.0,0.0002970200308151151,-0.0002970200308151151,0.0002970200308151151
複合,0.0,0.0002966904507930706,-0.0002966904507930706,0.0002966904507930706
脚長,0.0,0.0002966523375185243,-0.0002966523375185243,0.0002966523375185243
返球,0.001509863862360344,0.0012135953760011931,0.0002962684863591508,0.0002962684863591508
通り抜ける,0.0,0.00029614871921250616,-0.00029614871921250616,0.00029614871921250616
まとめる,0.0,0.0002961122603551609,-0.0002961122603551609,0.0002961122603551609
継続,0.0,0.00029603581576857156,-0.00029603581576857156,0.00029603581576857156
