項目数,項目集合,事例数,支持度,支持度（％）
2,発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=6,141,0.018354595157511065,1.8355
2,場合別2=体育的部活動 | 給付年度=17,141,0.018354595157511065,1.8355
2,給付年度=25 | 被災学校種=高,141,0.018354595157511065,1.8355
2,発生場所2=運動場・校庭（園庭） | 給付年度=2,141,0.018354595157511065,1.8355
2,発生場所2=道路 | 被災学年=3,140,0.01822442072376985,1.8224
2,性別=女 | 給付年度=20,140,0.01822442072376985,1.8224
2,競技種目=バスケットボール | 被災学校種=中,140,0.01822442072376985,1.8224
2,場合別1=課外指導 | 給付年度=23,140,0.01822442072376985,1.8224
2,場合別2=体育的部活動 | 給付年度=25,140,0.01822442072376985,1.8224
2,場合別2=体育的部活動 | 給付年度=1,139,0.018094246290028638,1.8094
2,給付年度=2 | 被災学校種=中,139,0.018094246290028638,1.8094
2,給付年度=5 | 被災学校種=高,139,0.018094246290028638,1.8094
2,場合別1=学校行事 | 被災学校種=高,138,0.017964071856287425,1.7964
2,発生場所2=教室（保育室） | 被災学年=3,138,0.017964071856287425,1.7964
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=26,138,0.017964071856287425,1.7964
2,発生場所2=運動場・校庭（園庭） | 給付年度=28,138,0.017964071856287425,1.7964
2,給付年度=2 | 被災学年=2,138,0.017964071856287425,1.7964
2,場合別1=学校行事 | 発生場所1=学校内・校舎外（園内・園舎外）,137,0.01783389742254621,1.7834
2,給付年度=17 | 被災学年=2,137,0.01783389742254621,1.7834
2,給付年度=26 | 被災学年=2,137,0.01783389742254621,1.7834
2,給付年度=27 | 被災学校種=中,137,0.01783389742254621,1.7834
2,場合別2=下校（降園）中 | 被災学校種=高,137,0.01783389742254621,1.7834
2,場合別1=学校行事 | 被災学校種=中,136,0.017703722988804998,1.7704
2,場合別2=昼食時休憩時間中 | 被災学年=2,136,0.017703722988804998,1.7704
2,発生場所2=廊下 | 被災学年=2,136,0.017703722988804998,1.7704
2,競技種目=バスケットボール | 被災学年=2,136,0.017703722988804998,1.7704
2,場合別2=体育的部活動 | 給付年度=23,136,0.017703722988804998,1.7704
2,発生場所2=運動場・校庭（園庭） | 給付年度=30,136,0.017703722988804998,1.7704
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=1,135,0.017573548555063784,1.7574
2,場合別1=通学中 | 被災学年=3,134,0.01744337412132257,1.7443
2,性別=男 | 被災学校種=保,134,0.01744337412132257,1.7443
2,場合別1=休憩時間 | 給付年度=18,133,0.017313199687581358,1.7313
2,場合別2=始業前の特定時間中 | 被災学校種=小,133,0.017313199687581358,1.7313
2,和暦=平成 | 発生場所2=学校外体育館,133,0.017313199687581358,1.7313
2,場合別2=始業前の特定時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,133,0.017313199687581358,1.7313
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=3,133,0.017313199687581358,1.7313
2,発生場所2=道路 | 被災学校種=中,132,0.017183025253840144,1.7183
2,場合別2=昼食時休憩時間中 | 被災学年=3,132,0.017183025253840144,1.7183
2,給付年度=18 | 被災学年=1,132,0.017183025253840144,1.7183
2,給付年度=22 | 被災学校種=中,132,0.017183025253840144,1.7183
2,性別=女 | 発生場所2=その他,132,0.017183025253840144,1.7183
2,給付年度=2 | 被災学年=1,132,0.017183025253840144,1.7183
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=25,132,0.017183025253840144,1.7183
2,和暦=令和 | 発生場所2=道路,132,0.017183025253840144,1.7183
2,給付年度=17 | 被災学校種=中,131,0.01705285082009893,1.7053
2,発生場所2=学校外運動場・競技場 | 被災学校種=中,131,0.01705285082009893,1.7053
2,給付年度=22 | 被災学校種=小,131,0.01705285082009893,1.7053
2,発生場所2=運動場・校庭（園庭） | 給付年度=24,131,0.01705285082009893,1.7053
2,発生場所1=学校外（園外） | 競技種目=サッカー・フットサル,131,0.01705285082009893,1.7053
2,場合別1=特別活動（除学校行事） | 性別=女,131,0.01705285082009893,1.7053
2,場合別1=学校行事 | 発生場所2=運動場・校庭（園庭）,130,0.016922676386357718,1.6923
2,発生場所2=学校外運動場・競技場 | 被災学年=3,130,0.016922676386357718,1.6923
2,発生場所2=その他 | 被災学校種=高,130,0.016922676386357718,1.6923
2,和暦=平成 | 場合別2=その他の教科,130,0.016922676386357718,1.6923
2,場合別1=課外指導 | 給付年度=24,130,0.016922676386357718,1.6923
2,性別=女 | 給付年度=17,129,0.016792501952616504,1.6793
2,性別=女 | 通学方法=自転車,129,0.016792501952616504,1.6793
2,和暦=平成 | 発生場所2=実習実験室,129,0.016792501952616504,1.6793
2,場合別1=特別活動（除学校行事） | 場合別2=日常の清掃,129,0.016792501952616504,1.6793
2,発生場所2=運動場・校庭（園庭） | 被災学年=6,128,0.016662327518875295,1.6662
2,場合別1=学校行事 | 性別=女,128,0.016662327518875295,1.6662
2,場合別2=始業前の特定時間中 | 性別=男,128,0.016662327518875295,1.6662
2,場合別1=課外指導 | 競技種目=バレーボール,128,0.016662327518875295,1.6662
2,場合別2=体育的部活動 | 競技種目=バレーボール,128,0.016662327518875295,1.6662
2,発生場所2=運動場・校庭（園庭） | 給付年度=1,128,0.016662327518875295,1.6662
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=5,128,0.016662327518875295,1.6662
2,給付年度=19 | 被災学年=3,127,0.01653215308513408,1.6532
2,場合別2=体育的部活動 | 給付年度=24,127,0.01653215308513408,1.6532
2,給付年度=25 | 被災学年=2,127,0.01653215308513408,1.6532
2,給付年度=25 | 被災学年=1,127,0.01653215308513408,1.6532
2,発生場所2=運動場・校庭（園庭） | 給付年度=26,127,0.01653215308513408,1.6532
2,給付年度=29 | 被災学年=2,127,0.01653215308513408,1.6532
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=3,127,0.01653215308513408,1.6532
2,場合別1=学校行事 | 被災学年=2,126,0.016401978651392868,1.6402
2,給付年度=18 | 被災学年=3,126,0.016401978651392868,1.6402
2,給付年度=20 | 被災学校種=小,126,0.016401978651392868,1.6402
2,場合別1=各教科等 | 被災学年=6,126,0.016401978651392868,1.6402
2,場合別2=授業終了後の特定時間中 | 被災学校種=小,126,0.016401978651392868,1.6402
2,発生場所2=廊下 | 被災学年=1,125,0.016271804217651654,1.6272
2,場合別1=保育中 | 発生場所1=学校内・校舎外（園内・園舎外）,125,0.016271804217651654,1.6272
2,場合別1=休憩時間 | 給付年度=19,125,0.016271804217651654,1.6272
2,給付年度=19 | 被災学年=1,125,0.016271804217651654,1.6272
2,場合別2=休憩時間中 | 被災学年=3,125,0.016271804217651654,1.6272
2,発生場所2=運動場・校庭（園庭） | 給付年度=23,125,0.016271804217651654,1.6272
2,給付年度=27 | 被災学年=1,125,0.016271804217651654,1.6272
2,性別=女 | 給付年度=27,125,0.016271804217651654,1.6272
2,給付年度=28 | 被災学年=1,125,0.016271804217651654,1.6272
2,給付年度=29 | 被災学年=1,125,0.016271804217651654,1.6272
2,給付年度=3 | 被災学校種=高,125,0.016271804217651654,1.6272
2,性別=男 | 通学方法=徒歩,125,0.016271804217651654,1.6272
2,場合別2=その他の教科 | 発生場所1=学校内・校舎内（園内・園舎内）,124,0.01614162978391044,1.6142
2,発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,124,0.01614162978391044,1.6142
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バレーボール,124,0.01614162978391044,1.6142
2,給付年度=29 | 被災学校種=中,124,0.01614162978391044,1.6142
2,給付年度=17 | 被災学校種=小,123,0.016011455350169228,1.6011
2,場合別1=通学中 | 被災学校種=中,123,0.016011455350169228,1.6011
2,場合別1=各教科等 | 競技種目=ソフトボール,123,0.016011455350169228,1.6011
2,場合別2=体育（保健体育） | 競技種目=ソフトボール,123,0.016011455350169228,1.6011
2,性別=男 | 競技種目=柔道,123,0.016011455350169228,1.6011
2,給付年度=24 | 被災学年=2,123,0.016011455350169228,1.6011
2,給付年度=26 | 被災学校種=中,123,0.016011455350169228,1.6011
2,給付年度=30 | 被災学校種=中,123,0.016011455350169228,1.6011
2,和暦=令和 | 場合別1=通学中,123,0.016011455350169228,1.6011
2,給付年度=20 | 被災学校種=中,122,0.015881280916428014,1.5881
2,給付年度=24 | 被災学校種=小,122,0.015881280916428014,1.5881
2,場合別1=保育中 | 発生場所2=運動場・校庭（園庭）,121,0.0157511064826868,1.5751
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バドミントン,121,0.0157511064826868,1.5751
2,給付年度=23 | 被災学年=1,121,0.0157511064826868,1.5751
2,給付年度=23 | 被災学年=2,121,0.0157511064826868,1.5751
2,発生場所2=その他 | 被災学年=2,120,0.015620932048945588,1.5621
2,発生場所2=運動場・校庭（園庭） | 給付年度=3,120,0.015620932048945588,1.5621
2,給付年度=20 | 被災学年=3,119,0.015490757615204374,1.5491
2,給付年度=21 | 被災学校種=小,119,0.015490757615204374,1.5491
2,和暦=平成 | 競技種目=バレーボール,119,0.015490757615204374,1.5491
2,給付年度=25 | 被災学校種=中,119,0.015490757615204374,1.5491
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=階段,119,0.015490757615204374,1.5491
2,場合別1=各教科等 | 競技種目=サッカー・フットサル,118,0.015360583181463161,1.5361
2,場合別2=体育（保健体育） | 競技種目=サッカー・フットサル,118,0.015360583181463161,1.5361
2,場合別1=保育中 | 被災学校種=幼,118,0.015360583181463161,1.5361
2,発生場所2=体育館・屋内運動場 | 競技種目=バレーボール,118,0.015360583181463161,1.5361
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=4,118,0.015360583181463161,1.5361
2,場合別1=課外指導 | 給付年度=5,118,0.015360583181463161,1.5361
2,和暦=令和 | 発生場所2=学校外運動場・競技場,118,0.015360583181463161,1.5361
2,場合別1=課外指導 | 給付年度=3,117,0.015230408747721948,1.523
2,性別=女 | 被災学校種=保,116,0.015100234313980734,1.51
2,発生場所2=体育館・屋内運動場 | 競技種目=バドミントン,116,0.015100234313980734,1.51
2,発生場所1=学校外（園外） | 給付年度=21,116,0.015100234313980734,1.51
2,給付年度=22 | 被災学年=1,116,0.015100234313980734,1.51
2,給付年度=24 | 被災学年=1,116,0.015100234313980734,1.51
2,給付年度=26 | 被災学年=1,116,0.015100234313980734,1.51
2,性別=女 | 給付年度=29,116,0.015100234313980734,1.51
2,場合別1=休憩時間 | 給付年度=22,115,0.014970059880239521,1.497
2,場合別1=各教科等 | 発生場所2=教室（保育室）,114,0.014839885446498308,1.484
2,給付年度=23 | 被災学校種=中,114,0.014839885446498308,1.484
2,給付年度=4 | 被災学校種=高,114,0.014839885446498308,1.484
2,場合別2=体育的部活動 | 給付年度=5,114,0.014839885446498308,1.484
2,性別=男 | 発生場所2=学校外体育館,114,0.014839885446498308,1.484
2,場合別2=下校（降園）中 | 性別=女,114,0.014839885446498308,1.484
2,給付年度=17 | 被災学年=1,113,0.014709711012757094,1.471
2,発生場所2=その他 | 被災学校種=中,113,0.014709711012757094,1.471
2,発生場所2=その他 | 被災学年=1,113,0.014709711012757094,1.471
2,性別=男 | 発生場所2=実習実験室,113,0.014709711012757094,1.471
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=5,113,0.014709711012757094,1.471
2,給付年度=28 | 被災学年=2,112,0.014579536579015881,1.458
2,場合別2=体育的部活動 | 給付年度=3,112,0.014579536579015881,1.458
2,場合別2=下校（降園）中 | 被災学年=1,112,0.014579536579015881,1.458
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=その他,112,0.014579536579015881,1.458
2,場合別2=昼食時休憩時間中 | 被災学年=1,111,0.014449362145274668,1.4449
2,性別=女 | 給付年度=24,110,0.014319187711533454,1.4319
2,性別=女 | 給付年度=28,110,0.014319187711533454,1.4319
2,場合別1=特別活動（除学校行事） | 発生場所2=教室（保育室）,110,0.014319187711533454,1.4319
2,場合別2=下校（降園）中 | 被災学校種=小,110,0.014319187711533454,1.4319
2,場合別2=日常の清掃 | 発生場所1=学校内・校舎内（園内・園舎内）,110,0.014319187711533454,1.4319
2,場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,109,0.014189013277792241,1.4189
2,性別=女 | 競技種目=ソフトボール,109,0.014189013277792241,1.4189
2,和暦=平成 | 競技種目=柔道,109,0.014189013277792241,1.4189
2,場合別1=休憩時間 | 給付年度=20,109,0.014189013277792241,1.4189
2,和暦=令和 | 場合別2=休憩時間中,109,0.014189013277792241,1.4189
2,和暦=令和 | 競技種目=サッカー・フットサル,109,0.014189013277792241,1.4189
2,場合別1=学校行事 | 被災学年=3,108,0.014058838844051028,1.4059
2,競技種目=サッカー・フットサル | 被災学年=3,108,0.014058838844051028,1.4059
2,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=プール,108,0.014058838844051028,1.4059
2,場合別2=授業終了後の特定時間中 | 性別=女,108,0.014058838844051028,1.4059
2,給付年度=30 | 被災学年=1,108,0.014058838844051028,1.4059
2,被災学年=2 | 通学方法=自転車,108,0.014058838844051028,1.4059
2,発生場所2=教室（保育室） | 被災学校種=保,107,0.013928664410309816,1.3929
2,給付年度=20 | 被災学年=1,107,0.013928664410309816,1.3929
2,性別=女 | 競技種目=バスケットボール,107,0.013928664410309816,1.3929
2,性別=女 | 給付年度=26,107,0.013928664410309816,1.3929
2,和暦=平成 | 場合別2=日常の清掃,107,0.013928664410309816,1.3929
2,場合別1=各教科等 | 発生場所2=実習実験室,107,0.013928664410309816,1.3929
2,発生場所2=廊下 | 被災学年=3,106,0.013798489976568603,1.3798
2,競技種目=ソフトボール | 被災学校種=高,106,0.013798489976568603,1.3798
2,競技種目=バスケットボール | 被災学年=1,106,0.013798489976568603,1.3798
2,場合別1=休憩時間 | 給付年度=24,106,0.013798489976568603,1.3798
2,和暦=平成 | 被災学校種=幼,106,0.013798489976568603,1.3798
2,性別=女 | 給付年度=25,106,0.013798489976568603,1.3798
2,発生場所2=運動場・校庭（園庭） | 給付年度=5,106,0.013798489976568603,1.3798
2,発生場所1=学校外（園外） | 給付年度=17,105,0.01366831554282739,1.3668
2,発生場所1=学校外（園外） | 給付年度=26,105,0.01366831554282739,1.3668
2,性別=女 | 給付年度=1,105,0.01366831554282739,1.3668
2,給付年度=22 | 被災学年=3,105,0.01366831554282739,1.3668
2,和暦=平成 | 競技種目=バドミントン,104,0.013538141109086176,1.3538
2,給付年度=24 | 被災学校種=中,104,0.013538141109086176,1.3538
2,性別=女 | 給付年度=30,104,0.013538141109086176,1.3538
2,給付年度=3 | 被災学年=2,104,0.013538141109086176,1.3538
2,性別=男 | 競技種目=ソフトボール,104,0.013538141109086176,1.3538
2,給付年度=24 | 被災学年=3,103,0.013407966675344963,1.3408
2,和暦=令和 | 場合別2=昼食時休憩時間中,103,0.013407966675344963,1.3408
2,給付年度=1 | 被災学年=1,103,0.013407966675344963,1.3408
2,場合別1=課外指導 | 競技種目=柔道,102,0.01327779224160375,1.3278
2,場合別2=体育的部活動 | 競技種目=柔道,102,0.01327779224160375,1.3278
2,発生場所1=学校外（園外） | 給付年度=19,102,0.01327779224160375,1.3278
2,場合別1=各教科等 | 競技種目=バスケットボール,102,0.01327779224160375,1.3278
2,場合別2=体育（保健体育） | 競技種目=バスケットボール,102,0.01327779224160375,1.3278
2,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=昇降口・玄関,102,0.01327779224160375,1.3278
2,性別=男 | 競技種目=ラグビー,102,0.01327779224160375,1.3278
2,場合別1=休憩時間 | 給付年度=17,101,0.013147617807862536,1.3148
2,性別=女 | 給付年度=2,101,0.013147617807862536,1.3148
2,給付年度=17 | 被災学年=3,100,0.013017443374121323,1.3017
2,場合別2=授業終了後の特定時間中 | 被災学校種=中,100,0.013017443374121323,1.3017
2,場合別1=課外指導 | 競技種目=テニス（含ソフトテニス）,100,0.013017443374121323,1.3017
2,場合別2=体育的部活動 | 競技種目=テニス（含ソフトテニス）,100,0.013017443374121323,1.3017
2,給付年度=27 | 被災学年=3,100,0.013017443374121323,1.3017
2,場合別2=下校（降園）中 | 被災学年=2,100,0.013017443374121323,1.3017
2,場合別2=登校（登園）中 | 性別=女,100,0.013017443374121323,1.3017
2,場合別1=課外指導 | 競技種目=ラグビー,100,0.013017443374121323,1.3017
2,場合別2=体育的部活動 | 競技種目=ラグビー,100,0.013017443374121323,1.3017
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=柔道,99,0.01288726894038011,1.2887
2,給付年度=28 | 被災学校種=中,99,0.01288726894038011,1.2887
2,給付年度=1 | 被災学校種=小,99,0.01288726894038011,1.2887
2,給付年度=1 | 被災学年=2,99,0.01288726894038011,1.2887
2,場合別1=各教科等 | 給付年度=29,98,0.012757094506638896,1.2757
2,給付年度=1 | 被災学年=3,98,0.012757094506638896,1.2757
2,場合別1=課外指導 | 給付年度=4,98,0.012757094506638896,1.2757
2,給付年度=5 | 被災学年=1,98,0.012757094506638896,1.2757
2,発生場所2=学校外体育館 | 被災学校種=高,98,0.012757094506638896,1.2757
2,場合別1=課外指導 | 発生場所2=その他,98,0.012757094506638896,1.2757
2,給付年度=5 | 被災学年=2,98,0.012757094506638896,1.2757
2,場合別1=休憩時間 | 給付年度=21,97,0.012626920072897682,1.2627
2,給付年度=3 | 被災学年=1,97,0.012626920072897682,1.2627
2,場合別2=昼食時休憩時間中 | 発生場所2=教室（保育室）,96,0.01249674563915647,1.2497
2,発生場所2=体育館・屋内運動場 | 競技種目=柔道,96,0.01249674563915647,1.2497
2,給付年度=26 | 被災学校種=小,96,0.01249674563915647,1.2497
2,場合別2=体育的部活動 | 給付年度=4,96,0.01249674563915647,1.2497
2,場合別1=保育中 | 被災学年=5,95,0.012366571205415256,1.2367
2,発生場所1=学校外（園外） | 給付年度=22,95,0.012366571205415256,1.2367
2,性別=女 | 給付年度=23,95,0.012366571205415256,1.2367
2,場合別2=登校（登園）中 | 被災学年=1,95,0.012366571205415256,1.2367
2,場合別1=各教科等 | 被災学年=5,95,0.012366571205415256,1.2367
2,場合別1=保育中 | 被災学年=4,95,0.012366571205415256,1.2367
2,和暦=令和 | 被災学年=5,95,0.012366571205415256,1.2367
2,競技種目=ソフトボール | 被災学校種=中,94,0.012236396771674042,1.2236
2,給付年度=25 | 被災学校種=小,94,0.012236396771674042,1.2236
2,場合別1=特別活動（除学校行事） | 被災学校種=中,94,0.012236396771674042,1.2236
2,給付年度=30 | 被災学校種=小,94,0.012236396771674042,1.2236
2,和暦=平成 | 発生場所2=階段,94,0.012236396771674042,1.2236
2,競技種目=ラグビー | 被災学校種=高,94,0.012236396771674042,1.2236
2,発生場所1=学校外（園外） | 給付年度=18,93,0.01210622233793283,1.2106
2,場合別1=各教科等 | 給付年度=20,93,0.01210622233793283,1.2106
2,性別=女 | 競技種目=バレーボール,93,0.01210622233793283,1.2106
2,発生場所2=教室（保育室） | 被災学年=4,93,0.01210622233793283,1.2106
2,性別=女 | 給付年度=3,93,0.01210622233793283,1.2106
2,発生場所1=学校外（園外） | 給付年度=20,93,0.01210622233793283,1.2106
2,場合別1=休憩時間 | 発生場所2=体育館・屋内運動場,92,0.011976047904191617,1.1976
2,給付年度=21 | 被災学年=3,92,0.011976047904191617,1.1976
2,場合別2=その他の教科 | 性別=男,92,0.011976047904191617,1.1976
2,場合別1=休憩時間 | 給付年度=25,92,0.011976047904191617,1.1976
2,給付年度=28 | 被災学校種=小,92,0.011976047904191617,1.1976
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=4,92,0.011976047904191617,1.1976
2,発生場所2=教室（保育室） | 被災学年=5,92,0.011976047904191617,1.1976
2,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=テニス（含ソフトテニス）,91,0.011845873470450404,1.1846
2,競技種目=柔道 | 被災学校種=高,91,0.011845873470450404,1.1846
2,場合別1=休憩時間 | 給付年度=23,91,0.011845873470450404,1.1846
2,発生場所1=学校外（園外） | 給付年度=23,91,0.011845873470450404,1.1846
2,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=その他,91,0.011845873470450404,1.1846
2,給付年度=28 | 被災学年=3,91,0.011845873470450404,1.1846
2,和暦=令和 | 発生場所2=廊下,91,0.011845873470450404,1.1846
2,競技種目=バスケットボール | 被災学年=3,90,0.01171569903670919,1.1716
2,給付年度=1 | 被災学校種=中,90,0.01171569903670919,1.1716
2,給付年度=4 | 被災学年=1,90,0.01171569903670919,1.1716
2,場合別2=日常の清掃 | 性別=男,90,0.01171569903670919,1.1716
2,給付年度=29 | 被災学校種=小,90,0.01171569903670919,1.1716
2,発生場所2=運動場・校庭（園庭） | 競技種目=テニス（含ソフトテニス）,89,0.011585524602967977,1.1586
2,発生場所2=運動場・校庭（園庭） | 給付年度=4,89,0.011585524602967977,1.1586
2,発生場所2=体育館・屋内運動場 | 給付年度=30,89,0.011585524602967977,1.1586
2,場合別1=学校行事 | 場合別2=運動会・体育祭,88,0.011455350169226764,1.1455
2,場合別2=授業終了後の特定時間中 | 発生場所2=運動場・校庭（園庭）,88,0.011455350169226764,1.1455
2,和暦=平成 | 競技種目=テニス（含ソフトテニス）,88,0.011455350169226764,1.1455
2,場合別1=各教科等 | 給付年度=19,88,0.011455350169226764,1.1455
2,和暦=平成 | 発生場所2=プール,88,0.011455350169226764,1.1455
2,場合別1=特別活動（除学校行事） | 場合別2=学級（ホームルーム）活動,88,0.011455350169226764,1.1455
2,給付年度=3 | 被災学校種=中,88,0.011455350169226764,1.1455
2,給付年度=23 | 被災学年=3,87,0.01132517573548555,1.1325
2,給付年度=23 | 被災学校種=小,87,0.01132517573548555,1.1325
2,場合別1=各教科等 | 給付年度=24,87,0.01132517573548555,1.1325
2,場合別2=体育（保健体育） | 被災学年=6,87,0.01132517573548555,1.1325
2,発生場所1=学校外（園外） | 給付年度=25,87,0.01132517573548555,1.1325
2,場合別1=課外指導 | 競技種目=バドミントン,87,0.01132517573548555,1.1325
2,場合別2=体育的部活動 | 競技種目=バドミントン,87,0.01132517573548555,1.1325
2,場合別1=各教科等 | 競技種目=その他,86,0.011195001301744337,1.1195
2,場合別2=体育（保健体育） | 競技種目=その他,86,0.011195001301744337,1.1195
2,性別=女 | 給付年度=5,86,0.011195001301744337,1.1195
2,給付年度=27 | 被災学校種=小,86,0.011195001301744337,1.1195
2,発生場所2=その他 | 被災学校種=小,85,0.011064826868003124,1.1065
2,場合別2=昼食時休憩時間中 | 発生場所2=廊下,85,0.011064826868003124,1.1065
2,場合別2=授業終了後の特定時間中 | 被災学年=2,85,0.011064826868003124,1.1065
2,和暦=令和 | 被災学年=6,85,0.011064826868003124,1.1065
2,発生場所1=学校外（園外） | 給付年度=2,85,0.011064826868003124,1.1065
2,和暦=令和 | 競技種目=バスケットボール,84,0.01093465243426191,1.0935
2,給付年度=3 | 被災学校種=小,84,0.01093465243426191,1.0935
2,給付年度=26 | 被災学年=3,84,0.01093465243426191,1.0935
2,和暦=令和 | 通学方法=自転車,84,0.01093465243426191,1.0935
2,場合別1=休憩時間 | 給付年度=26,83,0.010804478000520697,1.0804
2,給付年度=30 | 被災学年=3,83,0.010804478000520697,1.0804
2,場合別1=学校行事 | 発生場所1=学校内・校舎内（園内・園舎内）,83,0.010804478000520697,1.0804
2,和暦=平成 | 競技種目=その他,83,0.010804478000520697,1.0804
2,場合別1=学校行事 | 被災学校種=小,82,0.010674303566779484,1.0674
2,被災学校種=中 | 通学方法=自転車,82,0.010674303566779484,1.0674
2,性別=男 | 発生場所2=プール,82,0.010674303566779484,1.0674
2,和暦=令和 | 被災学年=4,82,0.010674303566779484,1.0674
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=マット運動,82,0.010674303566779484,1.0674
2,発生場所2=体育館・屋内運動場 | 競技種目=マット運動,82,0.010674303566779484,1.0674
2,和暦=平成 | 競技種目=ラグビー,82,0.010674303566779484,1.0674
2,場合別1=学校行事 | 被災学年=1,82,0.010674303566779484,1.0674
2,発生場所2=体育館・屋内運動場 | 給付年度=18,81,0.01054412913303827,1.0544
2,性別=男 | 競技種目=バドミントン,81,0.01054412913303827,1.0544
2,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=水泳,81,0.01054412913303827,1.0544
2,場合別1=各教科等 | 給付年度=28,81,0.01054412913303827,1.0544
2,場合別2=日常の清掃 | 被災学校種=小,81,0.01054412913303827,1.0544
2,場合別2=体育的部活動 | 発生場所2=その他,81,0.01054412913303827,1.0544
2,被災学年=3 | 通学方法=自転車,80,0.010413954699297057,1.0414
2,和暦=平成 | 競技種目=水泳,80,0.010413954699297057,1.0414
2,発生場所1=学校外（園外） | 給付年度=24,80,0.010413954699297057,1.0414
2,発生場所1=学校外（園外） | 給付年度=27,80,0.010413954699297057,1.0414
2,場合別1=特別活動（除学校行事） | 被災学年=2,80,0.010413954699297057,1.0414
2,場合別1=各教科等 | 給付年度=3,80,0.010413954699297057,1.0414
2,和暦=平成 | 発生場所2=昇降口・玄関,80,0.010413954699297057,1.0414
2,場合別1=課外指導 | 競技種目=ソフトボール,80,0.010413954699297057,1.0414
2,場合別2=体育的部活動 | 競技種目=ソフトボール,80,0.010413954699297057,1.0414
2,発生場所1=学校外（園外） | 給付年度=30,80,0.010413954699297057,1.0414
2,場合別1=各教科等 | 給付年度=21,79,0.010283780265555844,1.0284
2,発生場所2=その他 | 被災学年=3,79,0.010283780265555844,1.0284
2,場合別1=各教科等 | 給付年度=22,79,0.010283780265555844,1.0284
2,発生場所2=プール | 競技種目=水泳,79,0.010283780265555844,1.0284
2,場合別1=休憩時間 | 発生場所2=その他,79,0.010283780265555844,1.0284
2,競技種目=バレーボール | 被災学校種=高,79,0.010283780265555844,1.0284
2,給付年度=5 | 被災学校種=中,79,0.010283780265555844,1.0284
2,場合別1=休憩時間 | 給付年度=27,79,0.010283780265555844,1.0284
2,発生場所2=体育館・屋内運動場 | 給付年度=20,78,0.010153605831814632,1.0154
2,場合別1=各教科等 | 競技種目=マット運動,78,0.010153605831814632,1.0154
2,場合別2=体育（保健体育） | 競技種目=マット運動,78,0.010153605831814632,1.0154
2,場合別1=各教科等 | 給付年度=27,78,0.010153605831814632,1.0154
2,発生場所1=学校外（園外） | 給付年度=1,78,0.010153605831814632,1.0154
2,競技種目=ソフトボール | 被災学年=3,77,0.010023431398073419,1.0023
2,場合別1=特別活動（除学校行事） | 発生場所1=学校内・校舎外（園内・園舎外）,77,0.010023431398073419,1.0023
2,発生場所2=体育館・屋内運動場 | 給付年度=28,77,0.010023431398073419,1.0023
2,発生場所1=学校外（園外） | 給付年度=29,77,0.010023431398073419,1.0023
2,給付年度=29 | 被災学年=3,77,0.010023431398073419,1.0023
2,場合別1=休憩時間 | 給付年度=1,77,0.010023431398073419,1.0023
2,場合別1=学校行事 | 場合別2=競技大会・球技大会,77,0.010023431398073419,1.0023
2,性別=女 | 通学方法=徒歩,77,0.010023431398073419,1.0023
3,場合別1=課外指導 | 場合別2=体育的部活動 | 性別=男,2264,0.29471491799010674,29.4715
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭）,2142,0.27883363707367875,27.8834
3,和暦=平成 | 場合別1=課外指導 | 場合別2=体育的部活動,2127,0.27688102056756053,27.6881
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭）,2102,0.2736266597240302,27.3627
3,和暦=平成 | 性別=男 | 被災学校種=高,1808,0.2353553762041135,23.5355
3,和暦=平成 | 場合別1=課外指導 | 性別=男,1784,0.2322311897943244,23.2231
3,場合別1=課外指導 | 場合別2=体育的部活動 | 被災学校種=高,1782,0.23197084092684198,23.1971
