N,N-gram,総出現回数,出現事例数,事例出現率（％）,N別順位
3,バウンド 眼 直撃,4,4,0.0521,1998
3,ボール 近距離 眼,4,4,0.0521,1999
3,ファウルチップ 眼 当たる,4,4,0.0521,2000
3,当たる 眼球 破裂,4,4,0.0521,2001
3,打つ ボール ネット,4,4,0.0521,2002
3,バッター 打つ 球,4,4,0.0521,2003
3,眼 付近 強い,4,4,0.0521,2004
3,肘 眼 当たる,4,4,0.0521,2005
3,体育 バドミントン 試合,4,4,0.0521,2006
3,練習 試合 タックル,4,4,0.0521,2007
3,強い 当たる 痛める,4,4,0.0521,2008
3,体育 時間 運動,4,4,0.0521,2009
3,頭 眼 ぶつかる,4,4,0.0521,2010
3,当たる 眼 痛める,4,4,0.0521,2011
3,窓 身 乗り出す,4,4,0.0521,2012
3,サッカー 至近 距離,4,4,0.0521,2013
3,試合 三塁 守る,4,4,0.0521,2014
3,相手 頭 眼,4,4,0.0521,2015
3,眼 入る 負傷,4,4,0.0521,2016
3,試合 打つ 打球,4,4,0.0521,2017
3,パンチ 眼 当たる,4,4,0.0521,2018
3,部 練習 ゲーム,4,4,0.0521,2019
3,練習 グラウンド バッティング,4,4,0.0521,2020
3,眼 下部 当たる,4,4,0.0521,2021
3,キーパー 蹴る ボール,4,4,0.0521,2022
3,バドミントン 部 部,4,4,0.0521,2023
3,ネット 枠 当たる,4,4,0.0521,2024
3,うし ろ 眼,4,4,0.0521,2025
3,眼 当たる 痛める,4,4,0.0521,2026
3,腹部 蹴る れる,4,4,0.0521,2027
3,眼 網膜 剥離,4,4,0.0521,2028
3,テニス 部 テニス,4,4,0.0521,2029
3,バドミントン 部 朝,4,4,0.0521,2030
3,先 眼 当たる,4,4,0.0521,2031
3,練習 試合 形式,4,4,0.0521,2032
3,バッティング ピッチャー 隣,4,4,0.0521,2033
3,すり抜ける 眼 当たる,4,4,0.0521,2034
3,練習 倒立 転,4,4,0.0521,2035
3,眼 直撃 視力,4,4,0.0521,2036
3,直撃 視力 障害,4,4,0.0521,2037
3,視力 障害 外傷,4,4,0.0521,2038
3,機能 障害 視野,4,4,0.0521,2039
3,障害 複 視,4,4,0.0521,2040
3,眼窩 内 側壁,4,4,0.0521,2041
3,当たる 眼 調節,4,4,0.0521,2042
3,力 減退 外傷,4,4,0.0521,2043
3,負傷 複 視,4,4,0.0521,2044
3,中心 暗い 外傷,4,4,0.0521,2045
3,減退 複 視,4,4,0.0521,2046
3,部 練習 テニス,4,4,0.0521,2047
3,練習 テニス コート,4,4,0.0521,2048
3,ソフトテニス 部 練習,4,4,0.0521,2049
3,調節 力 失う,4,4,0.0521,2050
3,負傷 外傷 性,4,4,0.0521,2051
3,白内障 眼 視力,4,4,0.0521,2052
3,れる 手術 眼球,4,4,0.0521,2053
3,眼球 破裂 眼,4,4,0.0521,2054
3,神経症 眼 視力,4,4,0.0521,2055
3,受診 治療 眼窩,4,4,0.0521,2056
3,打撲 眼 視力,4,4,0.0521,2057
3,受診 手術 眼球,4,4,0.0521,2058
3,手術 眼球 打撲,4,4,0.0521,2059
3,眼球 打撲 症,4,4,0.0521,2060
3,黄 斑 部,4,4,0.0521,2061
3,眼 直撃 救急,4,4,0.0521,2062
3,受診 手術 治療,4,4,0.0521,2063
3,眼 当たる 救急,4,4,0.0521,2064
3,翌日 受診 治療,4,4,0.0521,2065
3,外傷 性 虹彩,4,4,0.0521,2066
3,受診 手術 眼,4,4,0.0521,2067
3,眼 負傷 冷却,4,4,0.0521,2068
3,直撃 冷却 受診,4,4,0.0521,2069
3,状態 心肺 蘇生,4,4,0.0521,2070
3,頭頂 部 プール,4,4,0.0521,2071
3,前のめり 倒れる 意識,4,4,0.0521,2072
3,体操 部 練習,4,4,0.0521,2073
3,男 教室 内,4,4,0.0521,2074
3,教室 内 侵入,4,4,0.0521,2075
3,内 侵入 教官,4,4,0.0521,2076
3,侵入 教官 刺す,4,4,0.0521,2077
3,頭 痛い 言う,4,4,0.0521,2078
3,段違い 平行棒 練習,4,4,0.0521,2079
3,負傷 思う れる,4,4,0.0521,2080
3,られる 投げる られる,4,4,0.0521,2081
3,左手 指 骨折,4,4,0.0521,2082
3,頭部 強打 意識,4,4,0.0521,2083
3,崩す 転倒 右手,4,4,0.0521,2084
3,病院 受診 治療,4,4,0.0521,2085
3,体育 体育館 組,4,4,0.0521,2086
3,倒れる けいれん 起こす,4,4,0.0521,2087
3,意識 なくなる 心肺,4,4,0.0521,2088
3,腰 痛み 感じる,4,4,0.0521,2090
3,右手 薬指 ボール,4,4,0.0521,2091
3,ジャンプ 相手 チーム,4,4,0.0521,2092
3,右手 中指 薬指,4,4,0.0521,2093
3,バランス 崩す 後方,4,4,0.0521,2094
3,倒れる 病院 ICD,4,4,0.0521,2095
3,丸 鋸 刃,4,3,0.0391,2096
3,損傷 左上 肢,4,4,0.0521,2097
3,肢 麻痺 残存,4,4,0.0521,2098
3,膜 血腫 負う,4,4,0.0521,2099
3,麻痺 高次 脳,4,4,0.0521,2100
3,外傷 性 くも膜,4,4,0.0521,2101
3,性 くも膜 出血,4,4,0.0521,2102
3,転 練習 バランス,4,4,0.0521,2103
3,ＡＥＤ 装着 ＡＥＤ,4,4,0.0521,2104
3,装着 ＡＥＤ 解析,4,4,0.0521,2105
3,ＡＥＤ 解析 結果,4,4,0.0521,2106
3,倒れる 教頭 番,4,4,0.0521,2107
3,教頭 番 通報,4,4,0.0521,2108
3,運動 場 柔道,4,4,0.0521,2109
3,手術 高次 脳,4,4,0.0521,2110
3,れる 治療 脳,4,4,0.0521,2111
3,治療 高次 脳,4,4,0.0521,2112
3,停止 状態 救急,4,4,0.0521,2113
3,膝 疼痛 残る,4,4,0.0521,2114
3,階 音楽 室,4,4,0.0521,2115
3,診断 れる 頭痛,4,4,0.0521,2116
3,支える きれる 倒れる,4,4,0.0521,2117
3,バランス 崩す 手首,4,4,0.0521,2118
3,性 てんかん 残る,4,4,0.0521,2119
3,指 挟む 負傷,4,4,0.0521,2120
3,左手 小指 挟む,4,4,0.0521,2121
3,しまう 右手 中指,4,4,0.0521,2122
3,ドア 閉める 右手,4,4,0.0521,2123
3,骨 開放 骨折,4,4,0.0521,2124
3,骨折 指 骨,4,4,0.0521,2125
3,域 制限 醜状,4,4,0.0521,2126
3,制限 醜状 瘢痕,4,4,0.0521,2127
3,指 骨折 可動,4,4,0.0521,2128
3,れる 指 指,4,4,0.0521,2129
3,指 挟む 指,4,4,0.0521,2130
3,骨折 指 指,4,4,0.0521,2131
3,切断 指 機能,4,4,0.0521,2132
3,指 一部 失う,4,4,0.0521,2133
3,指 節 間,4,3,0.0391,2134
3,節 間 関節,4,3,0.0391,2135
3,受診 治療 小指,4,4,0.0521,2136
3,足 股間 当たる,4,4,0.0521,2137
3,下腹 部 当たる,4,4,0.0521,2138
3,膝 股間 負傷,4,4,0.0521,2139
3,腹部 強打 負傷,4,4,0.0521,2140
3,ボール 股間 強い,4,4,0.0521,2141
3,失う 心肺 停止,4,4,0.0521,2142
3,相手 足 股間,4,4,0.0521,2143
3,急 意識 失う,4,4,0.0521,2144
3,", m 走る",4,3,0.0391,2145
3,病院 治療 ICD,4,4,0.0521,2146
3,搬送 入院 除,4,4,0.0521,2147
3,入院 除 細,4,4,0.0521,2148
3,教員 胸骨 圧迫,4,4,0.0521,2149
3,教員 養護 教諭,4,4,0.0521,2150
3,養護 教諭 胸骨,4,4,0.0521,2151
3,教諭 胸骨 圧迫,4,4,0.0521,2152
3,胸骨 圧迫 ＡＥＤ,4,4,0.0521,2153
3,圧迫 ＡＥＤ 除,4,4,0.0521,2154
3,番 通報 養護,4,4,0.0521,2155
3,通報 養護 教諭,4,4,0.0521,2156
3,教員 救急 車,4,4,0.0521,2157
3,睾丸 一部 欠損,4,4,0.0521,2158
3,入院 治療 後日,4,4,0.0521,2159
3,治療 心室 細,4,4,0.0521,2160
3,精巣 破裂 手術,4,4,0.0521,2161
3,破裂 手術 睾丸,4,4,0.0521,2162
3,関節 可動 域,4,4,0.0521,2163
3,鎖骨 骨折 変形,4,4,0.0521,2164
3,残る 機能 低下,4,4,0.0521,2165
3,受診 治療 腰椎,4,4,0.0521,2166
3,場 鬼ごっこ 遊ぶ,3,3,0.0391,2167
3,殴る 蹴る 暴行,3,3,0.0391,2168
3,部 頬 部,3,3,0.0391,2169
3,サッカー ボール 飛ぶ,3,3,0.0391,2170
3,飛ぶ くる 耳,3,3,0.0391,2171
3,耳 当たる 耳鳴り,3,3,0.0391,2172
3,廊下 呼び出す れる,3,3,0.0391,2173
3,倒れる 本 児,3,3,0.0391,2174
3,落下 右側 頭部,3,3,0.0391,2175
3,試合 投手 投げる,3,3,0.0391,2176
3,ぶつかる 左側 頭部,3,3,0.0391,2177
3,頭部 当たる 頭部,3,3,0.0391,2178
3,ぶつかる バランス 崩す,3,3,0.0391,2179
3,ｍ 走る タイム,3,3,0.0391,2180
3,首 うし ろ,3,3,0.0391,2181
3,打つ 思う れる,3,3,0.0391,2182
3,出血 救急 搬送,3,3,0.0391,2183
3,行く 教室 戻る,3,3,0.0391,2184
3,走る くる 頭,3,3,0.0391,2185
3,水泳 準備 運動,3,3,0.0391,2186
3,耳 痛み 訴える,3,3,0.0391,2187
3,左側 頭部 直撃,3,3,0.0391,2188
3,組立 体操 練習,3,3,0.0391,2189
3,強い 打つ しまう,3,3,0.0391,2190
3,ボール 塁 ベース,3,3,0.0391,2191
3,準備 時間 教室,3,3,0.0391,2192
3,走る 友人 足,3,3,0.0391,2193
3,右側 頭部 強打,3,3,0.0391,2194
3,サッカー 部 ミニゲーム,3,3,0.0391,2195
3,友人 ボール 遊び,3,3,0.0391,2196
3,ボール 気 とる,3,3,0.0391,2197
3,聴力 障害 残存,3,3,0.0391,2198
3,頭部 側 頭部,3,3,0.0391,2199
3,剣道 部 練習,3,3,0.0391,2200
3,運動 場 走り高跳び,3,3,0.0391,2201
3,当たる 耳 聴力,3,3,0.0391,2202
3,きれる 手 離す,3,3,0.0391,2203
3,部 練習 打撃,3,3,0.0391,2204
3,練習 打撃 投手,3,3,0.0391,2205
3,打撃 投手 打者,3,3,0.0391,2206
3,部 練習 スパイク,3,3,0.0391,2207
3,体育館 ドッジボール ボール,3,3,0.0391,2208
3,部 体育館 シュート,3,3,0.0391,2209
3,れる 手術 外傷,3,3,0.0391,2210
3,高い さ 変える,3,3,0.0391,2211
3,回 回 目,3,3,0.0391,2212
3,周 走る 周,3,3,0.0391,2213
3,性 てんかん 発作,3,3,0.0391,2214
3,下腿 傷 負う,3,3,0.0391,2215
3,首 捻る 負傷,3,3,0.0391,2216
3,崩す 転倒 膝,3,3,0.0391,2217
3,部 練習 更衣,3,3,0.0391,2218
3,部 夏季 合宿,3,3,0.0391,2219
3,ｍ 位 離れる,3,3,0.0391,2220
3,接触 体 バランス,3,3,0.0391,2221
3,強い 打ちつける しまう,3,3,0.0391,2222
3,練習 相手 投げる,3,3,0.0391,2223
3,れる 形 転倒,3,3,0.0391,2224
3,感覚 障害 瘢痕,3,3,0.0391,2225
3,部分 強い 打つ,3,3,0.0391,2226
3,時間 友人 運動,3,3,0.0391,2227
3,場 設置 れる,3,3,0.0391,2228
3,倒れる 顎 強打,3,3,0.0391,2229
3,衝突 転倒 顎,3,3,0.0391,2230
3,そしゃく 機能 障害,3,3,0.0391,2231
3,室 冷却 受診,3,3,0.0391,2232
3,口 ぶつける 前歯,3,3,0.0391,2233
3,床 雑巾 がけ,3,3,0.0391,2234
3,追う かけっこ 転倒,3,3,0.0391,2235
3,前歯 強い ぶつける,3,3,0.0391,2236
3,休憩 時間 クラス,3,3,0.0391,2237
3,時間 クラス 友達,3,3,0.0391,2238
3,転ぶ 手 持つ,3,3,0.0391,2239
3,崩す 転倒 口,3,3,0.0391,2240
3,上顎 前歯 本,3,3,0.0391,2241
3,荷物 持つ 手,3,3,0.0391,2242
3,顔面 地面 打ちつける,3,3,0.0391,2243
3,滑走 バランス 崩す,3,3,0.0391,2244
3,部 素振り 練習,3,3,0.0391,2245
3,バッティング ボール 投げる,3,3,0.0391,2246
3,転倒 歯 打つ,3,3,0.0391,2247
3,顔 殴る れる,3,3,0.0391,2248
3,急ぐ 階段 駆ける,3,3,0.0391,2249
3,階段 駆ける 上がる,3,3,0.0391,2250
3,入ろう バランス 崩す,3,3,0.0391,2251
3,次 順番 待つ,3,3,0.0391,2252
3,～ ｍ 離れる,3,3,0.0391,2253
3,ｍ 離れる 場所,3,3,0.0391,2254
3,後方 口元 直撃,3,3,0.0391,2255
3,相手 肘 口,3,3,0.0391,2256
3,打者 振る バット,3,3,0.0391,2257
3,肘 顔 当たる,3,3,0.0391,2258
3,サッカー 部 相手,3,3,0.0391,2259
3,相手 肘 歯,3,3,0.0391,2260
3,顔面 当たる 唇,3,3,0.0391,2261
3,それる 顔面 直撃,3,3,0.0391,2262
3,守備 練習 打球,3,3,0.0391,2263
3,部 練習 キャッチボール,3,3,0.0391,2264
3,ノック 練習 フライ,3,3,0.0391,2265
3,捕る 球 失敗,3,3,0.0391,2266
3,前歯 部 強い,3,3,0.0391,2267
3,当たる 歯 負傷,3,3,0.0391,2268
3,選手 頭 顔面,3,3,0.0391,2269
3,くる 相手 選手,3,3,0.0391,2270
3,遠征 練習 試合,3,3,0.0391,2271
3,選手 タックル 相手,3,3,0.0391,2272
3,的 部 練習,3,3,0.0391,2273
3,練習 相手 頭,3,3,0.0391,2274
3,練習 相手 ボール,3,3,0.0391,2275
3,チーム 選手 ボール,3,3,0.0391,2276
3,頭部 顔面 ぶつかる,3,3,0.0391,2277
3,接触 転倒 前歯,3,3,0.0391,2278
3,教室 移動 階段,3,3,0.0391,2279
3,かかる 状態 前方,3,3,0.0391,2280
3,状態 前方 転倒,3,3,0.0391,2281
3,地面 顎 打つ,3,3,0.0391,2282
3,顎 打つ 前歯,3,3,0.0391,2283
3,打つ 前歯 折れる,3,3,0.0391,2284
3,通常 経路 自転車,3,3,0.0391,2285
3,下校 下り坂 スピード,3,3,0.0391,2286
3,スピード 出す 過ぎる,3,3,0.0391,2287
3,衝突 前歯 負傷,3,3,0.0391,2288
3,上がる バランス 崩す,3,3,0.0391,2289
3,出る 走る くる,3,3,0.0391,2290
3,足 もつれる 転ぶ,3,3,0.0391,2291
3,前歯 ぶつける 負傷,3,3,0.0391,2292
3,ソフトボール ティー バッティング,3,3,0.0391,2293
3,練習 順番 待つ,3,3,0.0391,2294
3,手 抜ける 顔面,3,3,0.0391,2295
3,顔面 バット 直撃,3,3,0.0391,2296
3,バット 顔面 負傷,3,3,0.0391,2297
3,ボール とる 行く,3,3,0.0391,2298
3,滑る 顔面 床,3,3,0.0391,2299
3,練習 転がる ボール,3,3,0.0391,2300
3,前歯 強い 打ちつける,3,3,0.0391,2301
3,飛ばす れる 床,3,3,0.0391,2302
3,廊下 走る 足,3,3,0.0391,2303
3,足 ふらつく 転倒,3,3,0.0391,2304
3,友人 ふざける 足,3,3,0.0391,2305
3,れる 前のめり 転倒,3,3,0.0391,2306
3,失う 前方 転倒,3,3,0.0391,2307
3,切れる 歯 本,3,3,0.0391,2308
3,顔 打ちつける 前歯,3,3,0.0391,2309
3,転倒 床 歯,3,3,0.0391,2310
3,床 歯 打ちつける,3,3,0.0391,2311
3,転倒 顔面 打撲,3,3,0.0391,2312
3,部 練習 隣,3,3,0.0391,2313
3,相手 頭 口,3,3,0.0391,2314
3,口 歯 負傷,3,3,0.0391,2315
3,転倒 前歯 負傷,3,3,0.0391,2316
3,練習 試合 ヘディング,3,3,0.0391,2317
3,取り合い 相手 選手,3,3,0.0391,2318
3,部 キャッチボール ボール,3,3,0.0391,2319
3,野球 部 シート,3,3,0.0391,2320
3,部 シート ノック,3,3,0.0391,2321
3,口 部 直撃,3,3,0.0391,2322
3,野球 部 紅白,3,3,0.0391,2323
3,屋内 練習 場,3,3,0.0391,2324
3,部 練習 セカンド,3,3,0.0391,2325
3,練習 セカンド 守る,3,3,0.0391,2326
3,捕る 損なう ボール,3,3,0.0391,2327
3,ボール 口 負傷,3,3,0.0391,2328
3,練習 シート ノック,3,3,0.0391,2329
3,シート ノック イレギュラーバウンド,3,3,0.0391,2330
3,試合 デッドボール 顔面,3,3,0.0391,2331
3,試合 バッター 打球,3,3,0.0391,2332
3,頭 歯 当たる,3,3,0.0391,2333
3,練習 リバウンド 取る,3,3,0.0391,2334
3,後頭部 顔面 当たる,3,3,0.0391,2335
3,頭 前歯 当たる,3,3,0.0391,2336
3,くる 口 直撃,3,3,0.0391,2337
3,操作 誤る ガードレール,3,3,0.0391,2338
3,転倒 前歯 折る,3,3,0.0391,2339
3,ハンドル 操作 誤り,3,3,0.0391,2340
3,ｍ 飛ばす れる,3,3,0.0391,2341
3,当たる バランス 崩す,3,3,0.0391,2342
3,転倒 歯 負傷,3,3,0.0391,2343
3,飛び出す くる 衝突,3,3,0.0391,2344
3,鉄棒 手 離れる,3,3,0.0391,2345
3,床 顔面 ぶつける,3,3,0.0391,2346
3,顔面 ぶつける しまう,3,3,0.0391,2347
3,コンクリート 壁 顔面,3,3,0.0391,2348
3,押す れる 体,3,3,0.0391,2349
3,外れる ボール 取る,3,3,0.0391,2350
3,バット 口元 当たる,3,3,0.0391,2351
3,清掃 終了 教室,3,3,0.0391,2352
3,滑る せる 転ぶ,3,3,0.0391,2353
3,手 持つ 傘,3,3,0.0391,2354
3,ろ 向き 走る,3,3,0.0391,2355
3,デッキ ブラシ 柄,3,3,0.0391,2356
3,離す タイミング ずれる,3,3,0.0391,2358
3,顎 強い 打つ,3,3,0.0391,2359
3,倒れる 顔面 路面,3,3,0.0391,2360
3,かける られる 振り向く,3,3,0.0391,2361
3,うし ろ 振り返る,3,3,0.0391,2362
3,スピード 出す 走行,3,3,0.0391,2363
3,眼 刺さる 負傷,3,3,0.0391,2364
3,バウンド 口 当たる,3,3,0.0391,2365
3,部 直撃 負傷,3,3,0.0391,2366
3,練習 ノック 打球,3,3,0.0391,2367
3,練習 セカンド 守備,3,3,0.0391,2368
3,捕る 球体 勢,3,3,0.0391,2369
3,フェンス 顔面 強打,3,3,0.0391,2370
3,打つ ボール 目,3,3,0.0391,2371
3,顔面 直撃 歯,3,3,0.0391,2372
3,守備 飛ぶ くる,3,3,0.0391,2373
3,ライナー 性 打球,3,3,0.0391,2374
3,れる くる ボール,3,3,0.0391,2375
3,試合 ノック 練習,3,3,0.0391,2376
3,スパイク 顔面 当たる,3,3,0.0391,2377
3,チーム 選手 ドリブル,3,3,0.0391,2378
3,こむ くる 相手,3,3,0.0391,2379
3,頭部 前歯 当たる,3,3,0.0391,2380
3,練習 試合 ルーズボール,3,3,0.0391,2381
3,ルーズボール 取る 行く,3,3,0.0391,2382
3,形式 練習 ディフェンス,3,3,0.0391,2383
3,練習 ディフェンス 相手,3,3,0.0391,2384
3,顔面 強い ぶつかる,3,3,0.0391,2385
3,練習 相手 突き,3,3,0.0391,2386
3,顔 地面 強打,3,3,0.0391,2387
3,衝突 転倒 前歯,3,3,0.0391,2388
3,転倒 前歯 破る,3,3,0.0391,2389
3,転倒 顔面 頭部,3,3,0.0391,2390
3,通行人 発見 れる,3,3,0.0391,2391
3,振る 下ろす ラケット,3,3,0.0391,2392
3,自転車 ごと 転落,3,3,0.0391,2393
3,友達 遊ぶ 友達,3,3,0.0391,2394
3,床 口 強打,3,3,0.0391,2395
3,鬼ごっこ 追いかける られる,3,3,0.0391,2396
3,支援 学級 教室,3,3,0.0391,2397
3,終わる 教室 戻る,3,3,0.0391,2398
3,前歯 当たる 破る,3,3,0.0391,2400
3,当たる 破る 折,3,3,0.0391,2401
3,前歯 強い 当たる,3,3,0.0391,2402
3,当たる 前歯 抜ける,3,3,0.0391,2403
3,くる 男子 ぶつかる,3,3,0.0391,2404
3,くる ボール 口,3,3,0.0391,2405
3,投げる ボール バッター,3,3,0.0391,2406
3,部 裂傷 負う,3,3,0.0391,2407
3,宙返り 回る きれる,3,3,0.0391,2408
3,落下 しまう 顔面,3,3,0.0391,2409
3,形式 練習 ゴールキーパー,3,3,0.0391,2410
3,ゴール ポスト 顔面,3,3,0.0391,2411
3,シート ノック ボール,3,3,0.0391,2412
3,直接 歯 当たる,3,3,0.0391,2413
3,バット 当たる ボール,3,3,0.0391,2414
3,ボール 捕る 捕る,3,3,0.0391,2415
3,ボール きれる 顔面,3,3,0.0391,2416
3,ノック バウンド ボール,3,3,0.0391,2417
3,直接 口 当たる,3,3,0.0391,2418
3,打球 イレギュラー 顔面,3,3,0.0391,2419
3,部 直撃 前歯,3,3,0.0391,2420
3,接触 転倒 顔面,3,3,0.0391,2421
3,部 終了 部室,3,3,0.0391,2422
3,前のめり 倒れる 床,3,3,0.0391,2423
3,信号 ない 交差点,3,3,0.0391,2424
3,前輪 絡まる 前方,3,3,0.0391,2425
3,転倒 顔面 道路,3,3,0.0391,2426
3,自転車 転倒 顔面,3,3,0.0391,2427
3,衝突 転倒 頭部,3,3,0.0391,2428
3,滑る 顔面 落ちる,3,3,0.0391,2429
3,口 強打 前歯,3,3,0.0391,2430
3,体育館 移動 階段,3,3,0.0391,2431
3,ボール 打つ 振る,3,3,0.0391,2432
3,口 部 負傷,3,3,0.0391,2433
3,部 ボール 追いかける,3,3,0.0391,2434
3,上下 前歯 本,3,3,0.0391,2435
3,飛ぶ くる 前歯,3,3,0.0391,2436
3,歯 抜ける しまう,3,3,0.0391,2437
3,バランス 崩す 乗る,3,3,0.0391,2438
3,乗る しまう 転倒,3,3,0.0391,2439
3,部 当たる 歯,3,3,0.0391,2440
3,歯 折れる しまう,3,3,0.0391,2441
3,部 早朝 練習,3,3,0.0391,2442
3,くる 口 当たる,3,3,0.0391,2443
3,素振り バット 口,3,3,0.0391,2444
3,チーム 肘 口,3,3,0.0391,2445
3,教室 窓 外,3,3,0.0391,2446
3,窓 外 ひさし,3,3,0.0391,2447
3,形 倒れる こむ,3,3,0.0391,2448
3,強い ぶつかる 前歯,3,3,0.0391,2449
3,前のめり 転倒 地面,3,3,0.0391,2450
3,唇 前歯 負傷,3,3,0.0391,2451
3,滑る せる 前方,3,3,0.0391,2452
3,転倒 左側 頭部,3,3,0.0391,2453
3,ぶつかる くる 相手,3,3,0.0391,2454
3,側 飛ぶ くる,3,3,0.0391,2455
3,骨 骨折 歯牙,3,3,0.0391,2456
3,骨折 歯牙 脱臼,3,3,0.0391,2457
3,強い 打つ 歯,3,3,0.0391,2458
3,打つ 歯 折れる,3,3,0.0391,2459
3,ボール 当たる 打球,3,3,0.0391,2460
3,練習 フライ 捕る,3,3,0.0391,2461
3,打撃 練習 投げる,3,3,0.0391,2462
3,練習 ファースト 守る,3,3,0.0391,2463
3,練習 振る バット,3,3,0.0391,2464
3,折れる 口唇 切れる,3,3,0.0391,2465
3,ボール 持つ 手,3,3,0.0391,2466
3,ボール 奪う ボール,3,3,0.0391,2467
3,バック 転 練習,3,3,0.0391,2468
3,前歯 本 前歯,3,3,0.0391,2469
3,本 前歯 本,3,3,0.0391,2470
3,床 倒れる 顔面,3,3,0.0391,2471
3,走る くる 自転車,3,3,0.0391,2472
3,前歯 本 強打,3,3,0.0391,2473
3,地面 強打 歯,3,3,0.0391,2474
3,車道 歩道 段差,3,3,0.0391,2475
3,滑る しまう 転倒,3,3,0.0391,2476
3,床 顔面 打つ,3,3,0.0391,2477
3,転倒 顔面 倒れる,3,3,0.0391,2478
3,段 目 付近,3,3,0.0391,2479
3,強い 打ちつける 前歯,3,3,0.0391,2480
3,せる 転倒 顔面,3,3,0.0391,2482
3,口 当たる 上下,3,3,0.0391,2483
3,体育 祭 リレー,3,3,0.0391,2484
3,壁 顔面 強打,3,3,0.0391,2485
3,リレー 練習 走る,3,3,0.0391,2486
3,顔 床 ぶつける,3,3,0.0391,2487
3,床 ぶつける 歯,3,3,0.0391,2488
3,顧問 ボール 打つ,3,3,0.0391,2489
3,状態 自転車 ごと,3,3,0.0391,2490
3,しまう 顔面 強打,3,3,0.0391,2491
3,形式 練習 チームメイト,3,3,0.0391,2492
3,強い ぶつける 前歯,3,3,0.0391,2493
3,取る 行く ボール,3,3,0.0391,2494
3,場 体育 祭,3,3,0.0391,2495
3,試合 ドリブル 相手,3,3,0.0391,2496
3,ドリブル 相手 選手,3,3,0.0391,2497
3,ボール 奪う 行く,3,3,0.0391,2498
3,直接 ボール 当たる,3,3,0.0391,2499
3,口元 直撃 前歯,3,3,0.0391,2500
3,部 練習 ピッチャー,3,3,0.0391,2501
3,練習 試合 デッドボール,3,3,0.0391,2502
3,顔面 前歯 負傷,3,3,0.0391,2503
3,ゴロ 捕る ボール,3,3,0.0391,2504
3,ノック 打球 イレギュラー,3,3,0.0391,2505
3,ボール 口 部,3,3,0.0391,2506
3,行く 相手 チーム,3,3,0.0391,2507
3,キャッチャー バッター 振る,3,3,0.0391,2508
3,バッター 振る 抜く,3,3,0.0391,2509
3,床 倒れる 前歯,3,3,0.0391,2510
3,手 つく 手,3,3,0.0391,2511
3,つく 手 滑る,3,3,0.0391,2512
3,れる 振り回す れる,3,3,0.0391,2513
3,割れる 前腕 部,3,3,0.0391,2514
3,強い ぶつける しまう,3,3,0.0391,2515
3,前額 部 鼻,3,3,0.0391,2516
3,操作 誤り 転倒,3,3,0.0391,2517
3,体育 プール 飛び込み,3,3,0.0391,2518
3,床 歯 強い,3,3,0.0391,2519
3,手 つける 顔面,3,3,0.0391,2520
3,ゲーム 相手 選手,3,3,0.0391,2521
3,口 出血 歯,3,3,0.0391,2522
3,大会 試合 ゴールキーパー,3,3,0.0391,2523
3,取る 相手 チーム,3,3,0.0391,2524
3,顔面 当たる しまう,3,3,0.0391,2525
3,練習 試合 打つ,3,3,0.0391,2526
3,振る バット 口,3,3,0.0391,2527
3,正面 衝突 顔面,3,3,0.0391,2528
3,当たる 上下 前歯,3,3,0.0391,2529
3,口 ぶつかる 前歯,3,3,0.0391,2530
3,ジャンプ 着地 相手,3,3,0.0391,2531
3,顎 歯 負傷,3,3,0.0391,2532
3,相手 選手 スティック,3,3,0.0391,2533
3,崩す 顔 転倒,3,3,0.0391,2534
3,顔 転倒 前歯,3,3,0.0391,2535
3,部 強い 打ちつける,3,3,0.0391,2536
3,自転車 前輪 絡まる,3,3,0.0391,2537
3,前方 倒れる 階段,3,3,0.0391,2538
3,休憩 時間 図書,3,3,0.0391,2539
3,時間 図書 室,3,3,0.0391,2540
3,降りる 途中 足,3,3,0.0391,2541
3,リレー 練習 バトン,3,3,0.0391,2542
3,練習 バトン 渡す,3,3,0.0391,2543
3,打つ バット 振る,3,3,0.0391,2544
3,卒業 式 練習,3,3,0.0391,2545
3,守る バッター 打つ,3,3,0.0391,2546
3,前方 倒れる 顔面,3,3,0.0391,2547
3,ふざける 合う 相手,3,3,0.0391,2548
3,部 当たり 負傷,3,3,0.0391,2549
3,体育館 準備 運動,3,3,0.0391,2550
3,教室 文化 祭,3,3,0.0391,2551
3,強打 歯 折れる,3,3,0.0391,2552
3,相手 チーム 打つ,3,3,0.0391,2553
3,サード 守備 練習,3,3,0.0391,2554
3,ボール 投げる 打球,3,3,0.0391,2555
3,ボール トス バッター,3,3,0.0391,2556
3,トス バッター 打つ,3,3,0.0391,2557
3,部 外野 手,3,3,0.0391,2558
3,試合 相手 打つ,3,3,0.0391,2559
3,レシーブ 練習 ボール,3,3,0.0391,2560
3,床 ぶつける しまう,3,3,0.0391,2561
3,歯 欠ける しまう,3,3,0.0391,2562
3,接触 転倒 地面,3,3,0.0391,2563
3,部 終わる 自転車,3,3,0.0391,2564
3,終わる 自転車 下校,3,3,0.0391,2565
3,顔面 地面 打ち付ける,3,3,0.0391,2566
3,触れる バランス 崩す,3,3,0.0391,2567
3,手 滑る 飛ぶ,3,3,0.0391,2568
3,追う かけっこ 走る,3,3,0.0391,2569
